Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Min-portfolio_Portefeuille-min_fra,Dept-nbr_No-min,Dept-name_Nom-min_eng,Dept-name_Nom-min_fra,Rpt-obj_Art-rppt,Rpt-obj_Art-rppt_eng,Rpt-obj_Art-rppt_fra,Proj-desc_eng,Proj-desc_fra,Xpnd-current-yr_Dep-ex-courant,Aggregate-payments_Versements-totalisant
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Department of Veterans Affairs, Charlottetown, Prince Edward Island","Ministère des Anciens Combattants, Charlottetown, Île-du-Prince-Édouard",0,175695185
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Dr Douglas R Huber Professional Corporation, Sherwood Park, Alberta","Dr Douglas R Huber Professional Corporation, Sherwood Park, Alberta",0,581333
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Dr Ian Burron Medical Corporation, Winnipeg, Manitoba","Dr Ian Burron Medical Corporation, Winnipeg, Manitoba",0,174487
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Dr Jane K Robinson Professional Corporation, Edmonton, Alberta","Dr Jane K Robinson Professional Corporation, Edmonton, Alberta",0,555655
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Dr R E Nesbitt Medical Professional Corporation, Pilot Butte, Saskatchewan","Dr R E Nesbitt Medical Professional Corporation, Pilot Butte, Saskatchewan",0,380348
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","J Burnett Consulting, Regina, Saskatchewan","J Burnett Consulting, Regina, Saskatchewan",0,343500
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Lifemark Health Corp, Toronto, Ontario","Lifemark Health Corp, Toronto, Ontario",0,763105
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Nicholls M (Dr), Regina, Saskatchewan","Nicholls M (Dr), Regina, Saskatchewan",0,130894
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Onoferson B (Dr), Winnipeg, Manitoba","Onoferson B (Dr), Winnipeg, Manitoba",0,398520
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Schmalz Consulting Ltd, Calgary, Alberta","Schmalz Consulting Ltd, Calgary, Alberta",0,453393
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Service payments under $100,000 (710 payees)","Paiements de service inferieurs a 100 000 $ (710 beneficiaires)",0,2001767
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection",,,156809315,0
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","Anishinabek Police Service, Garden River, Ontario","Service de police de Anishinabek, Garden River, Ontario",0,147680
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","API Alarm Inc., Toronto, Ontario","API Alarm Inc., Toronto, Ontario",0,214351
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","Cape Breton Regional Police Service, Sydney, Nova Scotia","Service de police régional du Cap Breton, Sydney, Nouvelle-Écosse",0,176550
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","Chippewas of Rama First Nation, Rama, Ontario","Chippewas of Rama First Nation, Rama, Ontario",0,147680
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","City of Abbotsford, Abbotsford, British Columbia","Ville d'Abbotsford, Abbotsford, Colombie-Britannique",0,3944764
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","City of Brantford, Brantford, Ontario","Ville de Brantford, Brantford, Ontario",0,188992
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","City of Calgary, Calgary, Alberta","Ville de Calgary, Calgary, Alberta",0,9575944
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","City of Edmonton, Edmonton, Alberta","Ville d'Edmonton, Edmonton, Alberta",0,14822233
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","City of Fredericton, Fredericton, New Brunswick","Ville de Fredericton, Fredericton, Nouveau-Brunswick",0,144694
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","City of Gatineau, Gatineau, Quebec","Ville de Gatineau, Gatineau, Québec",0,185409
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","City of Grande Prairie, Grande Prairie, Alberta","Ville de Grande Prairie, Grande Prairie, Alberta",0,1104982
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","City of Lacombe, Lacombe, Alberta","Ville de Lacombe, Lacombe, Alberta",0,282574
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","City of Laval, Laval, Quebec","Ville de Laval, Laval, Québec",0,238776
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","City of Lethbridge, Lethbridge, Alberta","Ville de Lethbridge, Lethbridge, Alberta",0,1650004
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","City of Medicine Hat, Medicine Hat, Alberta","Ville de Medicine Hat, Medicine Hat, Alberta",0,1631785
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","City of Montréal, Montréal, Quebec","Ville de Montréal, Montréal, Québec",0,1591966
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","City of Nelson, Nelson, British Columbia","Ville de Nelson, Nelson, Colombie-Britannique",0,222441
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","City of Ottawa, Ottawa, Ontario","Ville d'Ottawa, Ottawa, Ontario",0,140895
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","City of Port Moody, Port Moody, British Columbia","Ville de Port Moody, Port Moody, Colombie-Britannique",0,1082194
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","City of Red Deer, Red Deer, Alberta","Ville de Red Deer, Red Deer, Alberta",0,144166
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","City of Saskatoon, Saskatoon, Saskatchewan","Ville de Saskatoon, Saskatoon, Saskatchewan",0,251208
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","City of Vancouver, Vancouver, British Columbia","Ville de Vancouver, Vancouver, Colombie-Britannique",0,14900115
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","Commissionaires, Ottawa, Ontario","Commissionnaires, Ottawa, Ontario",0,74448343
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","Corporation of the City of Victoria, Victoria, British Columbia","Corporation de la ville de Victoria, Victoria, Colombie-Britannique",0,213599
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","Corporation of the District of Oak Bay, Victoria, British Columbia","Corporation du district de Oak Bay, Victoria, Colombie-Britannique",0,470183
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","Corporation of the District of Saanich, Victoria, British Columbia","Corporation du district de Saanich, Victoria, Colombie-Britannique",0,1073315
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","Corporation of the District of West Vancouver, West Vancouver, British Columbia","Corporation du district de West Vancouver, West Vancouver, Colombie-Britannique",0,1438608
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","Corporation of Delta, Delta, British Columbia","Corporation de Delta, Delta, Colombie-Britannique",0,3623285
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","Department of Public Works and Government Services, Gatineau, Quebec","Ministère des Travaux publics et des Services gouvernementaux, Gatineau, Québec",0,867890
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","District of Central Saanich, Saanichton, British Columbia","District de Central Saanich, Saanichton, Colombie-Britannique",0,472659
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","Durham Regional Police Service, Whitby, Ontario","Service de police régional de Durham, Whitby, Ontario",0,293375
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","Garda Security Group, Saint-Laurent, Quebec","Groupe de Sécurité Garda, Saint-Laurent, Québec",0,3999085
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","Government of Northwest Territories, Yellowknife, Northwest Territories","Gouvernement des Territoires du Nord-Ouest, Yellowknife, Territoires du Nord-Ouest",0,142171
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","Halifax Regional Municipality, Halifax, Nova Scotia","Municipalité régionale d'Halifax, Halifax, Nouvelle-Écosse",0,316015
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","Hamilton Police Service, Hamilton, Ontario","Service de police de Hamilton, Hamilton, Ontario",0,417847
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","Kennebecasis Regional Joint Board of Police Commissioners, Quispamsis, New Brunswick","Comité mixte régional des services de police de Kennebecasis, Quispamsis, Nouveau-Brunswick",0,268055
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","Moose Jaw Police Service, Moose Jaw, Saskatchewan","Service de police de Moose Jaw, Moose Jaw, Saskatchewan",0,122518
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","New Westminster Police Service, New Westminster, British Columbia","Service de police de New Westminster, New Westminster, Colombie-Britannique",0,4634938
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","Nishnawbe Aski Police Service, Thunder Bay, Ontario","Service de police de Nishnawbe Aski, Thunder Bay, Ontario",0,147318
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","Organized Crime Agency of British Columbia, Surrey, British Columbia","Agence du crime organisé de la Colombie-Britannique, Surrey, Colombie-Britannique",0,245510
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","Province of Alberta, Edmonton, Alberta","Province de l'Alberta, Edmonton, Alberta",0,1628902
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","Province of Newfoundland and Labrador, St. John's, Newfoundland and Labrador","Province de Terre-Neuve-et-Labrador, St. John's, Terre-Neuve-et-Labrador",0,151253
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","Province of Ontario, Toronto, Ontario","Province de l'Ontario, Toronto, Ontario",0,743721
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","Province of Quebec, Montréal, Quebec","Province du Québec, Montréal, Québec",0,1393950
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","Regina Police Service, Regina, Saskatchewan","Service de police de Regina, Regina, Saskatchewan",0,419289
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","Region of Peel, Brampton, Ontario","Région de Peel, Brampton, Ontario",0,878434
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","Regional Municipality of Niagara, Thorold, Ontario","Municipalité régionale de Niagara, Thorold, Ontario",0,326462
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","Regional Municipality of Wood Buffalo, Fort McMurray, Alberta","Municipalité régionale de Wood Buffalo, Fort McMurray, Alberta",0,705505
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","Regional Municipality of York, Aurora, Ontario","Municipalité régionale de York, Aurora, Ontario",0,120000
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","Service payments under $100,000 (128 payees)","Paiements de service inferieurs a 100 000 $ (128 beneficiaires)",0,512107
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","Six Nations Police Commission, Ohsweken, Ontario","Six Nations Police Commission, Ohsweken, Ontario",0,147680
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","Sûreté du Québec, Montréal, Quebec","Sûreté du Québec, Montréal, Québec",0,341276
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","Toronto Police Service, Toronto, Ontario","Service de police de Toronto, Toronto, Ontario",0,299903
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","Town of Taber, Taber, Alberta","Ville de Taber, Taber, Alberta",0,342823
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","TransLink, New Westminster, British Columbia","TransLink, New Westminster, Colombie-Britannique",0,747719
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","Treaty Three Police Service, Kenora, Ontario","Service de police de Treaty Three, Kenora, Ontario",0,147680
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","Tyco Integrated Fire & Security, Mississauga, Ontario","Tyco Feu et Sécurité Intégrés, Mississauga, Ontario",0,302025
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","UTC Fire & Security Canada Inc., Mississauga, Ontario","UTC Fire & Security Canada Inc., Mississauga, Ontario",0,145072
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","Ville de Québec, Québec, Quebec","Ville de Québec, Québec, Québec",0,1255851
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","Vipond Inc., Mississauga, Ontario","Vipond Inc., Mississauga, Ontario",0,110546
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",046,"Protection Services","Services de protection","York Regional Police, Newmarket, Ontario","Police régionale de York, Newmarket, Ontario",0,105000
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques",,,134210618,0
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","i4C Consulting, Kanata, Ontario","i4C Consulting, Kanata, Ontario",0,269775
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","Accenture Inc., Ottawa, Ontario","Accenture Inc., Ottawa, Ontario",0,3531287
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","Acosys Consulting Servcies Inc., Saint-Laurent, Quebec","Services conseils Acosys Inc., Saint-Laurent, Québec",0,314649
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","Altis Professional Recruitment, Ottawa, Ontario","Altis Professional Recruitment, Ottawa, Ontario",0,216698
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","Axon Public Safety Canada Inc., Toronto, Ontario","Axon Public Safety Canada Inc., Toronto, Ontario",0,1937874
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","ADGA Group Inc., Ottawa, Ontario","Groupe ADGA Inc., Ottawa, Ontario",0,245925
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","ADRM Technology Consulting Group Corp, Ottawa, Ontario","ADRM Technology Consulting Group Corp, Ottawa, Ontario",0,351201
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","AV-BASE Systems Inc., London, Ontario","AV-BASE Systems Inc., London, Ontario",0,128318
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","Babel Street, Reston, Virginia","Babel Street, Reston, Virginie",0,1032088
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","Bell MTS, Winnipeg, Manitoba","Bell MTS, Winnipeg, Manitoba",0,329952
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","Bloomberg Finance LP, New York, New York","Bloomberg Finance LP, New York, New York",0,117236
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","BEVA Global Management Inc., Ottawa, Ontario","BEVA Global Management Inc., Ottawa, Ontario",0,149990
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","Cache Consulting, Ottawa, Ontario","Cache Consulting, Ottawa, Ontario",0,7347761
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","Capital Region Emergency Service Telecommunications Inc., Victoria, British Columbia","Capital Region Emergency Service Telecommunications Inc., Victoria, Colombie-Britannique",0,1476463
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","Carahsoft Technology Corp, Reston, Virginia","Carahsoft Technology Corp, Reston, Virginie",0,193955
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","Chainalysis Canada Inc., Toronto, Ontario","Chainalysis Canada Inc., Toronto, Ontario",0,1288875
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","Cistel Technology Inc., Ottawa, Ontario","Cistel Technology Inc., Ottawa, Ontario",0,836713
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","City of Fort St John, Fort St John, British Columbia","Ville de Fort St John, Fort St John, Colombie-Britannique",0,108077
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","Corporation of the District of North Cowichan, Duncan, British Columbia","Corporation du district de North Cowichan, Duncan, Colombie-Britannique",0,149249
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","Deloitte LLP, Ottawa, Ontario","Deloitte LLP, Ottawa, Ontario",0,8030926
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","Department of Public Works and Government Services, Gatineau, Quebec","Ministère des Travaux publics et des Services gouvernementaux, Gatineau, Québec",0,518544
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","Emerion Inc., Ottawa, Ontario","Emerion Inc., Ottawa, Ontario",0,278246
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","Experis Canada Inc., Toronto, Ontario","Experis Canada Inc., Toronto, Ontario",0,143162
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","EComm Emergency Communications for Southwest British Columbia Inc., Vancouver, British Columbia","EComm Emergency Communications for Southwest British Columbia Inc., Vancouver, Colombie-Britannique",0,20798978
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","FTI Consulting Inc., Toronto, Ontario","FTI Consulting Inc., Toronto, Ontario",0,9023399
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","Government of Yukon, Whitehorse, Yukon","Gouvernement du Yukon, Whitehorse, Yukon",0,2560720
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","Harris Canada Systems Inc., Mississauga, Ontario","Harris Canada Systems Inc., Mississauga, Ontario",0,282779
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","JML Systems & Solutions Inc., Ottawa, Ontario","JML Systems & Solutions Inc., Ottawa, Ontario",0,429975
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","Lexipol LLC, Frisco, Texas","Lexipol LLC, Frisco, Texas",0,221269
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","Makwa Resourcing Inc., Ottawa, Ontario","Makwa Resourcing Inc., Ottawa, Ontario",0,209160
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","Microsoft Corporation, Mississauga, Ontario","Microsoft Corporation, Mississauga, Ontario",0,13939139
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","Mindwire Systems Ltd, Ottawa, Ontario","Mindwire Systems Ltd, Ottawa, Ontario",0,174699
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","Modis Canada Inc., Ottawa, Ontario","Modis Canada Inc., Ottawa, Ontario",0,1704624
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","Motorola Solutions Inc., Toronto, Ontario","Motorola Solutions Inc., Toronto, Ontario",0,3527177
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","NRNS Inc., Ottawa, Ontario","NRNS Inc., Ottawa, Ontario",0,1038646
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","Onaki Creation, Ottawa, Ontario","Onaki Creation, Ottawa, Ontario",0,205905
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","Prime Corp, Vancouver, British Columbia","Prime Corp, Vancouver, Colombie-Britannique",0,11541050
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","Province of Manitoba, Winnipeg, Manitoba","Province du Manitoba, Winnipeg, Manitoba",0,7454620
2024/2025,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",047,"Informatics Services","Services informatiques","Province of New Brunswick, Fredericton, New Brunswick","Province du Nouveau-Brunswick, Fredericton, Nouveau-Brunswick",0,3706247
