Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Min-portfolio_Portefeuille-min_fra,Dept-nbr_No-min,Dept-name_Nom-min_eng,Dept-name_Nom-min_fra,Rpt-obj_Art-rppt,Rpt-obj_Art-rppt_eng,Rpt-obj_Art-rppt_fra,Proj-desc_eng,Proj-desc_fra,Xpnd-current-yr_Dep-ex-courant,Aggregate-payments_Versements-totalisant
2022/2023,18,Parliament,Parlement,176,"Parliamentary Protective Service","Service de protection parlementaire",082,"Special Fees and Services","Frais et services spéciaux","Meldo Inc., Gatineau, Québec","Meldo Inc., Gatineau, Québec",0,120567
2022/2023,18,Parliament,Parlement,176,"Parliamentary Protective Service","Service de protection parlementaire",082,"Special Fees and Services","Frais et services spéciaux","Service payments under $100,000 (24 payees)","Paiements de service inférieurs à 100 000 $ (24 bénéficiaires)",0,60576
2022/2023,18,Parliament,Parlement,176,"Parliamentary Protective Service","Service de protection parlementaire",082,"Special Fees and Services","Frais et services spéciaux",,,181143,0
2022/2023,18,Parliament,Parlement,176,"Parliamentary Protective Service","Service de protection parlementaire",089,"Other Services","Autres services","Service payments under $100,000 (8 payees)","Paiements de service inférieurs à 100 000 $ (8 bénéficiaires)",0,74667
2022/2023,18,Parliament,Parlement,176,"Parliamentary Protective Service","Service de protection parlementaire",089,"Other Services","Autres services",,,74667,0
2022/2023,18,Parliament,Parlement,183,"Office of the Parliamentary Budget Officer","Bureau du directeur parlementaire du budget",040,"Business Services","Services commerciaux","Service payments under $100,000 (2 payee)","Paiements de service inférieurs à 100 000 $ (2 bénéficiaires)",0,40
2022/2023,18,Parliament,Parlement,183,"Office of the Parliamentary Budget Officer","Bureau du directeur parlementaire du budget",040,"Business Services","Services commerciaux",,,40,0
2022/2023,18,Parliament,Parlement,183,"Office of the Parliamentary Budget Officer","Bureau du directeur parlementaire du budget",044,"Training and Educational Services","Services d'enseignement et de formation","Service payments under $100,000 (13 payees)","Paiements de service inférieurs à 100 000 $ (13 bénéficiaires)",0,60795
2022/2023,18,Parliament,Parlement,183,"Office of the Parliamentary Budget Officer","Bureau du directeur parlementaire du budget",044,"Training and Educational Services","Services d'enseignement et de formation",,,60795,0
2022/2023,18,Parliament,Parlement,183,"Office of the Parliamentary Budget Officer","Bureau du directeur parlementaire du budget",047,"Informatics Services","Services informatiques","Service payments under $100,000 (2 payees)","Paiements de service inférieurs à 100 000 $ (2 bénéficiaires)",0,13656
2022/2023,18,Parliament,Parlement,183,"Office of the Parliamentary Budget Officer","Bureau du directeur parlementaire du budget",047,"Informatics Services","Services informatiques",,,13656,0
2022/2023,18,Parliament,Parlement,183,"Office of the Parliamentary Budget Officer","Bureau du directeur parlementaire du budget",048,"Management Consulting","Services de conseillers en gestion","Library of Parliament, Ottawa, Ontario","Bibliothèque du parlement, Ottawa, Ontario",0,264992
2022/2023,18,Parliament,Parlement,183,"Office of the Parliamentary Budget Officer","Bureau du directeur parlementaire du budget",048,"Management Consulting","Services de conseillers en gestion","Service payments under $100,000 (6 payees)","Paiements de service inférieurs à 100 000 $ (6 bénéficiaires)",0,30126
2022/2023,18,Parliament,Parlement,183,"Office of the Parliamentary Budget Officer","Bureau du directeur parlementaire du budget",048,"Management Consulting","Services de conseillers en gestion",,,295118,0
2022/2023,18,Parliament,Parlement,183,"Office of the Parliamentary Budget Officer","Bureau du directeur parlementaire du budget",082,"Special Fees and Services","Frais et services spéciaux","Service payments under $100,000 (13 payees)","Paiements de service inférieurs à 100 000 $ (13 bénéficiaires)",0,16344
2022/2023,18,Parliament,Parlement,183,"Office of the Parliamentary Budget Officer","Bureau du directeur parlementaire du budget",082,"Special Fees and Services","Frais et services spéciaux",,,16344,0
2022/2023,18,Parliament,Parlement,183,"Office of the Parliamentary Budget Officer","Bureau du directeur parlementaire du budget",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Service payments under $100,000 (1 payee)","Paiements de service inférieurs à 100 000 $ (1 bénéficiaire)",0,1547
2022/2023,18,Parliament,Parlement,183,"Office of the Parliamentary Budget Officer","Bureau du directeur parlementaire du budget",087,"Interpretation and Translation Services","Services d'interprétation et de traduction",,,1547,0
2022/2023,18,Parliament,Parlement,192,"Secretariat of the National Security and Intelligence Committee of Parliamentarians","Secrétariat du Comité des parlementaires sur lasécurité nationale et le renseignement",040,"Business Services","Services commerciaux","Privy Council Office Ottawa Ontario","Bureau du Conseil Privé, Ottawa, Ontario",0,342698
2022/2023,18,Parliament,Parlement,192,"Secretariat of the National Security and Intelligence Committee of Parliamentarians","Secrétariat du Comité des parlementaires sur lasécurité nationale et le renseignement",040,"Business Services","Services commerciaux","Service payments under $100,000 (1 payee)","Paiements de service inférieurs à 100 000 $ (1 bénéficiaire)",0,139
2022/2023,18,Parliament,Parlement,192,"Secretariat of the National Security and Intelligence Committee of Parliamentarians","Secrétariat du Comité des parlementaires sur lasécurité nationale et le renseignement",040,"Business Services","Services commerciaux",,,342837,0
2022/2023,18,Parliament,Parlement,192,"Secretariat of the National Security and Intelligence Committee of Parliamentarians","Secrétariat du Comité des parlementaires sur lasécurité nationale et le renseignement",043,"Scientific and Research Services","Services scientifiques et de recherche","Service payments under $100,000 (1 payee)","Paiements de service inférieurs à 100 000 $ (1 bénéficiaire)",0,32000
2022/2023,18,Parliament,Parlement,192,"Secretariat of the National Security and Intelligence Committee of Parliamentarians","Secrétariat du Comité des parlementaires sur lasécurité nationale et le renseignement",043,"Scientific and Research Services","Services scientifiques et de recherche",,,32000,0
2022/2023,18,Parliament,Parlement,192,"Secretariat of the National Security and Intelligence Committee of Parliamentarians","Secrétariat du Comité des parlementaires sur lasécurité nationale et le renseignement",044,"Training and Educational Services","Services d'enseignement et de formation","Service payments under $100,000 (5 payees)","Paiements de service inférieurs à 100 000 $ (5 bénéficiaires)",0,4844
2022/2023,18,Parliament,Parlement,192,"Secretariat of the National Security and Intelligence Committee of Parliamentarians","Secrétariat du Comité des parlementaires sur lasécurité nationale et le renseignement",044,"Training and Educational Services","Services d'enseignement et de formation",,,4844,0
2022/2023,18,Parliament,Parlement,192,"Secretariat of the National Security and Intelligence Committee of Parliamentarians","Secrétariat du Comité des parlementaires sur lasécurité nationale et le renseignement",047,"Informatics Services","Services informatiques","Communications Security Establishment, Ontario","Centre de la sécurité des télécommunications, Ontario",0,336908
2022/2023,18,Parliament,Parlement,192,"Secretariat of the National Security and Intelligence Committee of Parliamentarians","Secrétariat du Comité des parlementaires sur lasécurité nationale et le renseignement",047,"Informatics Services","Services informatiques","Privy Council Office Ottawa Ontario","Bureau du Conseil Privé, Ottawa, Ontario",0,169374
2022/2023,18,Parliament,Parlement,192,"Secretariat of the National Security and Intelligence Committee of Parliamentarians","Secrétariat du Comité des parlementaires sur lasécurité nationale et le renseignement",047,"Informatics Services","Services informatiques","Service payments under $100,000 (2 payees)","Paiements de service inférieurs à 100 000 $ (2 bénéficiaires)",0,49400
2022/2023,18,Parliament,Parlement,192,"Secretariat of the National Security and Intelligence Committee of Parliamentarians","Secrétariat du Comité des parlementaires sur lasécurité nationale et le renseignement",047,"Informatics Services","Services informatiques",,,555682,0
2022/2023,18,Parliament,Parlement,192,"Secretariat of the National Security and Intelligence Committee of Parliamentarians","Secrétariat du Comité des parlementaires sur lasécurité nationale et le renseignement",082,"Special Fees and Services","Frais et services spéciaux","Service payments under $100,000 (9 payees)","Paiements de service inférieurs à 100 000 $ (9 bénéficiaires)",0,10918
2022/2023,18,Parliament,Parlement,192,"Secretariat of the National Security and Intelligence Committee of Parliamentarians","Secrétariat du Comité des parlementaires sur lasécurité nationale et le renseignement",082,"Special Fees and Services","Frais et services spéciaux",,,10918,0
2022/2023,18,Parliament,Parlement,192,"Secretariat of the National Security and Intelligence Committee of Parliamentarians","Secrétariat du Comité des parlementaires sur lasécurité nationale et le renseignement",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Service payments under $100,000 (2 payees)","Paiements de service inférieurs à 100 000 $ (2 bénéficiaires)",0,81598
2022/2023,18,Parliament,Parlement,192,"Secretariat of the National Security and Intelligence Committee of Parliamentarians","Secrétariat du Comité des parlementaires sur lasécurité nationale et le renseignement",087,"Interpretation and Translation Services","Services d'interprétation et de traduction",,,81598,0
2022/2023,18,Parliament,Parlement,192,"Secretariat of the National Security and Intelligence Committee of Parliamentarians","Secrétariat du Comité des parlementaires sur lasécurité nationale et le renseignement",089,"Other Services","Autres services","Service payments under $100,000 (2 payees)","Paiements de service inférieurs à 100 000 $ (2 bénéficiaires)",0,22689
2022/2023,18,Parliament,Parlement,192,"Secretariat of the National Security and Intelligence Committee of Parliamentarians","Secrétariat du Comité des parlementaires sur lasécurité nationale et le renseignement",089,"Other Services","Autres services",,,22689,0
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",040,"Business Services","Services commerciaux","Employment and Social Development, Gatineau, Québec","Emploi et Développement social, Gatineau, Québec",0,242996
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",040,"Business Services","Services commerciaux","Public Works and Government Services, Gatineau, Québec","Travaux publics et Services gouvernementaux, Gatineau, Québec",0,159824
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",040,"Business Services","Services commerciaux","Service payments under $100,000 (6 payees)","Paiements de service inférieurs à 100 000 $ (6 bénéficiaires)",0,120011
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",040,"Business Services","Services commerciaux",,,522831,0
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",041,"Legal Services","Services juridiques","Justice, Ottawa, Ontario","Justice, Ottawa, Ontario",0,1441187
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",041,"Legal Services","Services juridiques",,,1441187,0
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",044,"Training and Educational Services","Services d'enseignement et de formation","Service payments under $100,000 (78 payees)","Paiements de service inférieurs à 100 000 $ (78 bénéficiaires)",0,554273
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",044,"Training and Educational Services","Services d'enseignement et de formation",,,554273,0
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",045,"Health and Welfare Services","Services de santé et de bien-être","Service payments under $100,000 (8 payees)","Paiements de service inférieurs à 100 000 $ (8 bénéficiaires)",0,24046
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",045,"Health and Welfare Services","Services de santé et de bien-être",,,24046,0
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",046,"Protection Services","Services de protection","Public Works and Government Services, Gatineau, Quebec","Travaux publics et Services gouvernementaux, Gatineau, Québec",0,192703
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",046,"Protection Services","Services de protection","Service payments under $100,000 (5 payees)","Paiements de service inférieurs à 100 000 $ (5 bénéficiaires)",0,31964
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",046,"Protection Services","Services de protection",,,224667,0
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",047,"Informatics Services","Services informatiques","ADRM Technology Consulting Group Corp, Ottawa, Ontario","ADRM Technology Consulting Group Corp, Ottawa, Ontario",0,270648
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",047,"Informatics Services","Services informatiques","CSI Consulting Inc, Toronto, Ontario","CSI Consulting Inc, Toronto, Ontario",0,130000
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",047,"Informatics Services","Services informatiques","Michael Wager Consulting, Ottawa, Ontario","Michael Wager Consulting, Ottawa, Ontario",0,218338
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",047,"Informatics Services","Services informatiques","Public Works and Government Services, Gatineau, Quebec","Travaux publics et Services gouvernementaux, Gatineau, Québec",0,192955
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",047,"Informatics Services","Services informatiques","S.I. Systems Partnership, Calgary, Alberta","S.I. Systems Partnership, Calgary, Alberta",0,276622
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",047,"Informatics Services","Services informatiques","Service payments under $100,000 (14 payees)","Paiements de service inférieurs à 100 000 $ (14 bénéficiaires)",0,478374
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",047,"Informatics Services","Services informatiques","Shared Services Canada, Ottawa, Ontario","Services partagés Canada",0,2067653
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",047,"Informatics Services","Services informatiques","Softsim Technologies Inc, Montréal, Québec","Softsim Technologies Inc, Montréal, Québec",0,128174
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",047,"Informatics Services","Services informatiques",,,3762764,0
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",048,"Management Consulting","Services de conseillers en gestion","Ibiska Telecom Inc, Ottawa, Ontario","Ibiska Telecom Inc, Ottawa, Ontario",0,414897
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",048,"Management Consulting","Services de conseillers en gestion","Pleiad Canada Inc, Ottawa, Ontario","Pleiad Canada Inc, Ottawa, Ontario",0,127036
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",048,"Management Consulting","Services de conseillers en gestion","Public Works and Government Services, Gatineau, Quebec","Travaux publics et Services gouvernementaux, Gatineau, Québec",0,112347
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",048,"Management Consulting","Services de conseillers en gestion","Samson and associates , Gatineau, Québec","Samson et associés , Gatineau, Québec",0,113067
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",048,"Management Consulting","Services de conseillers en gestion","Service payments under $100,000 (13 payees)","Paiements de service inférieurs à 100 000 $ (13 bénéficiaires)",0,516441
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",048,"Management Consulting","Services de conseillers en gestion",,,1283788,0
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",082,"Special Fees and Services","Frais et services spéciaux","Service payments under $100,000 (33 payees)","Paiements de service inférieurs à 100 000 $ (33 bénéficiaires)",0,45068
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",082,"Special Fees and Services","Frais et services spéciaux",,,45068,0
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",086,"Temporary Help Services","Services d'aide temporaire","Service payments under $100,000 (1 payee)","Service payments under $100,000 (1 payee)",0,1407
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",086,"Temporary Help Services","Services d'aide temporaire",,,1407,0
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Public Works and Government Services, Gatineau, Québec","Travaux publics et Services gouvernementaux, Gatineau, Québec",0,100843
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Service payments under $100,000 (7 payees)","Paiements de service inférieurs à 100 000 $ (7 bénéficiaires)",0,137724
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",087,"Interpretation and Translation Services","Services d'interprétation et de traduction",,,238567,0
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",089,"Other Services","Autres services","Employment and Social Development, Gatineau, Québec","Emploi et Développement social, Gatineau, Québec",0,153446
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",089,"Other Services","Autres services","J Scott Broughton Consulting Inc, Nepean, Ontario","J Scott Broughton Consulting Inc, Nepean, Ontario",0,106006
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",089,"Other Services","Autres services","Mario Begin","Mario Begin",0,105120
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",089,"Other Services","Autres services","Service payments under $100,000 (60 payees)","Paiements de service inférieurs à 100 000 $ (60 bénéficiaires)",0,815064
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",089,"Other Services","Autres services","Susan Fletcher","Susan Fletcher",0,147077
2022/2023,19,"Privy Council","Conseil privé",004,"Public Service Commission","Commission de la fonction publique",089,"Other Services","Autres services",,,1326713,0
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",040,"Business Services","Services commerciaux","Cox and Palmer, Halifax, Nova Scotia","Cox and Palmer, Halifax, Nouvelle-Écosse",0,649024
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",040,"Business Services","Services commerciaux","International Reporting Inc., Gloucester, Ontario","International Reporting Inc., Gloucester, Ontario",0,465700
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",040,"Business Services","Services commerciaux","Public Services and Procurement Canada, Gatineau, Québec","Services publics et Approvisionnement Canada, Gatineau, Québec",0,321307
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",040,"Business Services","Services commerciaux","Service payments under $100,000 (45 payees)","Paiements de service inférieurs à 100 000 $ (45 bénéficiaires)",0,217596
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",040,"Business Services","Services commerciaux","Simplex Industries Inc., Ottawa, Ontario","Simplex Industries Inc., Ottawa, Ontario",0,117361
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",040,"Business Services","Services commerciaux",,,1770988,0
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",041,"Legal Services","Services juridiques","Bennett Jones LLP, Calagary, Alberta","Bennett Jones LLP., Calagary, Alberta",0,743162
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",041,"Legal Services","Services juridiques","Conway Baxter Wilson LLP, Ottawa, Ontario","Conway Baxter Wilson LLP, Ottawa, Ontario",0,358528
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",041,"Legal Services","Services juridiques","Cooper, Sandler, Shime & Bergman LLP, Toronto, Ontario","Cooper, Sandler, Shime & Bergman LLP, Toronto, Ontario",0,119281
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",041,"Legal Services","Services juridiques","Department of Justice Canada, Ottawa, Ontario","Ministère de la Justice, Ottawa, Ontario",0,4028448
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",041,"Legal Services","Services juridiques","DMG Advocates LLP, Toronto, Ontario","DMG Advocates LLP, Toronto, Ontario",0,298729
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",041,"Legal Services","Services juridiques","Erin Dann, Toronto, Ontario","Erin Dann, Toronto, Ontario",0,219124
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",041,"Legal Services","Services juridiques","Gabriel Poliquin, Ottawa, Ontario","Gabriel Poliquin, Ottawa, Ontario",0,135280
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",041,"Legal Services","Services juridiques","Gillian Hnatiw & Co., Toronto, Ontario","Gillian Hnatiw & Co., Toronto, Ontario",0,311774
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",041,"Legal Services","Services juridiques","Goldblatt Partners LLP, Toronto, Ontario","Goldblatt Partners LLP, Toronto, Ontario",0,449904
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",041,"Legal Services","Services juridiques","Gordon Cameron, Peterborough, Ontario","Gordon Cameron, Peterborough, Ontario",0,460325
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",041,"Legal Services","Services juridiques","Heuristica Discovery Counsel LLP, Toronto, Ontario","Heuristica Discovery Counsel LLP, Toronto, Ontario",0,2197200
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",041,"Legal Services","Services juridiques","K.Lynn Mahoney, Thornhill, Ontario","K.Lynn Mahoney, Thornhill, Ontario",0,313303
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",041,"Legal Services","Services juridiques","Mark Pritchard, Orillia, Ontario","Mark Pritchard, Orillia, Ontario",0,149216
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",041,"Legal Services","Services juridiques","Olthuis Van Ert, Vancouver, British Columbia","Olthuis Van Ert, Vancouver, Colombie-Britannique",0,161334
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",041,"Legal Services","Services juridiques","Pape Chaudhury LLP, Toronto, Ontario","Pape Chaudhury LLP, Toronto, Ontario",0,1129492
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",041,"Legal Services","Services juridiques","Ronda Bessner, Toronto, Ontario","Ronda Bessner, Toronto, Ontario",0,209150
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",041,"Legal Services","Services juridiques","Ross Nasseri LLP, Toronto, Ontario","Ross Nasseri LLP, Toronto, Ontario",0,271133
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",041,"Legal Services","Services juridiques","Service payments under $100,000 (15 payees)","Paiements de service inférieurs à 100 000 $ (15 bénéficiaires)",0,282407
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",041,"Legal Services","Services juridiques","Stockwoods LLP, Toronto, Ontario","Stockwoods LLP, Toronto, Ontario",0,1069322
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",041,"Legal Services","Services juridiques","Yves Côté, Gatineau, Québec","Yves Côté, Gatineau, Quebec",0,232025
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",041,"Legal Services","Services juridiques",,,13139137,0
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",043,"Scientific and Research Services","Services scientifiques et de recherche","Arvay Finlay LLP, Victoria, British Columbia","Arvay Finlay LLP, Victoria, Colombie-Britannique",0,249784
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",043,"Scientific and Research Services","Services scientifiques et de recherche","Service payments under $100,000 (18 payees)","Paiements de service inférieurs à 100 000 $ (18 bénéficiaires)",0,411509
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",043,"Scientific and Research Services","Services scientifiques et de recherche",,,661293,0
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",044,"Training and Educational Services","Services d'enseignement et de formation","Canada School of Public Service, Ottawa, Ontario","École de la fonction publique du Canada, Ottawa, Ontario",0,166807
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",044,"Training and Educational Services","Services d'enseignement et de formation","House of Commons, Ottawa, Ontario","Chambre des communes, Ottawa, Ontario",0,238799
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",044,"Training and Educational Services","Services d'enseignement et de formation","Service payments under $100,000 (163 payees)","Paiements de service inférieurs à 100 000 $ (163 bénéficiaires)",0,1026900
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",044,"Training and Educational Services","Services d'enseignement et de formation",,,1432506,0
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",046,"Protection Services","Services de protection","Cancom Security Inc., Toronto, Ontario","Cancom Security Inc., Toronto, Ontario",0,1167076
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",046,"Protection Services","Services de protection","Service payments under $100,000 (33 payees)","Paiements de service inférieurs à 100 000 $ (33 bénéficiaires)",0,300695
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",046,"Protection Services","Services de protection","The Canadian Corps of Commissionaires, Ottawa, Ontario","The Canadian Corps of Commissionaires, Ottawa, Ontario",0,2597619
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",046,"Protection Services","Services de protection",,,4065390,0
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",047,"Informatics Services","Services informatiques","ADRM Technology Consulting Group Corp., Ottawa, Ontario","ADRM Technology Consulting Group Corp., Ottawa, Ontario",0,676870
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",047,"Informatics Services","Services informatiques","Communications Security Establishment, Ottawa, Ontario","Centre de la sécurité des télécommunications, Ottawa, Ontario",0,1051319
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",047,"Informatics Services","Services informatiques","ComNet Networks and Security Inc., Ottawa, Ontario","ComNet Networks and Security Inc., Ottawa, Ontario",0,218347
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",047,"Informatics Services","Services informatiques","excelHR, Ottawa, Ontario","excelHR, Ottawa, Ontario",0,406503
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",047,"Informatics Services","Services informatiques","I4C Information Technology, Kanata, Ontario","I4C Information Technology, Kanata, Ontario",0,750229
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",047,"Informatics Services","Services informatiques","Ibiska Telecom Inc., Ottawa, Ontario","Ibiska Telecom Inc., Ottawa, Ontario",0,500550
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",047,"Informatics Services","Services informatiques","Maverin Inc., Ottawa, Ontario","Maverin Inc., Ottawa, Ontario",0,135675
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",047,"Informatics Services","Services informatiques","Mindwire Systems Ltd, Ottawa, Ontario","Mindwire Systems Ltd, Ottawa, Ontario",0,737379
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",047,"Informatics Services","Services informatiques","Modis Canada Inc., Toronto, Ontario","Modis Canada Inc., Toronto, Ontario",0,351476
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",047,"Informatics Services","Services informatiques","Public Services and Procurement Canada, Gatineau, Québec","Services publics et Approvisionnement Canada, Gatineau, Québec",0,1183959
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",047,"Informatics Services","Services informatiques","Rogers Cable Communications Inc., Toronto, Ontario","Rogers Cable Communications Inc., Toronto, Ontario",0,163170
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",047,"Informatics Services","Services informatiques","S.I. Systems Ltd, Calgary, Alberta","S.I. Systems Ltd, Calgary, Alberta",0,489227
