Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Min-portfolio_Portefeuille-min_fra,Dept-nbr_No-min,Dept-name_Nom-min_eng,Dept-name_Nom-min_fra,Rpt-obj_Art-rppt,Rpt-obj_Art-rppt_eng,Rpt-obj_Art-rppt_fra,Proj-desc_eng,Proj-desc_fra,Xpnd-current-yr_Dep-ex-courant,Aggregate-payments_Versements-totalisant
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",044,"Training and Educational Services","Services d'enseignement et de formation","Dr Samir K Sinha Medicine Professional Corporation, Toronto, Ontario","Dr Samir K Sinha Medicine Professional Corporation, Toronto, Ontario",0,159200
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",044,"Training and Educational Services","Services d'enseignement et de formation","Ecole de Langues Eagle Inc, Ottawa, Ontario","Ecole de Langues Eagle Inc, Ottawa, Ontario",0,146360
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",044,"Training and Educational Services","Services d'enseignement et de formation","Fédération des centres de services scolaires du Québec, Québec, Quebec","Fédération des centres de services scolaires du Québec, Québec, Québec",0,450807
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",044,"Training and Educational Services","Services d'enseignement et de formation","Fast Forward French, Ottawa, Ontario","Fast Forward French, Ottawa, Ontario",0,111769
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",044,"Training and Educational Services","Services d'enseignement et de formation","Graybridge Malkam, Ottawa, Ontario","Graybridge Malkam, Ottawa, Ontario",0,176862
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",044,"Training and Educational Services","Services d'enseignement et de formation","Info Tech Research Group Inc, London, Ontario","Info Tech Research Group Inc, London, Ontario",0,174122
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",044,"Training and Educational Services","Services d'enseignement et de formation","Language Research Development Group Inc, Montréal, Quebec","Language Research Development Group Inc, Montréal, Québec",0,234525
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",044,"Training and Educational Services","Services d'enseignement et de formation","Ministère de l'Éducation et de l'Enseignement supérieur, Québec, Quebec","Ministère de l'Éducation et de l'Enseignement supérieur, Québec, Québec",0,191591
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",044,"Training and Educational Services","Services d'enseignement et de formation","New Brunswick Community College, Bathurst, New Brunswick","Collège communautaire du Nouveau-Brunswick, Bathurst, Nouveau-Brunswick",0,1199029
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",044,"Training and Educational Services","Services d'enseignement et de formation","Northern Alberta Institute of Technology, Edmonton, Alberta","Northern Alberta Institute of Technology, Edmonton, Alberta",0,255589
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",044,"Training and Educational Services","Services d'enseignement et de formation","Queen's University, Kingston, Ontario","Queen's University, Kingston, Ontario",0,123591
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",044,"Training and Educational Services","Services d'enseignement et de formation","Ridge Meadows College, Maple Ridge, British Columbia","Ridge Meadows College, Maple Ridge, Colombie-Britannique",0,277646
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",044,"Training and Educational Services","Services d'enseignement et de formation","Safetyscope, Vaughan, Ontario","Safetyscope, Vaughan, Ontario",0,146500
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",044,"Training and Educational Services","Services d'enseignement et de formation","Saskatchewan Polytechnic, Saskatoon, Saskatchewan","Saskatchewan Polytechnic, Saskatoon, Saskatchewan",0,329059
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",044,"Training and Educational Services","Services d'enseignement et de formation","Saskatoon Institute for Medical Simulation, Saskatoon, Saskatchewan","Saskatoon Institute for Medical Simulation, Saskatoon, Saskatchewan",0,108639
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",044,"Training and Educational Services","Services d'enseignement et de formation","Service payments under $100,000 (1,455 payees)","Paiements de service inférieurs à 100 000 $ (1 455 bénéficiaires)",0,6258422
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",044,"Training and Educational Services","Services d'enseignement et de formation","St Lawrence College, Kingston, Ontario","St Lawrence College, Kingston, Ontario",0,601895
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être",,,236343182,0
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","A Kolchak Foresnic Psychiatry Inc, North-Vancouver, British Columbia","A Kolchak Foresnic Psychiatry Inc, North-Vancouver, Colombie-Britannique",0,658939
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Aerie Consulting, Kitimak, British Columbia","Aerie Consulting, Kitimak, Colombie-Britannique",0,113440
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Agence sociale spécialisée de l'Outaouais, Gatineau, Quebec","Agence sociale spécialisée de l'Outaouais, Gatineau, Québec",0,900973
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Alberta Health Services, Calgary, Alberta","Alberta Health Services, Calgary, Alberta",0,2760345
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Alberta Seventh Step Society, Calgary, Alberta","Alberta Seventh Step Society, Calgary, Alberta",0,1602821
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Alexandre Jiang MD Inc, La Tuque, Quebec","Alexandre Jiang MD Inc, La Tuque, Québec",0,441779
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","All Saints Springhill Hospital, Springhill, Nova Scotia","All Saints Springhill Hospital, Springhill, Nouvelle-Écosse",0,149736
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Allied Psychological Services, Toronto, Ontario","Allied Psychological Services, Toronto, Ontario",0,209482
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Apica Medical Services, Saskatoon, Saskatchewan","Apica Medical Services, Saskatoon, Saskatchewan",0,607419
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Asim Masood Medicine Professional Corporation, Orangeville, Ontario","Asim Masood Medicine Professional Corporation, Orangeville, Ontario",0,681700
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Association canadienne pour la santé mentale section Saguenay, Saguenay, Quebec","Association canadienne pour la santé mentale section Saguenay, Saguenay, Québec",0,780563
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Association des services de réhabilitation sociale du Québec, Montréal, Quebec","Association des services de réhabilitation sociale du Québec, Montréal, Québec",0,267254
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Atira Women's Resource Society, Vancouver, British Columbia","Atira Women's Resource Society, Vancouver, Colombie-Britannique",0,423947
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Atlantic Human Services Inc, Moncton, New Brunswick","Atlantic Human Services Inc, Moncton, Nouveau-Brunswick",0,924002
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Aventa, Calgary, Alberta","Aventa, Calgary, Alberta",0,219758
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","AHS Community Industries Inc, Moncton, New Brunswick","AHS Community Industries Inc, Moncton, Nouveau-Brunswick",0,604236
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","AIM Health Group Ltd, Mississauga, Ontario","AIM Health Group Ltd, Mississauga, Ontario",0,3717523
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Bayshore Healthcare, Toronto, Ontario","Bayshore Healthcare, Toronto, Ontario",0,327592
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Bello A (Dr), Drumheller, Alberta","Bello A (Dr), Drumheller, Alberta",0,103219
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Brandon Doucet Dentistry Inc, Halifax, Nova Scotia","Brandon Doucet Dentistry Inc, Halifax, Nouvelle-Écosse",0,290518
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Bureau N (Dr), Montréal, Quebec","Bureau N (Dr), Montréal, Québec",0,558342
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Calgary John Howard Society, Calgary, Alberta","Société John Howard de Calgary, Calgary, Alberta",0,2336298
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Calian Technologies Ltd, Ottawa, Ontario","Calian Technologies Ltd, Ottawa, Ontario",0,1303905
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Campbellford Memorial Hospital, Campbellford, Ontario","Campbellford Memorial Hospital, Campbellford, Ontario",0,133647
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Canadian Mental Health Association, Toronto, Ontario","Canadian Mental Health Association, Toronto, Ontario",0,232784
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Catholic Social Services, Edmonton, Alberta","Catholic Social Services, Edmonton, Alberta",0,3102878
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Centre hospitalier de l'Université Laval, Québec, Quebec","Centre hospitalier de l'Université Laval, Québec, Québec",0,125580
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Centre intégré de santé et de services sociaux de Lanaudière, Joliette, Quebec","Centre intégré de santé et de services sociaux de Lanaudière, Joliette, Québec",0,112366
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Centre intégré de santé et de services sociaux de Laval, Laval, Quebec","Centre intégré de santé et de services sociaux de Laval, Laval, Québec",0,1998090
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Centre intégré de santé et de services sociaux La Pommeraie, Sherbrooke, Quebec","Centre intégré de santé et de services sociaux La Pommeraie, Sherbrooke, Québec",0,143824
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Centre Résidentiel Communautaire Joliette Lanaudière, Joliette, Quebec","Centre Résidentiel Communautaire Joliette Lanaudière, Joliette, Québec",0,459507
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Cimbura J (MD), Amherstview, Ontario","Cimbura J (MD), Amherstview, Ontario",0,366860
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Circle of Eagles Lodge Society, Vancouver, British Columbia","Circle of Eagles Lodge Society, Vancouver, Colombie-Britannique",0,1606092
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Clement C (Dr), Ottawa, Ontario","Clement C (Dr), Ottawa, Ontario",0,171406
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Connective Support Society, Vancouver, British Columbia","Connective Support Society, Vancouver, Colombie-Britannique",0,5787002
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Cornerstone Community Association, Oshawa, Ontario","Cornerstone Community Association, Oshawa, Ontario",0,986707
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Corporation Professionnelle Médicale Thériault Arsenault Ltée, Dieppe, New Brunswick","Corporation Professionnelle Médicale Thériault Arsenault Ltée, Dieppe, Nouveau-Brunswick",0,409221
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Courteau MD Inc, Sherbrooke, Quebec","Courteau MD Inc, Sherbrooke, Québec",0,454391
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Coverdale Centre for Women Inc, Saint John, New Brunswick","Coverdale Centre for Women Inc, Saint John, Nouveau-Brunswick",0,509622
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Côté G S, Brigham, Quebec","Côté G S, Brigham, Québec",0,1197800
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","CRC d'Abitibi-Témiscamingue et du Nord du Québec, Amos, Quebec","CRC d'Abitibi-Témiscamingue et du Nord du Québec, Amos, Québec",0,1124447
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","CRC Arc-en-Soi, Rivière-du-Loup, Quebec","CRC Arc-en-Soi, Rivière-du-Loup, Québec",0,504653
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","CRC Curé-Labelle, St-Jérôme, Quebec","CRC Curé-Labelle, St-Jérôme, Québec",0,1016944
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","CRC Le Pavillon Inc, Québec, Quebec","CRC Le Pavillon Inc, Québec, Québec",0,579383
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","CRC Roberval, Roberval, Quebec","CRC Roberval, Roberval, Québec",0,503297
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Déclic action, Laval, Quebec","Déclic action, Laval, Québec",0,133469
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Dana Anderson Psychology Professional Corporation, Barrie, Ontario","Dana Anderson Psychology Professional Corporation, Barrie, Ontario",0,283481
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","David S Lounsbury Medical Professional Corporation, Spruce Grove, Alberta","David S Lounsbury Medical Professional Corporation, Spruce Grove, Alberta",0,310167
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Decision House, Ottawa, Ontario","Maison Décision, Ottawa, Ontario",0,1126738
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Department of Health, Ottawa, Ontario","Ministère de la Santé, Ottawa, Ontario",0,1841247
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Diane Leblanc MD Inc, Lévis, Quebec","Diane Leblanc MD Inc, Lévis, Québec",0,367805
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Dismas Society, Truro, Nova Scotia","Dismas Society, Truro, Nouvelle-Écosse",0,774959
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Dr Abid Khattak Inc, Abbotsford, British Columbia","Dr Abid Khattak Inc, Abbotsford, Colombie-Britannique",0,147361
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Dr Alexandre Dumais Inc, Montréal, Quebec","Dr Alexandre Dumais Inc, Montréal, Québec",0,460713
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Dr Arun Jain Dentistry Professional Corporation, Toronto, Ontario","Dr Arun Jain Dentistry Professional Corporation, Toronto, Ontario",0,494844
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Dr Barry Cooper R Psychologist Professional Corporation, Kelowna, British Columbia","Dr Barry Cooper R Psychologist Professional Corporation, Kelowna, Colombie-Britannique",0,138881
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Dr Beth Gallagher Inc, Abbotsford, British Columbia","Dr Beth Gallagher Inc, Abbotsford, Colombie-Britannique",0,467956
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Dr Camille Haddad Professional Corporation, Miramichi, New Brunswick","Dr Camille Haddad Professional Corporation, Miramichi, Nouveau-Brunswick",0,362913
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Dr Catherine Chartrand 93796217 Quebec Inc, Montréal, Quebec","Dr Catherine Chartrand 93796217 Quebec Inc, Montréal, Québec",0,188419
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Dr D Oliver Professional Corporation, Kingston, Ontario","Dr D Oliver Professional Corporation, Kingston, Ontario",0,215433
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada",045,"Health and Welfare Services","Services de santé et de bien-être","Dr Fernando Villasenor Inc, Maple Ridge, British Columbia","Dr Fernando Villasenor Inc, Maple Ridge, Colombie-Britannique",0,795400
