Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Contractor-details_Details-entrepr_eng,Proj-desc_eng,Contract-amt_Mnt-contrat,Xpnd-current-yr_Dep-ex-courant,Xpnd-to-date_Dep-a-jour
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Elite Construction Inc, Concord, Ontario","Addition of 50 bed living unit at Frontenac Institution, Kingston, Ontario",8288755,0,8288755
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Elite Construction Inc, Concord, Ontario","Construction of a new maximum security housing unit, Kingston, Ontario",18229253,109252,18229253
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Elmara Construction Co Ltd, Oldcastle, Ontario","Warkworth Institution fire alarm system upgrade, Campbellford, Ontario",2603833,15000,2603833
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Elmara Construction Co Ltd, Oldcastle, Ontario","Warkworth Institution underground duct replacement, Campbellford, Ontario",908947,30000,908947
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Emmons & Mitchell Construction, Kingston, Ontario","Construction of a new recreation yard, Kingston, Ontario",1019801,0,1019801
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Finn Way General Contractor Inc, Thunder Bay, Ontario","Interior Renovation of the main floor, Thunder Bay, Ontario",1162425,298707,298707
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Frontier Group of Companies Inc, Markham, Ontario","Office fit-up, Toronto, Ontario",1657716,942573,1277479
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Graham Construction and Engineering Inc, Saskatoon, Saskatchewan","Renovation of the gymnasium and vocational areas at the Willow Cree Healing Loge, Duck Lake, Saskatchewan",6642649,0,6642649
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Graham Construction and Engineering Inc, Winnipeg, Manitoba","Accelerated infrastructure program for CORCAN multi-purpose building, Stony Mountain, Manitoba",5834051,0,5834051
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Intact Insurance Company, Vancouver, British Columbia","Addition of 96 bed living unit at Drumheller Institution, Drumheller, Alberta",4363724,90057,4363724
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","J Raymond Couvreur et Fils Inc, Mirabel, Quebec","Roof repair at Sainte-Anne-des-Plaines Institution, Sainte-Anne-des-Plaines, Quebec",2168990,0,2168990
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","J Raymond Couvreur et Fils Inc, Mirabel, Quebec","Roofing repair, Sainte-Anne-des-Plaines, Quebec",752163,752163,752163
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Jeffrey G Wallans Construction Ltd, Brighton, Ontario","Barrier Free Upgrades, Campbellford, Ontario",530281,530281,530281
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Jeffrey G Wallans Construction Ltd, Brighton, Ontario","New Windows and Security Screens at Warkworth Institution, Campbellford, Ontario",296625,296625,296625
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Jeffrey G Wallans Construction Ltd, Brighton, Ontario","Secondary Sallyport Replacement at Collins Bay Institution, Kingston, Ontario",358000,13000,13000
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Landmark Municipal Services ULC, Burlington, Ontario","Joyceville Institution water tower upgrades and repair, Kingston, Ontario",1611339,0,1611339
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Lear Construction Management Ltd, Calgary, Alberta","Addition of 96 bed living unit at Bowden Institution, Innisfail, Alberta",13591215,38215,13591215
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Les Constructions Lavacon Inc, Montréal, Quebec","Construction of new dwelling units Sainte-Anne-des-Plaines Institution, Sainte-Anne-des-Plaines, Quebec",6667789,0,6667789
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Limen Group Ltd, Toronto, Ontario","Collins Bay Institution renovation and repairs to concrete security walls, Kingston, Ontario",4197381,74495,4197381
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","LEC Engineering Contracting Ltd, North Vancouver, British Columbia","Addition of 50 bed living unit at Ferndale Institution, Mission, British Columbia",6013720,0,6013720
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Maple-Reinders Inc, Edmonton, Alberta","Addition of 96 bed living unit at Edmonton Maximum Security Institution, Edmonton, Alberta",20950464,0,20950464
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Maple-Reinders Inc, Edmonton, Alberta","Generic support building Edmonton Maximum Security Institution, Edmonton, Alberta",7383452,0,7383452
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Marcomm Systems Group, Ottawa, Ontario","Supply and install closed circuit television monitoring and guard tour systems, Various locations, Saskatchewan",411549,0,411549
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Maskimo Construction Inc, Trois-Rivières, Quebec","Repair roads and parking lot, Sainte-Anne-des-Plaines, Quebec",5018915,0,4004306
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Maxim 2000 Inc, Dartmouth, Nova Scotia","Construction of a new food services building, Dorchester, New Brunswick",5793131,148003,5793131
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Mirtren Contractors Limited, Trenton, Ontario","Backflow preventers and metering building, Kingston, Ontario",718467,346821,712967
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Mirtren Contractors Limited, Trenton, Ontario","Retrofit of the armoury and the security maintenance officer work area at Warkworth Institution, Campbellford, Ontario",421632,220882,421632
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Névé Réfrigeration Inc, Longueuil, Quebec","Chiller replacement, Laval, Quebec",369196,369196,369196
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Nordmec Construction Inc, Mont-Tremblant, Quebec","Construction of a factory at La Macaza Institution, La Macaza, Quebec",11675359,7633892,10689942
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Pomerleau Inc, Saint-Georges, Quebec","Construction of a new building, Donnacona, Quebec",3192885,22018,3192885
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Pomerleau Inc, St-Georges-de-Beauce, Quebec","New maximum security housing unit, Renous, New Brunswick",21558694,17924,21558694
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","PM Contracting Ltd, Kitchener, Ontario","Grand Valley Institution new 2-storey building, Kitchener, Ontario",6780271,412180,6780271
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Quad Pro Construction Inc, Richmond Hill, Ontario","Maximum security cell unit, Kingston, Ontario",20983600,376669,20983600
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Quinan Construction Ltd, Orillia, Ontario","E Unit Cell Upgrades at Millhaven Institution, Bath, Ontario",4764969,1811719,1811719
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Quinan Construction Ltd, Orillia, Ontario","Fenbrook Institution Buildings CEFG renovation showers and baseboards, Gravenhurst, Ontario",4693801,0,4693801
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Roche Construction Inc, Québec, Quebec","Construction of a building at the Federal Training Centre, Laval, Quebec",2519938,0,2519938
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Ross Clair (ROM) Contractors, Toronto, Ontario","Construction of new Portsmouth Community Correction Centre, Kingston, Ontario",6570251,0,6570251
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Ross Clair (ROM) Contractors, Toronto, Ontario","Kitchen renovation, Kingston, Ontario",6813386,17736,6813386
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Seagate Construction Inc, Dartmouth, Nova Scotia","New programs food services spiritual buildings, Truro, Nova Scotia",5353818,111177,5353818
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Senstar Stellar Corporation, Carp, Ontario","Upgrade of the personal alarm locating systems at nine correctional facilities, Various locations, Ontario",1682285,0,1399589
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Terco Construction Ltd, Toronto, Ontario","Cell Block Building B1 Interior Demolition at Collins Bay Institution, Kingston, Ontario",1642684,595930,595930
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Townsend & Sons Contracting Ltd, Bath, Ontario","Barrier free access to hospital and yard paving, Bath, Ontario",326509,58084,326509
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Tri City Canada Inc, Kamloops, British Columbia","Addition of 5 bed unit at Rockwood, Stony Mountain, Manitoba",8821434,0,8821434
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Tri City Canada Inc, Kamloops, British Columbia","Edmonton Institution for Women principal entrance and industries building construction, Edmonton, Alberta",16456694,1649054,14309471
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Varcon Construction Corp, Brampton, Ontario","Addition of 50 new bed living unit Pittsburgh Institution, Kingston, Ontario",9072043,8919,9072043
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Varcon Construction Corp, Brampton, Ontario","Construct new minimum security housing unit at Grand Valley Institution, Kitchener, Ontario",7149098,0,7149098
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Winnipeg Environmental Remediations Inc, West St Paul, Manitoba","Replacement of the main water line and sewer line at Stony Mountain Institution, Stony Mountain, Manitoba",281383,281383,281383
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","WSP Canada Inc, Mississauga, Ontario","Supervisory control and data acquisition upgrade of the water treatment plant at Joyceville Institution, Kingston, Ontario",324430,0,324430
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Yellowridge Sasq'ets Joint Venture, Port Moody, British Columbia","Living unit renovation at Kwìkwèxwelhp Healing Village, Harrison Mills, British Columbia",5105410,18412,5105410
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","152610 Canada Inc, Ottawa, Ontario","Kitchen redevelopment at Millhaven Institution, Bath, Ontario",4384079,1783,4384079
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","1622294 Ontario Inc, Kingston, Ontario","Central heating plant modifications, Kingston, Ontario",3163639,104848,3139239
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","2271481 Ontario Ltd, Cobourg, Ontario","Parking lot paving sanitary and drain line replacement, Warkworth, Ontario",475932,299707,299707
2016/2017,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","946766 Ontario Limited, Peterborough, Ontario","Heating and ventilating and air conditioning upgrades at Warkworth Institution, Campbellford, Ontario",687353,673635,681935
2016/2017,14,"Innovation, Science and Economic Development",054,"Statistics Canada","Contracts under $250,000 and cost plus contracts under $25,000 (12 contractors)",,0,359058,0
2016/2017,14,"Innovation, Science and Economic Development",054,"Statistics Canada","Municipality of West Nipissing, Sturgeon Falls, Ontario","Modern workplace fit-up, Ottawa, Ontario",811892,566523,566523
2016/2017,14,"Innovation, Science and Economic Development",054,"Statistics Canada","Schoelr and Eaton Architects, Ottawa, Ontario","Modern workplace fit-up, Ottawa, Ontario",521991,0,0
2016/2017,17,"Natural Resources",074,"National Energy Board","Contracts under $250,000 and cost plus contracts under $25,000 (3 contractors)",,0,102498,0
2016/2017,17,"Natural Resources",074,"National Energy Board","Public Works and Government Services, Gatineau, Quebec","Fit-Up Centre 10, Calgary, Alberta",788550,26467,788550
2016/2017,15,Justice,075,"Canadian Human Rights Commission","Contracts under $250,000 and cost plus contracts under $25,000 (1 contractor)",,0,354279,0
2016/2017,04,"Canadian Heritage",083,"Office of the Co-ordinator, Status of Women","Public Works and Government Services, Gatineau, Quebec","Status of Women Minister's Suite, Gatineau, Quebec",959234,953545,953545
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Acc Par Systems Ltd, Ottawa, Ontario","Building consolidation, Ottawa, Ontario",652740,0,652740
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Architecture49 Inc, Ottawa, Ontario","Building consolidation 269 Main St, Winnipeg, Manitoba",336584,336584,336584
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Associated Engineering Ltd, Edmonton, Alberta","Preliminary work at 7 ports of entry, Various locations, Various provinces",1209054,87391,1209054
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Brookfield Global Integrated Solutions, Markham, Ontario","Modernization of the learning centre, Rigaud, Quebec",1811447,1811447,1811447
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Calgary International Airport Authority, Calgary, Alberta","New international airport, Calgary, Alberta",2292483,0,2292483
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Canada Post Corporation, Ottawa, Ontario","Canada Post Corporation modernization, Vancouver, British Columbia",6000000,0,4787128
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Canadian Leaseback (GP) Inc, Vancouver, British Columbia","Building consolidation Harry Hays, Calgary, Alberta",2906647,2906647,2906647
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Chernoff Thompson Architects, Vancouver, British Columbia","Port of entry modernization, Surrey, British Columbia",386349,350566,386349
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Chernoff Thompson Architects, Vancouver, British Columbia","Port of entry roof remediation, Osoyoos, British Columbia",270798,270798,270798
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Chernoff Thompson Architects, Vancouver, British Columbia","Renovation of Immigration holding centres, Surrey, British Columbia",1564444,1489532,1564444
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Chilliwack Roofing Ltd, Chilliwack, British Columbia","Port of entry roof remediation, Osoyoos, British Columbia",611462,611462,611462
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Cibinel Architecture Ltd, Winnipeg, Manitoba","Reconfiguration of the port of entry and improvement of the traveller process, Piney, Manitoba",376149,142145,376149
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Contracts under $250,000 and cost plus contracts under $25,000 (273 contractors)",,0,7637037,0
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Correctional Service of Canada, Ottawa, Ontario","7 ports of entry modular base, Various locations, Various provinces",7221449,47058,7221449
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","CCR Construction Ltd, Regina, Saskatchewan","Preliminary work at 7 ports of entry, Various locations, Various provinces",7155679,1986770,7155679
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Dorren Electric (1985) Ltd, Lethbridge, Alberta","Port of entry energy retrofit, Coutts, Alberta",418806,418806,418806
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","DFS Inc, Montréal, Quebec","Kennel renovation and expansion, Rigaud, Quebec",460963,348832,460963
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Entreprise de construction TEQ Inc, Montréal, Quebec","Construction and major redevelopment at 715 Peel, Montréal, Quebec",798926,0,1829
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Johnson Control Canada Inc, Winnipeg, Manitoba","Preliminary work at 7 ports of entry, Various locations, Various provinces",348110,0,348110
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Ketza Pacific Construction (1993) Ltd, Campbell River, British Columbia","Pleasant Camp remediation and redevelopment, Stikine, British Columbia",3415899,1621,3415899
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Lark Projects Limited, Surrey, British Columbia","Port of entry replacement, Aldergrove, British Columbia",18373717,39681,18373717
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Marbeck Construction, Winnipeg, Manitoba","Building consolidation 269 Main St, Winnipeg, Manitoba",1390221,1390221,1390221
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Pattison Sign Group, Toronto, Ontario","National signage modernization, Various locations, Various provinces",883146,883146,883146
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Penn-co Construction Management Ltd, Blumenort, Manitoba","Doubling-up 3 ports replacement, Various locations, Manitoba",15701281,0,15701281
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Provencher Roy et Associés architectes, Montréal, Quebec","Commercial expansion project, Lacolle, Quebec",641474,31263,641474
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Public Works and Government Services, Gatineau, Quebec","Border crossing modernization project, Lacolle, Quebec",342194,342194,342194
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Raven Roofing Ltd, Surrey, British Columbia","Port of entry roof remediation, Douglas, British Columbia",290484,0,290484
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Schubert Plumbing & Heating Ltd,Mission, British Columbia","Port of entry boiler replacement, Huntingdon, British Columbia",490145,490145,490145
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Shared Services Canada, Ottawa, Ontario","Building consolidation Harry Hays, Calgary, Alberta",307429,307429,307429
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Shared Services Canada, Ottawa, Ontario","Building consolidation 269 Main St, Winnipeg, Manitoba",378751,378751,378751
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Skookum Asphalt Ltd, Whitehorse, Yukon","Port of entry septic replacement and radon remidation, Beaver Creek, Yukon",273300,273300,273300
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","St-Gelais Montminy & Associés Architectes, Québec, Quebec","Border crossing modernization project, Lacolle, Quebec",2847829,359478,2847829
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Stantec Architecture Ltd, Ottawa, Ontario","Pleasant Camp border crossing modernization, Stikine, British Columbia",788221,34395,788221
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Stantec Architecture Ltd, Ottawa, Ontario","Port of entry redevelopment, Fraser, British Columbia",493528,8426,493528
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Unigertec Inc, Laval, Quebec","Commercial expansion project, Lacolle, Quebec",7297206,696940,7297206
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Verne Reimer Architecture Inc, Winnipeg, Manitoba","Border crossing modernization project, North Portal, Saskatchewan",409608,409608,409608
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Verne Reimer Architecture Inc, Winnipeg, Manitoba","Port of entry redevelopment and improvements, Emerson, Manitoba",962281,333988,962281
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Wild Stone Engineering Ltd, Penticton, British Columbia","Port of entry water system remediation, Beaver Creek, Yukon",432056,432056,432056
2016/2017,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","9006-9311 Quebec Inc, Saint-Jérome, Quebec","Kennel renovation and expansion, Rigaud, Quebec",3914317,3323391,3914317
2016/2017,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","Aberdeen Paving Ltd, Bedford, Nova Scotia","Harbour improvements at Wedgepoint, Wedge Island, Nova Scotia",1330684,680684,1330684
2016/2017,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","Acadian Marine & Diving Ltd, Caraquet, New Brunswick","Breakwater extension and crib structure replacement, Parker's Cove, Nova Scotia",1638520,390809,390809
2016/2017,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","Acadian Marine & Diving Ltd, Caraquet, New Brunswick","Repairs to steel sheet piling at Ingalls Head, Grand Manan, New Brunswick",2014262,1261460,2014262
2016/2017,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","Alva Construction Ltd, Antigonish, Nova Scotia","Construction of wharf and service area, Little Dover, Nova Scotia",4439118,2598703,2598703
2016/2017,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","Alva Construction Ltd, Antigonish, Nova Scotia","Construction of wharf, Havre Boucher, Nova Scotia",2571519,1400934,2571519
2016/2017,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","Alva Construction Ltd, Antigonish, Nova Scotia","Partial reconstruction of the wharf at Vogler's Cove West, Lunenburg County, Nova Scotia",811293,811293,811293
2016/2017,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","Apple Electric Ltd, Campbell River, British Columbia","Electrical system upgrade at Ladysmith Harbour, Ladysmith, British Columbia",260223,260223,260223
2016/2017,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","Apple Electric Ltd, Campbell River, British Columbia","Steveston Harbour electrical construction upgrades, Richmond, British Columbia",1040569,180310,970879
2016/2017,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","Aral Construction (2014) Ltd, Victoria, British Columbia","Life safety refurbishments at Victoria Base, Victoria, British Columbia",560500,251763,251763
2016/2017,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","Arrow Marine Services Ltd, Richmond, British Columbia","Fairview single layer steel catamarans, Prince Rupert, British Columbia",1189622,1189622,1189622
2016/2017,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","Artur Sivret et Fils Ltd, Tilley Road, New Brunswick","Reconstruction of structure 301 as 401, Miller Brook, New Brunswick",1035978,516577,516577
2016/2017,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","Atlantica Mechanical Contractors Inc, Dartmouth, Nova Scotia","Installation of water system at the Bedford Institute of Oceanography, Dartmouth, Nova Scotia",393028,393028,393028
2016/2017,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","Atlantica Mechanical Contractors Inc, Dartmouth, Nova Scotia","Supply and install seawater cooling infrastructure at the Bedford Institute of Oceanography, Dartmouth, Nova Scotia",957449,957449,957449
2016/2017,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","Avondale Construction Limited, Halifax, Nova Scotia","Construction of a building and installation of an oxygen injection system at the Coldbrook Biodiversity Facility, Coldbrook, Nova Scotia",355484,355484,355484
2016/2017,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","Avondale Construction Limited, Halifax, Nova Scotia","Renovation of the Strickland Building at Bedford Institute of Oceanography, Dartmouth, Nova Scotia",5197162,2397361,2397361
2016/2017,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","B & R Enterprises Limited, Springdale, Newfoundland and Labrador","Breakwater and wharf reconstruction, Joe Batt's Arm, Newfoundland and Labrador",4860530,3194911,4860530
2016/2017,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","B & R Enterprises Limited, Springdale, Newfoundland and Labrador","Breakwater reconstruction, Shoal Cove West, Newfoundland and Labrador",1300000,298850,298850
2016/2017,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","B & R Enterprises Limited, Springdale, Newfoundland and Labrador","Marginal wharf construction, Conche, Newfoundland and Labrador",1629015,1274009,1274009
2016/2017,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","B & R Enterprises Limited, Springdale, Newfoundland and Labrador","Wharf extension and basin dredging, St Lunaire-Griquet, Newfoundland and Labrador",2873843,147087,2873843
2016/2017,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","Balodis Incorporated, Westville, Nova Scotia","Construction of a containment cell and dredging, Ballantyne's Cove, Nova Scotia",502344,502344,502344
2016/2017,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","Balodis Incorporated, Westville, Nova Scotia","Construction of breakwater, Caribou Ferry, Nova Scotia",5625598,1442693,3302128
2016/2017,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","Balodis Incorporated, Westville, Nova Scotia","Wharf construction at Owl's Head, Halifax, Nova Scotia",1368237,1201225,1368237
2016/2017,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","Bellingham Marine Industries Inc, Bellingham, Washington","Fabrication and delivery of conrete floats, Richmond, British Columbia",1769363,1769363,1769363
2016/2017,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","Bennett's Construction & Supplies Ltd, Grand Bank, Newfoundland and Labrador","Concrete launchway construction, Grate's Cove, Newfoundland and Labrador",1150350,575175,1150350
2016/2017,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","Birchhill Construct Ltd, Moncton, New Brunswick","Construction of breakwater, Skinners Pond, New Brunswick",729905,717297,717297
2016/2017,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","Bond & Coolen Contracting Ltd, Dartmouth, Nova Scotia","Installation of generator at the Bedford Institute of Oceanography, Dartmouth, Nova Scotia",1597206,1597206,1597206
2016/2017,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","Boston Construction Corp, Surrey, British Columbia","Construction services for the preservation of the Machias Seal Island Lighthouse, Charlotte County, New Brunswick",796043,796043,796043
2016/2017,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","Boyd & Bungay Construction, Stephenville, Newfoundland and Labrador","Septic system, Stephenville, Newfoundland and Labrador",291019,291019,291019
2016/2017,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","Broadwater Industries Ltd, Prince Rupert, British Columbia","Installation of catamaran breakwater moor, Fairview, British Columbia",649510,649510,649510
2016/2017,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","Broadwater Industries Ltd, Prince Rupert, British Columbia","Installation of mooring system, Rushbrook, British Columbia",310094,310094,310094
2016/2017,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","Broadwater Industries Ltd, Prince Rupert, British Columbia","Port Edward Wharf reconstruction Phase 1, Port Edward, British Columbia",2433562,1874772,1874772
2016/2017,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","Broadwater Industries Ltd, Prince Rupert, British Columbia","Reconstruction of float, Masset, British Columbia",289047,289047,289047
2016/2017,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","Brook Construction (2007) Inc, Corner Brook, Newfoundland and Labrador","Wharf improvements, Frenchman's Cove, Newfoundland and Labrador",471205,471205,471205
2016/2017,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Fisheries and Oceans","Budgell's Equipment & Rentals, Triton, Newfoundland and Labrador","Breakwater construction, Charlottetown, Newfoundland and Labrador",571617,571617,571617
