Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Contractor-details_Details-entrepr_eng,Proj-desc_eng,Contract-amt_Mnt-contrat,Xpnd-current-yr_Dep-ex-courant,Xpnd-to-date_Dep-a-jour
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Rehabilitation of the showers at the Community Correctional Centre, Sherbrooke, Quebec",881959,0,881959
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Relocation of observation cells, building F at Nova Institution for Women, Truro, Nova Scotia",426832,104129,104129
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Renovation and replacement of the exterior and interior finishing panels of building 3 at La Macaza Institution, La Macaza, Quebec",472469,0,441295
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Renovation of dorm bathrooms and showers at Saskatchewan Penitentiary, Prince Albert, Saskatchewan",720093,0,684176
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Renovation of driveshed, demolition of bunker pad and constructing new barns at Joyceville Institution, Kingston, Ontario",231595,0,231595
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Renovation of the inmates showers at the Federal Training Centre, Laval, Quebec",879819,0,779819
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Renovation of the roof at the Community Correctional Centre, Sherbrooke, Quebec",326092,0,217525
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Renovation of the water inlets at the Drummond Institution, Drummondville, Quebec",108782,101480,101480
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Repairs on all roofs at Drummond Institution, Drummondville, Quebec",3369166,96303,2852107
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Replacement of gymnasium floor covering at Archambault Institution, Sainte-Anne-des-Plaines, Quebec",29426,29426,29426
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Replacement of underground duct bank, Nova Institution for Women, Truro, Nova Scotia",885763,165897,165897
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Replacement of windows at Drummond Institution, Drummondville, Quebec",3759866,0,3759866
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Replacement of windows at Parrtown Community Correctional Centre, Saint John, New Brunswick",802932,69576,802932
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Repointing of the Administration and Chapel building at Bowden Institution, Innisfail, Alberta",2272283,119950,1920100
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Supply and install new grain silos and renovation of cattle barn at Collins Bay Institution, Kingston, Ontario",2955000,553887,1553359
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Dafoe Roofing, Belleville, Ontario","Replacement of roof at Collins Bay (Minimum) Institution, Kingston, Ontario",305650,200000,200000
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Dunmac General Contractors Ltd, Saskatoon, Saskatchewan","Redevelopment of Churchill and Bow Unit at the Regional Psychiatric Centre, Saskatoon, Saskatchewan",1825348,441257,441257
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","DEVCOR 1994, Saint-Jerome, Quebec","Rehabilitation of envelope at CCC Laferrière, St-Jérôme, Quebec",997837,0,997837
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Elite Construction Inc, Concord, Ontario","New 50 bed Frontenac Unit at Collins Bay Institution, Kingston, Ontario",9198754,910000,9198754
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Finn Way General Contractor Inc, Thunder Bay, Ontario","Interior renovation of the main floor, Thunder Bay, Ontario",1162425,0,298707
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Gateway Mechanical Services Inc, Edmonton, Alberta","Mechanical upgrades at Edmonton Maximum Security Institution, Edmonton, Alberta",7966909,42199,42199
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Gen Pro, Burlington, Ontario","Renovations to the Structured Intervention Unit at Grand Valley Institution, Kitchener, Ontario",782105,36488,513133
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Interworks Contracting Ltd, Edmonton, Alberta","Retrofit of Unit 6 Gun Port at Edmonton Institution, Edmonton, Alberta",631942,200973,200973
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","La Cie Électrique Britton Ltd, Mont-Royal, Quebec","Refitting electrical network, La Macaza, Quebec",5495136,0,5463558
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Les Fiduciaires du Fonds de Placement Immobilier Cominar, Quebec, Quebec","Construction work for leasehold improvements to regional office redevelopment, Laval, Quebec",555625,0,555625
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Maple-Reinders Inc, Edmonton, Alberta","Addition of 96 bed living unit at Edmonton maximum security Institution, Edmonton, Alberta",22690719,659745,18354820
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Maple-Reinders Inc, Edmonton, Alberta","Generic support building Edmonton maximum security Institution, Edmonton, Alberta",8112775,343000,7726452
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Maritime Fence Ltd, Grand-Sault/Grand Falls, New Brunswick","Upgrades to SIU Unit 6 Fencing and Gates at Saskatchewan Penitentiary, Prince Albert, Saskatchewan",7011888,261835,261835
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Nordmec Construction Inc, Mont-Tremblant, Quebec","Construction of a factory at La Macaza Institution, La Macaza, Quebec",12378887,85743,12378887
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Ondel Inc, Quebec, Quebec","Replacement of the generator at Federal Training Centre, Laval, Quebec",519100,0,511289
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Pipe Quest Projects Ltd, Athabasca, Alberta","Conduit replacement/expansion at Drumheller Institution, Drumheller, Alberta",5789336,592386,592386
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Quinan Construction Limited, Orillia, Ontario","Construction of a drinking water reservoir and pumping station at Warkworth Institution, Warkworth, Ontario",5052933,76179,5052933
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","R Guilbeault Construction Inc, Drummondville, Quebec","Rehabilitation of the road at Drummond institution, Drummonville, Quebec",3878032,1516219,3050818
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Regent Construction Inc, Winnipeg, Manitoba","Kitchen renovations at Stony Mountain Institution, Stony Mountain, Manitoba",10395758,2026163,2026163
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Regent Construction Inc, Winnipeg, Manitoba","Retrofit of Unit 6, Class A Control Post Gun Port at Stony Mountain Institution, Stony Mountain, Manitoba",562682,76541,76541
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Rural Municipality of Rockwood, Rockwood, Manitoba","New sewage lagoon at Stony Mountain Institution, Stony Mountain, Manitoba",1010000,54290,677230
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Seaway Construction & Management Inc, Gananoque, Ontario","Renovation of Structured Intervention Unit at Millhaven Institution, Bath, Ontario",957437,823328,957437
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Senstar Stellar Corporation, Carp, Ontario","Upgrade of the personal alarm locating systems at nine correctional facilities, Various locations, Ontario",1682285,0,1399589
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Sutherland Excavating Ltd, Lower Derby, New Brunswick","New recreation yards, Atlantic Institution, Renous, New Brunswick",1168697,695637,717137
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","SBP Entrepreneur, Baie-Comeau, Quebec","Construction of a new yard in the Structured Intervention Unit at Port-Cartier Institution, Port-Cartier, Quebec",311051,311051,311051
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Thermotech Combustion FDC Inc, Montreal, Quebec","Urgent rehabilitation of the degasser and the thermal power plant at Archambault Institution, Sainte-Anne-des-Plaines, Quebec",274829,0,266079
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Thorpe Brothers Limited, Prince Albert, Saskatchewan","Replacement of economizer and boiler controls at Saskatchewan Penitentiary, Prince Albert, Saskatchewan",1199317,41600,41600
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Veyron Projects Inc, Edmonton, Alberta","Kitchen redevelopment Edmonton Maximum Security Institution, Edmonton, Alberta",453532,2218,2218
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","W S Morgan Construction Limited, Parry Sound, Ontario","Renovations of the kitchens and washrooms at Beaver Creek Institution, Gravenhurst, Ontario",1934196,310863,1934196
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","2099042 Ontario Limited, Perth, Ontario","Parking lot expansion at Collins Bay Institution, Kingston, Ontario",3735820,26037,3735820
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","2271481 Ontario Ltd, Cobourg, Ontario","Replacement of gates and barriers at Warkworth Institution, Campbellford, Ontario",927688,0,924986
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","9170-7570 Quebec Inc, Chibougamau, Quebec","Boiler replacement at Port-Cartier Institution, Port-Cartier, Quebec",3009470,2704470,2704470
2020/2021,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","9282-0786 Quebec Inc, Boucherville, Quebec","Installation of reception functions at the Federal Training Centre, Laval, Quebec",1054000,17660,17660
2020/2021,14,"Innovation, Science and Economic Development",054,"Statistics Canada","Contracts under $250,000 and cost plus contracts under $25,000 (10 contractors)",Total,0,245805,0
2020/2021,14,"Innovation, Science and Economic Development",054,"Statistics Canada","Gannon/Blackburn Electric Inc, Ottawa, Ontario","Redesign of security office to new workplace standards, Ottawa, Ontario",393000,385409,393000
2020/2021,14,"Innovation, Science and Economic Development",054,"Statistics Canada","Seagate Contract Management, Edmonton, Alberta","Regional Office fit-up, Edmonton, Alberta",301994,35545,301994
2020/2021,21,"Public Safety and Emergency Preparedness",057,"Parole Board of Canada","Department of Public Works and Government Services, Gatineau, Quebec","Project delivery services of fit-up space
installation of furniture and project management services.",664679,18677,18677
2020/2021,19,"Privy Council",076,"Office of the Commissioner of Official Languages","Contracts under $250,000 and cost plus contracts under $25,000 (1 contractor)",Total,0,6509,0
2020/2021,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Birtz Bastien Architectes, Montréal, Quebec","Construction of a shed and enlargement of the kennel, Rigaud, Quebec",1505320,262685,900226
2020/2021,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Brookfield Global Integrated Solutions, Markham, Ontario","Betterments to various buildings, Various locations, Various provinces",457027,0,457027
2020/2021,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Brookfield Global Integrated Solutions, Markham, Ontario","Modernization of the learning centre, Rigaud, Quebec",10996788,1587918,10996788
2020/2021,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Brookfield Global Integrated Solutions, Markham, Ontario","Port of entry roof remediation, Woodstock, Ontario",694548,89851,694548
2020/2021,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Brookfield Global Integrated Solutions, Markham, Ontario","Restructuration and improvement of the border ports, Niagara Falls, Ontario",1584305,601179,983126
2020/2021,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Brookfield Global Integrated Solutions, Markham, Ontario","Various building renovations, Various locations, Various provinces",1883531,1883531,1883531
2020/2021,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Brookfield Global Integrated Solutions, Markham, Ontario","Water Quality & Heating improvement, Rigaud, Quebec",2592077,2592077,2592077
2020/2021,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Brookfield Global Integrated Solutions, Markham, Ontario","Water Treatment System Upgrades, Various locations, Quebec",619432,619432,619432
2020/2021,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Brookfield Global Integrated Solutions, Markham, Ontario","Water Treatment System Upgrades, Various locations, Saskatchewan",1584933,1584933,1584933
2020/2021,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Céleb Construction Ltée, Brossard, Quebec","Rehabilitation of the parking slabs at 715 Peel, Montréal, Quebec",250000,0,250000
2020/2021,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Canadian Leaseback (GP) Inc, Toronto, Ontario","Betterments to various buildings, Various locations, Various provinces",1684622,1684622,1684622
2020/2021,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Chernoff Thompson Architects, Vancouver, British Columbia","Renovation of Immigration holding centres, Surrey, British Columbia",2961692,0,2961692
2020/2021,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Construction G & L Geoffroy Inc, Sherbrooke, Quebec","Various building renovations, Various locations, Various provinces",280970,0,280970
2020/2021,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Construction Jacques Théorêt Inc, Ormstown, Quebec","Fire pump repair, Lacolle, Quebec",1686112,0,1686112
2020/2021,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Contracts under $250,000 and cost plus contracts under $25,000 (91 contractors)",Total,3956381,3956381,3956381
2020/2021,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Correctional Service Canada, Niagara Falls, Ontario","Various building renovations, Niagara Falls, Ontario",1245719,76589,1245719
2020/2021,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Desjardins Financial Security, Niagara Falls, Ontario","Various building renovations, Niagara Falls, Ontario",285593,0,285593
2020/2021,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","FDJM Holdings Inc, St. John's, Newfoundland","Modernization of the OGD Interface commercial site, St. John's, Newfoundland",2088664,2088664,2088664
2020/2021,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Glenview construction limited, Ottawa, Ontario","Various building renovations, Various locations, Various provinces",525523,525523,525523
2020/2021,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Graham Construction & Engineering Inc, Winnipeg, Manitoba","Port of entry expansion, North Portal, Saskatchewan",15836315,4667889,15836315
2020/2021,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Johnson Controls Canada LP, Ottawa, Ontario","Betterments of heat recovery heat system campus Rigaud, Rigaud, Quebec",1092897,1092897,1092897
2020/2021,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Lemay CO INC, Montréal, Quebec","Construction of the Laval Immigration Holding Centre, Laval, Quebec",6118913,713923,4179944
2020/2021,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","LEC Engineering Contracting Limited, North Vancouver, British Columbia","Renovation of Immigration holding centres, Surrey, British Columbia",25350484,0,25350484
2020/2021,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Meggitt Training Systems (Quebec) Inc, Montréal, Quebec","Acquisition of indoor shooting range, Rigaud, Quebec",1020000,0,802857
2020/2021,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Niagara Holdings Inc, Niagara, Ontario","Restructuration and improvement of the border ports, Niagara Falls, Ontario",978410,978410,978410
2020/2021,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Nickel Electric ltd, Brandon, Manitoba","Various building renovations, Various locations, Various provinces",378378,378378,378378
2020/2021,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Public Works and Government Services, Montreal, Quebec","Construction immigration holding centre, Laval, Quebec",260424,260424,260424
2020/2021,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Public Works and Government Services, Vancouver, British Columbia","Renovation of Immigration holding centres, Surrey, British Columbia",527145,0,527145
2020/2021,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Public Works and Government Services, Winipeg, Manitoba","Various building renovations, Various locations, Various provinces",551265,551265,551265
2020/2021,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Public Works and Government Services, Winnipeg, Manitoba","Port of entry expansion, North Portal, Saskatchewan",659688,331431,659688
2020/2021,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Shared Services Canada, Halifax, Nova Scotia","Modernization of the OGD Interface commercial site, St. John's, Newfoundland",273354,273354,273354
2020/2021,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Tisseur Inc, Val-David, Quebec","Construction immigration holding center, Laval, Quebec",52337326,26341499,37901902
2020/2021,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Verne Reimer Architecture Inc, Winnipeg, Manitoba","Port of entry expansion, North Portal, Saskatchewan",1297175,706172,1297175
2020/2021,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Zenith Paving ltd, Brandon, Manitoba","Various building renovations, Various locations, Various provinces",1108755,1108755,1108755
2020/2021,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","9006-9311 QUÉBEC INC., Montréal, Quebec","Construction of a shed and enlargement of the kennel, Rigaud, Quebec",10422615,2159793,2159793
2020/2021,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","9006-9311 QUÉBEC INC., Montréal, Quebec","Various building renovations, Various locations, Various provinces",4623774,360000,360000
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Aberdeen Paving Ltd, Bedford, Nova Scotia","Containment berm construction, Newellton, Nova Scotia",277503,174307,174307
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Aberdeen Paving Ltd, Bedford, Nova Scotia","Containment berm construction, Pinkney's Point, Nova Scotia",388086,0,388086
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Ainsworth Inc, North York, Ontario","Holland building electrical system upgrade, Dartmouth, Nova Scotia",447950,212950,447950
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Alva Construction Limited, Antigonish, Nova Scotia","Breakwater reconstruction, Finlay Point, Nova Scotia",627000,548479,548479
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Alva Construction, Antigonish, Nova Scotia","Wharf reconstruction, Chéticamp, Nova Scotia",3437914,994760,3437914
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Apple Electric Ltd, Campbell River, British Columbia","Electrical upgrades, Bella Coola, British Columbia",348226,150269,209344
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Aral ContructionLtd, Victoria, British Columbia","Construction of Hangar Bridge walkway and entry vestibule, Vancouver, British Columbia",3400264,21484,1571804
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Architecture49 Incorporated, Winnipeg, Manitoba","Canadian Forest Fire Weather Index System, Winnipeg, Manitoba",1921521,976565,1829211
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Atlantica Mechanical Contractors Inc, Dartmouth, Nova Scotia","Heating and cooling valves upgrade at the Bedford Institute of Oceanography, Dartmouth, Nova Scotia",266399,19024,266399
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Atlantica Mechanical Contractors Inc, Dartmouth, Nova Scotia","Heating line replacement, Bedford Institute of Oceanography, Dartmouth, Nova Scotia",601962,601962,601962
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Atlantica Mechanical Contractors Inc, Dartmouth, Nova Scotia","Installation of solar panels at the Bedford Institute of Oceanography, Dartmouth, Nova Scotia",725590,0,725590
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Atlantica Mechanical Contractors Inc, Dartmouth, Nova Scotia","Upgrade fire suppression system at Hangar K, Shearwater, Nova Scotia",621086,596539,596539
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Avondale Construction Limited, Halifax, Nova Scotia","Demolition and construction of a new chlorination laboratory at the Biological Station, St Andrews, New Brunswick",2471872,383450,1689981
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Avondale Construction Limited, Halifax, Nova Scotia","Technical electronics workshop fit-up and mechanical electrical upgrades, Vulcan building, Dartmouth, Nova Scotia",708168,0,708168
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","AIM Supply Ltd, Lake Cowichan, British Columbia","Construction timber, Prince Rupert, British Columbia",372061,372061,372061
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","ARCP - Atlantic Road Construction & Paving Ltd, Eastern Passage, Nova Scotia","Construction of a secondary access road for Bedford Institute of Oceanography Campus, Dartmouth, Nova Scotia",6199468,0,6199468
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","B&R Enterprises Ltd, Springdale, Newfoundland and Labrador","Construction of floating dock facility, Pinsent's Arm, Newfoundland and Labrador",408338,408338,408338
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","B&R Enterprises Ltd, Springdale, Newfoundland and Labrador","Marginal wharf construction, Charlottetown, Newfoundland and Labrador",3609624,179355,3588599
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Béton Provincial Ltd, Matane, Quebec","Concrete Element Manufacturing, Entry Island, Quebec",1684669,0,1534714
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Balodis Contracting Ltd, Westville, Nova Scotia","Construction of a new concrete launching ramp, Havre Boucher, Nova Scotia",259213,0,259213
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Balodis Contracting Ltd, Westville, Nova Scotia","Construction of breakwater and float, Caribou Ferry, Nova Scotia",1845920,0,542571
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Balodis Custom Bulldozing and Trucking Incorporated, Westville, Nova Scotia","Wharf reconstruction, Pictou Island, Nova Scotia",2900060,0,2900060
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Barry's Bulldozing, Rosedale, British Columbia","Raceway valves replacement, Kitimat, British Columbia",692451,692451,692451
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Barry's Bulldozing, Rosedale, British Columbia","Tub farm and access road paving, Chiliwack, British Columbia",260755,258421,258421
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Barry's Bulldozing, Rosedale, British Columbia","Underground conduit installation, Steveston Paramount, British Columbia",268875,168875,168875
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Barry's Bulldozing, Rosedale, British Columbia","Valve replacement at the Kitimat River Hatchery, Kitimat, British Columbia",378030,315763,315763
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Bennett's Construction & Supplies Ltd, Grand Bank, Newfoundland and Labrador","Launchway construction, Tilting, Newfoundland and Labrador",409771,409771,409771
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Birch Hill Construction Ltd., Moncton, New-Brunswick","Harbour dredging and containment cell construction, New Mills, New-Brunswick",1169381,0,1169381
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Birch Hill Construction, Moncton, New Brunswick","Construction of new containement cell, Pointe Sapin, New Brunswick",1536190,0,29516
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Boomchain Mining Inc, Nanaimo, British Columbia","Canadian Coast Guard hovercraft building roof replacement, Sea Island, British Columbia",298581,298581,298581
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Bridge Excavating Ltd, Lions Head, Ontario","Breakwater and wharf protection, Lions Head, Ontario",498479,0,498409
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Broadwater Industries Ltd, Prince Rupert, British Columbia","Dredging, Port Simpson, British Columbia",763000,601810,601810
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Broadwater Industries Ltd, Prince Rupert, British Columbia","Float replacement, Seal Cove, British Columbia",1400116,418160,418160
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Brook Construction Inc, Corner Brook, Newfoundland and Labrador","Installation of an emergency generator system, Port au Choix, Newfoundland and Labrador",676130,676130,676130
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Bulldog Contracting Ltd, Bonavista, Newfoundland and Labrador","Construction of marginal wharf and floating dock, Hickman's Harbour, Newfoundland and Labrador",348550,348550,348550
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Bulldog Contracting Ltd, Bonavista, Newfoundland and Labrador","Marginal wharf construction, Bonavista, Newfoundland and Labrador",1873545,1501510,1501510
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Bursey Excavating & Development Inc, St. John's, Newfoundland and Labrador","Installation of shoreline Protection, Harbour Grace, Newfoundland and Labrador",328250,328250,328250
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","BGIS Global Integrated Solutions, Markham, Ontario","Major Capital projects at Freshwater Institute, Winnipeg, Manitoba",2427449,669085,1245480
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","BGIS Global Integrated Solutions, Markham, Ontario","Major Capital projects at Freshwater Institute, Winnipeg, Manitoba",1894892,440384,969365
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","BGIS Global Integrated Solutions, Markham, Ontario","Major Capital projects at Freshwater Institute, Winnipeg, Manitoba",2670297,0,2666775
2020/2021,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","BGIS Global Integrated Solutions, Markham, Ontario","Roof envelope system replacement at Freshwater Institute, Winnipeg, Manitoba",557340,515151,557340
