Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Contractor-details_Details-entrepr_eng,Proj-desc_eng,Contract-amt_Mnt-contrat,Xpnd-current-yr_Dep-ex-courant,Xpnd-to-date_Dep-a-jour
2018/2019,14,"Innovation, Science and Economic Development",035,"National Research Council of Canada","Talon Energy Services, St John's, Newfoundland and Labrador","Construction for new tow tank wavemaker, St John's, Newfoundland and Labrador",579895,0,504256
2018/2019,14,"Innovation, Science and Economic Development",035,"National Research Council of Canada","Tricrest Services, Ottawa, Ontario","M-20 roof replacement, Ottawa, Ontario",261583,136584,136584
2018/2019,14,"Innovation, Science and Economic Development",035,"National Research Council of Canada","TP Crawford Ltd, Ottawa, Ontario","M-50 IPF wing air systems upgrade, Ottawa, Ontario",702389,0,702389
2018/2019,14,"Innovation, Science and Economic Development",035,"National Research Council of Canada","2355335 Ontario Ltd, North Gower, Ontario","M36A cooling tower, Ottawa, Ontario",584435,575435,575435
2018/2019,14,"Innovation, Science and Economic Development",035,"National Research Council of Canada","2355335 Ontario Ltd, North Gower, Ontario","U89 boilers replacement, Ottawa, Ontario",290000,290000,290000
2018/2019,14,"Innovation, Science and Economic Development",035,"National Research Council of Canada","2449214 Ontario Inc, Ottawa, Ontario","5116 - U62 envelope upgrade construction, Ottawa, Ontario",373683,224613,224613
2018/2019,14,"Innovation, Science and Economic Development",035,"National Research Council of Canada","4083261 Canada Inc, Gatineau, Quebec","M-2 Washrooms renovation Phase 2, Ottawa, Ontario",260570,4500,114087
2018/2019,17,"Natural Resources",041,"Department of Natural Resources","Acme Future Security Controls Inc, Ottawa, Ontario","Upgrade to security systems to various buildings, Ottawa, Ontario",7910000,278785,2469312
2018/2019,17,"Natural Resources",041,"Department of Natural Resources","Alpha Roofing & Sheet Metal Inc, Kamloops, British Columbia","Header house roof replacement, Victoria, British Columbia",511768,28587,511768
2018/2019,17,"Natural Resources",041,"Department of Natural Resources","Avery Construction Limited, Sault Ste Marie, Ontario","Parking lot paving and re-surfacing, Sault Ste Marie, Ontario",1401624,690710,1401624
2018/2019,17,"Natural Resources",041,"Department of Natural Resources","Brookfield Global Integrated Solutions, Markham, Ontario","Betterments to various buildings, Ottawa, Ontario",11894719,1956557,11488155
2018/2019,17,"Natural Resources",041,"Department of Natural Resources","Brookfield Global Integrated Solutions, Markham, Ontario","Betterments to various buildings, Various locations, Various provinces",20271878,0,19269360
2018/2019,17,"Natural Resources",041,"Department of Natural Resources","Brookfield Global Integrated Solutions, Markham, Ontario","Circle of Nations retrofit, Ottawa, Ontario",2420355,1417986,2370281
2018/2019,17,"Natural Resources",041,"Department of Natural Resources","Brookfield Global Integrated Solutions, Markham, Ontario","Fume hood upgrade, Ottawa, Ontario",682790,108330,661431
2018/2019,17,"Natural Resources",041,"Department of Natural Resources","Brookfield Global Integrated Solutions, Markham, Ontario","Renovation of a laboratory wing, Ottawa, Ontario",1724191,672571,1720846
2018/2019,17,"Natural Resources",041,"Department of Natural Resources","Brookfield Global Integrated Solutions, Markham, Ontario","Replacement of a transformer at Anderson Road, Ottawa, Ontario",5935177,468411,468411
2018/2019,17,"Natural Resources",041,"Department of Natural Resources","Calnitsky Associates Architects Inc, Winnipeg, Manitoba","Betterments to various buildings, Edmonton, Alberta",1779130,10000,1763326
2018/2019,17,"Natural Resources",041,"Department of Natural Resources","Chandos Construction LP, Calgary, Alberta","Betterments to various buildings, Edmonton, Alberta",11250213,24672,9940718
2018/2019,17,"Natural Resources",041,"Department of Natural Resources","Construction Côté & Fils Inc, Saint-Raymond, Quebec","Interior retrofit of the Laurentian Forestry Centre, Québec, Quebec",659000,187267,187267
2018/2019,17,"Natural Resources",041,"Department of Natural Resources","Contracts under $250,000 and cost plus contracts under $25,000 (32 contractors)",Total,0,1706649,0
2018/2019,17,"Natural Resources",041,"Department of Natural Resources","Corinton Engineering Inc, Renfrew, Ontario","Meridian Road bridge installation and associated works, Petawawa, Ontario",798839,798839,798839
2018/2019,17,"Natural Resources",041,"Department of Natural Resources","Coupland Kraemer Architecture + Interior Design Inc, Calgary, Alberta","Betterments to Prince Albert Satellite Station Building, Prince Albert, Saskatchewan",329400,7800,327800
2018/2019,17,"Natural Resources",041,"Department of Natural Resources","Cyrheault Construction Ltd, Timmins, Ontario","Betterments to Great Lakes Forestry Center Building, Sault Ste Marie, Ontario",578424,134008,578424
2018/2019,17,"Natural Resources",041,"Department of Natural Resources","COCO Paving, Toronto, Ontario","Reconstruction of a site service infrastructure, Ottawa, Ontario",6830388,3550051,6357671
2018/2019,17,"Natural Resources",041,"Department of Natural Resources","EllisDon Corporation, Ottawa, Ontario","Betterments to various buildings, Resolute, Nunavut",7287158,58874,7287158
2018/2019,17,"Natural Resources",041,"Department of Natural Resources","Kasian Architecture Interior Design, Edmonton, Alberta","Upgrades to laboratories, Calgary, Alberta",1150879,58862,1144649
2018/2019,17,"Natural Resources",041,"Department of Natural Resources","KCE Construction Ltd, Nepean, Ontario","Reconstruction of a site service infrastructure, Ottawa, Ontario",6980000,959930,959930
2018/2019,17,"Natural Resources",041,"Department of Natural Resources","Pomerleau Inc, Saint-Georges, Quebec","Upgrades to laboratories, Calgary, Alberta",9249484,945092,9249484
2018/2019,17,"Natural Resources",041,"Department of Natural Resources","PCL Construction Management Inc, Saskatoon, Saskatchewan","Betterments to Prince Albert Satellite Station Building, Prince Albert, Saskatchewan",1282570,0,1245970
2018/2019,17,"Natural Resources",041,"Department of Natural Resources","Story Construction Ltd, Victoria, British Columbia","Upgrade to cold rooms at Pacific Forestry Center, Victoria, British Columbia",727035,0,486657
2018/2019,17,"Natural Resources",041,"Department of Natural Resources","Triumph Roofing Inc, Calgary, Alberta","Roof replacement to Geological Survey of Canada building, Calgary, Alberta",264051,264051,264051
2018/2019,17,"Natural Resources",041,"Department of Natural Resources","TBC Constructions Inc, Québec, Quebec","Installation of a steam generator at Laurentian Forestry Center building, Québec, Québec",431592,431592,431592
2018/2019,17,"Natural Resources",041,"Department of Natural Resources","WSP Canada Inc, Montréal, Quebec","Betterments to various buildings, Resolute, Nunavut",1033150,79059,1033150
2018/2019,17,"Natural Resources",041,"Department of Natural Resources","WSP Canada Inc, Montréal, Quebec","Seismic upgrade to library at Pacific Forestry Center, Victoria, British Columbia",538879,0,403962
2018/2019,13,"Crown-Indigenous Relations",042,"Department of Indian Affairs and Northern Development","Contracts under $250,000 and cost plus contracts under $25,000 (1 contractor)",Total,1,1,1
2018/2019,13,"Crown-Indigenous Relations",042,"Department of Indian Affairs and Northern Development","Corner-cast, Montreal, Quebec","Building construction - Fabric Storage Structure, Canadian High Arctic Research Station, Cambridge Bay, Nunavut",695192,531936,531936
2018/2019,13,"Crown-Indigenous Relations",042,"Department of Indian Affairs and Northern Development","EllisDon Corporation, Ottawa, Ontario","Building Construction - Canadian High Arctic Research Station, Cambridge Bay, Nunavut",132500000,4260837,130195627
2018/2019,13,"Crown-Indigenous Relations",042,"Department of Indian Affairs and Northern Development","EVOQ Architecture, Montréal, Quebec","Building Construction - Canadian High Arctic Research Station, Cambridge Bay, Nunavut",12712358,584523,8318523
2018/2019,13,"Crown-Indigenous Relations",042,"Department of Indian Affairs and Northern Development","Ministry of Natural Resources and Forestry, Peterborough, Ontario","Land acquired for an addition to the Moose Deer Point First Nation No 79, Muskoka, Ontario",995000,0,995000
2018/2019,23,"Treasury Board",046,"Office of the Public Sector Integrity Commissioner","Public Works and Government Services, Gatineau, Quebec","Office of the Public Sector Integrity Commissioner Fit Up, Ottawa, Ontario",1075000,733634,733634
2018/2019,23,"Treasury Board",052,"Canada School of Public Service","Contracts under $250,000 and cost plus contracts under $25,000 (1 contractor)",Total,0,672739,0
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Al's Electric Services Ltd, Riverview, New Brunswick","Parking lot improvements at Nova Institution, Truro, Nova Scotia",297700,0,297700
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Amherst Roofing and Sheet Metal Ltd, Kingston, Ontario","Replacement of a roof at Warkworth Institution, Campbellford, Ontario",290596,290596,290596
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Arthur Roussel Inc, Quebec, Quebec","Replacement of perimeter lighting at Donnacona Institution, Donnacona, Quebec",330262,322118,322118
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Ascenseurs Innovatec Inc, Repentigny, Quebec","Modernization of the elevator building F-32, Laval, Quebec",259872,97009,259872
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Atlantica Mechanical Contractors Inc, Dartmouth, Nova Scotia","Boiler plant upgrade at Dorchester Penitentiary, Dorchester, New Brunswick",1358834,0,1358834
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Avondale Construction Limited, Halifax, Nova Scotia","Construction of Jamieson Community Correctional Centre, Dartmouth, Nova Scotia",8720404,477542,8720404
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Buttcon East Limited, Kanata, Ontario","Construction management at CSC National Training Academy, Kingston, Ontario",12157670,6761459,12157670
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","BECC Construction Group Ltd, Brampton, Ontario","New 50 bed living unit, Gravenhurst, Ontario",7691880,0,7691880
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Celeb Construction Ltd, Brossard, Quebec","Construction work at Archambault Institution, Sainte-Anne-des-Plaines, Quebec",2567536,1236558,1236558
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Charex Inc, Mirabel, Quebec","Demolition and construction of segregation yards at Archambault Institution, Sainte-Anne-des-Plaines, Quebec",757254,0,757254
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Clôtures Spec II Inc, Boucherville, Quebec","Separate courtyards O and P in two isolated areas at Donnacona Institution, Donnacona, Quebec",74505,0,39850
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Consoltec Inc, Laval, Quebec","Construction of housing units at Montée St-François Institution, Laval, Quebec",6868492,7500,6868492
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Construction Blanchard et Freres (1994) Inc, Granby, Quebec","Upgrades to building 18, Cowansville, Quebec",4310800,1627739,1627739
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Construction Cybco Inc, St-Laurent, Quebec","Construction of a housing unit with 96 beds, Laval, Quebec",13747838,1725000,13747838
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Construction Socam Ltd, Laval, Quebec","D-31 native building construction and D-04 building demolition, La Macaza, Quebec",5722671,1849895,1849895
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Construction Socam Ltd, Laval, Quebec","Expansion of Joliette Institution, Joliette, Quebec",8148859,815000,8148859
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Contracts under $250,000 and cost plus contracts under $25,000 (437 contractors)",Total,0,85811550,0
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Constructing a new interior firing range at La Macaza Institution, La Macaza, Quebec",606336,606336,606336
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Construction of a building at La Macaza Institution, La Macaza, Quebec",399110,399110,399110
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Construction of a multipurpose building at Collins Bay Institution, Kingston, Ontario",6359365,1902699,3410102
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Construction of a new classroom at Joyceville Institution, Kingston, Ontario",267438,267438,267438
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Construction of a new living unit at Cowansville Institution, Cowansville, Quebec",85150,85150,85150
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Construction of a new principle entrance and industries building at Edmonton Institution for Women, Edmonton, Alberta",261137,261137,261137
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Construction of covered protection areas at Cowansville Institution, Cowansville, Quebec",69818,69818,69818
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Construction of the Interim CSC Training Academy at the Correctional Learning and Development Centre, Kingston, Ontario",45323,45323,45323
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Development of space for composting at La Macaza Institution, La Macaza, Quebec",25000,25000,25000
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Expansion of the operational office at Archambault Institution, Sainte-Anne-des-Plaines, Quebec",28928,28928,28928
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Improvements of the bathrooms at Joliette Institution, Joliette, Quebec",209232,105498,105498
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Installation of electric charging stations at Regional Headquarters, Laval, Quebec",191254,57508,191254
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Landscaping of sacred land at La Macaza Institution, La Macaza, Quebec",104054,104054,104054
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Main sidewalk and stairway repairs at the Regional Reception Centre, Sainte-Anne-des-Plaines, Quebec",245512,85526,85526
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Modernization of the lighting at Archambault Institution, Sainte-Anne-des-Plaines, Quebec",65304,65304,65304
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Modernization of the plumbing and heating networks at Cowansville Institution, Cowansville, Quebec",90000,90000,90000
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Modernization of the water system to reduce lead at the minimum security facility at the FTC, Laval, Quebec",96986,11788,96986
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Modifications and upgrades of the kitchen and mess hall at Warkworth Institution, Campbellford, Ontario",1331505,84797,1052389
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Mould remediation of residences at Joyceville Institution, Kingston, Ontario",500000,304083,304083
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Range restoration at Saskatchewan Penitentiary, Prince Albert, Saskatchewan",2589582,945872,2262904
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Redevelopment of the administration building at Donnacona Institution, Donnacona, Quebec",36657,36657,36657
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Redevelopment of the administrative areas at the Community Correctional Centre, Montreal, Quebec",37681,4021,4021
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Redevelopment of the administrative areas at the Community Correctional Centre, Sherbrooke, Quebec",76095,59672,59672
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Redevelopment of the operational office at Port-Cartier Institution, Port-Cartier, Quebec",26116,26116,26116
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Redevelopment of the reduced mobility bathrooms at Archambault Institution, Sainte-Anne-des-Plaines, Quebec",101423,101423,101423
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Redevelopment of the sand storage shelter at La Macaza Institution, La Macaza, Quebec",64667,64667,64667
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Redevelopment of the ARES maintenance workshop at Archambault Institution, Sainte-Anne-des-Plaines, Quebec",62121,62121,62121
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Refit of the finance sector at Regional Headquarters, Laval, Quebec",53750,50150,50150
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Refurbishment of the sanitary and storm plumbing lines at the thermal power station at
Archambault Institution, Sainte-Anne-des-Plaines, Quebec",25133,25133,25133
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Rehabilitation of the showers at the Community Correctional Centre, Sherbrooke, Quebec",622947,4692,304499
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Removal of a composter at Archambault Institution, Sainte-Anne-des-Plaines, Quebec",35014,35014,35014
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Renovation and replacement of the exterior and interior finishing panels of building 3 at La Macaza Institution, La Macaza, Quebec",472469,94420,441295
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Renovation of dorm bathrooms and showers at Saskatchewan Penitentiary, Prince Albert, Saskatchewan",669733,150733,498937
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Renovation of driveshed, demolition of bunker pad and constructing new barns at Joyceville Institution, Kingston, Ontario",231595,174895,174895
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Renovation of showers at Bath Institution, Bath, Ontario",411624,125141,411624
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Renovation of the inmates showers at the Federal Training Centre, Laval, Quebec",879819,0,779819
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Renovation of the mechanical room in building 3 at the Federal Training Centre, Laval, Quebec",250559,0,250559
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Renovation of the roof at the Community Correctional Centre, Sherbrooke, Quebec",326092,0,217525
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Renovations of the bathrooms at Archambault Institution, Sainte-Anne-des-Plaines, Quebec",40100,40100,40100
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Repairs on all roofs at Drummond Institution, Drummondville, Quebec",3359166,0,2457355
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Replacement of a trailer at Pê Sâkâstêw Institution, Maskwacis, Alberta",456508,279092,362824
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Replacement of flood lights at Dorchester Penitentiary, Dorchester, New Brunswick",414763,169646,414763
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Replacement of the living unit roofs at Dorchester Penitentiary, Dorchester, New Brunswick",433512,433512,433512
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Replacement of the roof at Springhill Institution, Springhill, Nova Scotia",538200,7500,538200
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Replacement of windows at Drummond Institution, Drummondville, Quebec",3706480,27968,27968
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Repointing of the Administration and Chapel building at Bowden Institution, Innisfail, Alberta",2272283,523427,1094530
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Supply and install new grain silos and renovation of cattle barn at Collins Bay Institution, Kingston, Ontario",633634,290021,290021
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Upgrade of lighting fixtures at Springhill Institution, Springhill, Nova Scotia",578641,193000,578641
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Upgrade of the water system to reduce lead at the Federal Training Centre, Laval, Quebec",35000,35000,35000
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Upgrades of the hooks within the cells to ensure compliance at the Regional Reception Centre, Sainte-Anne-des-Plaines, Quebec",198520,198520,198520
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Upgrading the Sphynx intrusion alarm system at Archambault Institution, Sainte-Anne-des-Plaines, Quebec",31851,21009,31851
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Delco Automation Inc (a division of Delco Automation), Saskatoon, Saskatchewan","Installation of a new security control system at Grand Valley Institution, Kitchener, Ontario",1161190,1098975,1098975
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Electro Pro 2001 Inc, Sept-Iles, Quebec","Replacement of the perimeter lighting at Port-Cartier Institution, Port-Cartier, Quebec",544145,503046,503046
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Emmons & Mitchell Construction, Kingston, Ontario","Construction of a new recreation yard, Kingston, Ontario",1019801,0,1019801
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Ferguson Electric Company Ltd, Cobourg, Ontario","Development of a new emergency natural gas generator at Grand Valley Institution, Kitchener, Ontario",887000,67000,67000
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Finn Way General Contractor Inc, Thunder Bay, Ontario","Interior renovation of the main floor, Thunder Bay, Ontario",1162425,0,298707
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Flagship Construction Limited, North River, Nova Scotia","Mechanical system upgrades, Springhill, Nova Scotia",491072,0,491072
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Frecon Construction Limited, Russell, Ontario","Addition of closed visiting rooms at Joyceville Institution, Kingston, Ontario",529947,0,529947
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Frontier Group of Companies Inc, Markham, Ontario","Office fit-up, Toronto, Ontario",1914202,0,1914202
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Graham Construction and Engineering Inc, Winnipeg, Manitoba","New sewage lagoon at Stony Mountain Institution, Stony Mountain, Manitoba",10027106,4073630,10024915
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Intact Insurance Company, Toronto, Ontario","Edmonton Institution for Women principal entrance and industries building construction, Edmonton, Alberta",17566393,1807672,17566393
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Intact Insurance Company, Toronto, Ontario","New 50 bed living unit, Gravenhurst, Ontario",7815005,123125,123125
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","J N A Leblanc Electrique Inc, Repentigny, Quebec","Rehabilitation of the road lighting system and perimeter, Sainte-Anne-des-Plaines, Quebec",4887149,1964024,4780079
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Jeffrey G Wallans Construction Limited, Brighton, Ontario","Dialysis facility renovation at Bath Institution, Bath, Ontario",455355,367751,455355
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Jeffrey G Wallans Construction Limited, Brighton, Ontario","Expansion of a building at Bath Institution, Bath, Ontario",349090,343412,343412
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Jeffrey G Wallans Construction Limited, Brighton, Ontario","Replacement of the secondary sallyport at Collins Bay Institution, Kingston, Ontario",450883,59006,450883
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","La Cie Electrique Britton Ltd, Mont-Royal, Quebec","Refitting electrical network, La Macaza, Quebec",5190744,4752021,4752021
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Le Groupe Scv Inc, Victoriaville, Quebec","Optimization of the heating system, Cowansville, Quebec",2037645,168783,2037645
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Lear Construction Management Ltd, Calgary, Alberta","Addition of 96 bed living unit at Bowden Institution, Innisfail, Alberta",13917603,0,13917603
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Les couvertures St-Léonard Inc, Montreal, Quebec","Rehabilitation of the administrative building roof at Cowansville Institution, Cowansville, Quebec",3238719,1228493,1228493
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Les Constructions Binet Inc, Saint-Benoît-Labre, Quebec","Construction of firing range and building, Donnacona, Quebec",3344904,206514,3344904
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Les Fiduciaires du Fonds de Placement Immobilier Cominar, Québec, Quebec","Construction work for leasehold improvements to regional office redevelopment, Laval, Quebec",555625,175625,555625
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Les Installations Électriques Pichette Inc, Laval, Quebec","Upgrading the electrical distribution system, Sainte-Anne-des-Plaines, Quebec",8620544,4235461,8620544
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Maskimo Construction Inc, Trois-Rivières, Quebec","Reconstruction of roads and parking lot, Sainte-Anne-des-Plaines, Quebec",5018915,0,4004306
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Nordmec Construction Inc, Mont-Tremblant, Quebec","Construction of a factory at La Macaza Institution, La Macaza, Quebec",12251884,0,12249582
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Nordmec Construction Inc, Mont-Tremblant, Quebec","Expansion of the parking lot at La Macaza Institution, La Macaza, Quebec",1200768,1200766,1200766
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Ondel Inc, Quebec, Quebec","Replacement of the generator at Federal Training Centre, Laval, Quebec",487687,19603,19603
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Papineau Joliette Holdings Inc, Montréal, Quebec","Construction work for the relocation of the Parole Board office, Joliette, Quebec",437388,7694,437388
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Proteck Roofing & Sheet Metal Inc, Etobicoke, Ontario","Roof replacement at Beaver Creek Institution, Gravenhurst, Ontario",1437443,1027189,1428490
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","PM Contracting Ltd, Kitchener, Ontario","New 2-storey building at Grand Valley Institution, Kitchener, Ontario",6817572,30000,6817572
2018/2019,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Quinan Construction Limited, Orillia, Ontario","Construction of a potable water and fire protection reservoir at Warkworth Institution, Warkworth, Ontario",4971000,1700000,1700000
