Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Contractor-details_Details-entrepr_eng,Proj-desc_eng,Contract-amt_Mnt-contrat,Xpnd-current-yr_Dep-ex-courant,Xpnd-to-date_Dep-a-jour
2015/2016,16,"National Defence",018,"National Defence","Blunden Construction Ltd, Halifax, Nova Scotia","Construction of New Garages, Halifax, Nova Scotia",421100,421100,421100
2015/2016,16,"National Defence",018,"National Defence","Blunden Construction Ltd, Halifax, Nova Scotia","Recapitalization of Three 744 Style Residential Housing Units, Halifax, Nova Scotia",466303,458761,458761
2015/2016,16,"National Defence",018,"National Defence","Blunden Construction Ltd, Halifax, Nova Scotia","Replace Electrical Distribution & Emergency Shore Power CFAD Bedford, Halifax, Nova Scotia",1399170,521473,1314160
2015/2016,16,"National Defence",018,"National Defence","Bondfield Construction Company Ltd, Vaughan, Ontario","Construction of Hangar 6, Quinte West, Ontario",43368072,10308072,39835470
2015/2016,16,"National Defence",018,"National Defence","Bonnechere Excavating Inc, Renfrew, Ontario","Construction of Phases 1b and 2 in Support of the Medium to Heavy Lift Helicopter Facility, Petawawa, Ontario",11394802,7391657,10804022
2015/2016,16,"National Defence",018,"National Defence","Bononia Construction Inc, Vaughan, Ontario","Recapitalization of MM and PP Style Residential Housing Units, Vaughan, Ontario",680152,680152,680152
2015/2016,16,"National Defence",018,"National Defence","Bononia Construction Inc, Vaughan, Ontario","Recapitalization of UU Style Residential Housing Units, Vaughan, Ontario",1247496,1247496,1247496
2015/2016,16,"National Defence",018,"National Defence","Bugere Inc Construction, Saint-Hyacinthe, Quebec","Installation of Backwater Valves, Saint-Hyacinthe, Quebec",259131,227939,227939
2015/2016,16,"National Defence",018,"National Defence","Cabert Enterprises Ltd, Bonnyville, Alberta","Minor Recap 2 X B Style Residential Housing Units, Cold Lake, Alberta",722563,48768,722563
2015/2016,16,"National Defence",018,"National Defence","Canada Life Assurance Company, Winnipeg, Manitoba","Lease Edmonton Armoury - North, Edmonton, Alberta",16881481,1056558,10110567
2015/2016,16,"National Defence",018,"National Defence","Can-Tr Investments Inc, Calgary, Alberta","Minor Recapitalization of 213 Style Residential Housing, Edmonton, Alberta",299387,110500,110500
2015/2016,16,"National Defence",018,"National Defence","Carillion Canada Inc, Vaughan, Ontario","Seismic Retrofit Seaforth Armoury and Relocate Jericho Beach Units, Vancouver, British Columbia",36780741,12385998,34664066
2015/2016,16,"National Defence",018,"National Defence","Carillion Pacific Construction Inc, Richmond, British Columbia","Seismic Retrofit Seaforth Armoury and Relocate Jericho Beach units, Vancouver, British Columbia",45002978,11070694,44258832
2015/2016,16,"National Defence",018,"National Defence","Castle Rock Contracting Ltd, Edmonton, Alberta","Kitchen Renovations on Various Style of Residential Housing Units, Edmonton, Alberta",540000,473855,473855
2015/2016,16,"National Defence",018,"National Defence","Castle Rock Enterprises, Whitehorse, Yukon","Replace Heating Oil Tank Piping, Yellowknife, Northwest Territories",555134,78081,555134
2015/2016,16,"National Defence",018,"National Defence","Celeb Construction Ltée, Brossard, Quebec","Construction of Two Wharves, Valcartier, Quebec",2129000,0,0
2015/2016,16,"National Defence",018,"National Defence","Central Mechanical Systems Ltd, Yellowknife, Northwest Territories","Replace Heating Oil Tank Piping, Yellowknife, Northwest Territories",250170,2500,250170
2015/2016,16,"National Defence",018,"National Defence","Cevico Inc, Saguenay, Quebec","Development B Division Janitorial Facilities, Bagotville, Quebec",351105,36163,351105
2015/2016,16,"National Defence",018,"National Defence","Chad Enterprises Incorporated, Winnipeg, Manitoba","Fuel Storage Tank Compliance, Shilo, Manitoba",561901,561901,561901
2015/2016,16,"National Defence",018,"National Defence","Churchill Construction Ltd, Happy Valley-Goose Bay, Newfoundland and Labrador","Installation of Fire Suppression System Building 564, Happy Valley-Goose Bay, Newfoundland and Labrador",471561,42820,42820
2015/2016,16,"National Defence",018,"National Defence","Churchill Construction Ltd, Happy Valley-Goose Bay, Newfoundland and Labrador","Recap Two Semi-Detached Units in 500 Series (572 Left/Right), Happy Valley-Goose Bay, Newfoundland and Labrador",545736,103000,545736
2015/2016,16,"National Defence",018,"National Defence","Claveau and Fils Inc, Saguenay, Quebec","Paving of Cadet Camp streets, Bagotville, Quebec",472228,40371,472228
2015/2016,16,"National Defence",018,"National Defence","Clearway Construction Inc, Vaughan, Ontario","Upgrade Water Sewer Storm communication and Road Systems - Phase 4, Cold Lake, Alberta",23821308,860282,23821308
2015/2016,16,"National Defence",018,"National Defence","Clotures Clermont Inc, Saguenay, Quebec","Installation of South-East perimeter fences, Bagotville, Quebec",354250,10955,354250
2015/2016,16,"National Defence",018,"National Defence","Comox Consolidators Ltd, Comox, British Columbia","Exterior Retrofit Row Houses, Vancouver, British Columbia",1101429,1078294,1078294
2015/2016,16,"National Defence",018,"National Defence","Comox Consolidators Ltd, Comox, British Columbia","Minor Recapitalization for KK Style Housing Units, Vancouver, British Columbia",323754,319254,319254
2015/2016,16,"National Defence",018,"National Defence","Con-Pro Industries Canada Ltd, Winnipeg, Manitoba","B72 Provide Central Air, Winnipeg, Manitoba",862627,161008,862627
2015/2016,16,"National Defence",018,"National Defence","Con-Pro Industries Canada Ltd, Winnipeg, Manitoba","Construction of Refuelling Point at Heating Plant, Winnipeg, Manitoba",779801,668928,668928
2015/2016,16,"National Defence",018,"National Defence","Construction Couture and Tanguay, Lévis, Quebec","Winterization of Cadet Camps, Valcartier, Quebec",324623,324623,324623
2015/2016,16,"National Defence",018,"National Defence","Construction Galipeau Inc, Québec, Quebec","Deconstruction of Firing Ranges B-45 and B-179, Saint Jean, Quebec",494441,494441,494441
2015/2016,16,"National Defence",018,"National Defence","Construction Galipeau Inc, Québec, Quebec","Geophysical Work at Former Amunition Grounds - Valcartier Garrison, Valcartier, Quebec",725101,20337,20337
2015/2016,16,"National Defence",018,"National Defence","Construction Galipeau Inc, Québec, Quebec","Recapitalization of Perimeter Fence - Valcatier Garrison, Valcartier, Quebec",257259,257259,257259
2015/2016,16,"National Defence",018,"National Defence","Construction Jessiko Inc, Lavaltrie, Quebec","Conduct Geothermal Conductivity Test on Former L-12 Site, Montréal, Quebec",684214,30585,684214
2015/2016,16,"National Defence",018,"National Defence","Construction Jessiko Inc, Lavaltrie, Quebec","Install Abrasive Blast System with Suction in Building L-220, Montréal, Quebec",381241,381241,381241
2015/2016,16,"National Defence",018,"National Defence","Construction Lem-Tech Inc, Saguenay, Quebec","Construction of Residential Housings with Garage, Bagotville, Quebec",1763728,1546281,1546281
2015/2016,16,"National Defence",018,"National Defence","Construction Lem-Tech Inc, Saguenay, Quebec","Recapitalization of Ventilation System, Valcartier, Quebec",2132183,1906752,1906752
2015/2016,16,"National Defence",018,"National Defence","Construction TransParent/ 9222-0342, Sainte-Brigitte-de-Laval, Quebec","Recap and make compliant petroleum, oil and lubricants facilities at Valcartier-367, Valcartier, Quebec",357128,13375,357128
2015/2016,16,"National Defence",018,"National Defence","Constructions C R Les, Saguenay, Quebec","Recapitalization of Garage Roofs, Valcartier, Quebec",968000,481665,481665
2015/2016,16,"National Defence",018,"National Defence","Constructions C R Les, Saguenay, Quebec","Recapitalization of Plumbing System, Montréal, Quebec",306371,276112,276112
2015/2016,16,"National Defence",018,"National Defence","Constructions C R Les, Saguenay, Quebec","Upgrade Kitchen 3 Wing, Bagotville, Quebec",917391,194199,917391
2015/2016,16,"National Defence",018,"National Defence","Constructions Rocart Inc, Pointe-aux-Trembles, Quebec","Discussion of Issues Emergency Exists Building L2, Montréal, Quebec",535929,501936,501936
2015/2016,16,"National Defence",018,"National Defence","Contracts under $250,000 and cost plus contracts under $25,000 (805 contractors)",,0,89531874,0
2015/2016,16,"National Defence",018,"National Defence","Cooney Excavating, Quinte West, Ontario","Area Surveillance Radar/Secondary Surveillance Radar Project Site Services Infrastructure, Quinte West, Ontario",388443,388443,388443
2015/2016,16,"National Defence",018,"National Defence","Corkum's Electrical Sales and Service Ltd, Kingston, Nova Scotia","Installation of High Voltage Lines Eltdstugrd, Greenwood, Nova Scotia",383677,383677,383677
2015/2016,16,"National Defence",018,"National Defence","Correctional Services Canada, Ottawa, Ontario **","Emergency Replacement - Accommodations, Ottawa, Ontario",1889536,1497725,1827929
2015/2016,16,"National Defence",018,"National Defence","D H Aggregates Ltd, Fredericton, New Brunswick","Crush Aggregate For Future Road Work, Gagetown, New Brunswick",562938,562938,562938
2015/2016,16,"National Defence",018,"National Defence","D H Aggregates Ltd, Fredericton, New Brunswick","Rock Crushing, Gagetown, New Brunswick",824462,824462,824462
2015/2016,16,"National Defence",018,"National Defence","Dalren Limited, Cobourg, Ontario","Construction of an Office Building for Design Consultant Services, Quinte West, Ontario",1607531,1537833,1537833
2015/2016,16,"National Defence",018,"National Defence","Daoust Construction, Ottawa, Ontario **","Demolition and construction to re-fit the 7th floor Pearkes, Ottawa, Ontario",3341493,0,1957860
2015/2016,16,"National Defence",018,"National Defence","Dave McDonald Electric Ltd, Victoria, British Columbia","Upgrade and Enhance Current Dockyard Camera System, Esquimalt, British Columbia",535861,376185,535861
2015/2016,16,"National Defence",018,"National Defence","David J Cupido Construction Ltd, Kingston, Ontario","External Refurbishment R3 in Mechanical Engineering Workshop and Lab Ground Support Equipment Soil - R36, Kingston, Ontario",521674,521674,521674
2015/2016,16,"National Defence",018,"National Defence","DC Fence and Contracting Inc, Georgina, Ontario","Upgrade West Fence, Quinte West, Ontario",281021,273021,273021
2015/2016,16,"National Defence",018,"National Defence","Deford Contracting Inc, Edmonton, Alberta","Pave Vehicle Compound Building 236, Edmonton, Alberta",887897,887897,887897
2015/2016,16,"National Defence",018,"National Defence","Delmar Construction Ltd, Yarmouth, Nova Scotia","Construct troop shelters Yarmouth armouries, Greenwood, Nova Scotia",680112,35888,680112
2015/2016,16,"National Defence",018,"National Defence","Descon Construction Ltd, North Bay, Ontario","Minor Recapitalization of Various Residential housing units, North Bay, Ontario",390582,390582,390582
2015/2016,16,"National Defence",018,"National Defence","Descon Construction Ltd, North Bay, Ontario","Minor Recapitalization of Various Residential Housing Units, North Bay, Ontario",394601,394601,394601
2015/2016,16,"National Defence",018,"National Defence","Desjardins Wealth Management, Montréal, Quebec","Lease Shawinigan Armoury, Shawinigan, Quebec",6782082,457259,4798442
2015/2016,16,"National Defence",018,"National Defence","Devlin Construction Ltd, Edmonton, Alberta","Building 7 Parking Lot Expansion, Edmonton, Alberta",375741,375741,375741
2015/2016,16,"National Defence",018,"National Defence","Dexter Construction Company Limited, Bedford, Nova Scotia","Replacement of Jetty Nj and Nk Dockyard, Halifax, Nova Scotia",83542087,9593749,9593749
2015/2016,16,"National Defence",018,"National Defence","Dexter Construction Company Limited, Bedford, Nova Scotia","Survey/Design for Refurbish and Resurface Taxiway Bravo West of Hangar 1, Greenwood, Nova Scotia",1813101,1788101,1788101
2015/2016,16,"National Defence",018,"National Defence","Do All Construction, Pembroke, Ontario","Upgrade Centurion/Montgomery Intersection, Pembroke, Ontario",2355867,913986,913986
2015/2016,16,"National Defence",018,"National Defence","Don Saywell Developments Ltd, Nanaimo, British Columbia","Kitchen and Bath Renovations, Comox, British Columbia",560000,327399,327399
2015/2016,16,"National Defence",018,"National Defence","Don Saywell Developments Ltd, Nanaimo, British Columbia","Roof Replacement Hangar 12, Comox, British Columbia",1471781,1471781,1471781
2015/2016,16,"National Defence",018,"National Defence","Don Saywell Developments Ltd, Nanaimo, British Columbia","Standing offer agreement - General Construction, Comox, British Columbia",721669,0,721669
2015/2016,16,"National Defence",018,"National Defence","Don Saywell Developments Ltd, Nanaimo, British Columbia","Upgrade Roof Building 171, Comox, British Columbia",432802,5500,432802
2015/2016,16,"National Defence",018,"National Defence","Duggan Electric Ltd, Bedford, Nova Scotia","Construction of Male and Female Locker Rooms Hangar 10, Greenwood, Nova Scotia",415002,415002,415002
2015/2016,16,"National Defence",018,"National Defence","Duggan Electric Ltd, Bedford, Nova Scotia","Upgrade Shearwater Airfield Flood Light Towers, Halifax, Nova Scotia",484597,184597,484597
2015/2016,16,"National Defence",018,"National Defence","E Construction Ltd, Cold Lake, Alberta","Area Surveillance Radar and Secondary Surveillance Radar Project Site Services Infrastructure, Winnipeg, Manitoba",401822,401822,401822
2015/2016,16,"National Defence",018,"National Defence","E H Emery Electric Ltd, Victoria, British Columbia","Installation of Electronic Message Centre Signs, Esquimalt, British Columbia",273786,273786,273786
2015/2016,16,"National Defence",018,"National Defence","E H Emery Electric Ltd, Victoria, British Columbia","Jetty C Upgrade Kiosk SMC-12, Esquimalt, British Columbia",620000,0,0
2015/2016,16,"National Defence",018,"National Defence","East Central Painting and Coating Services Inc, Wainwright, Alberta","Repair Purple Route Top of River Hill, Wainwright, Alberta",411319,406319,406319
2015/2016,16,"National Defence",018,"National Defence","East Central Painting and Coating Services Inc, Wainwright, Alberta","Tie-in New Waterline to Meter, Wainwright, Alberta",477315,27570,477315
2015/2016,16,"National Defence",018,"National Defence","Eastern Fence Erectors Ltd, Dartmouth, Nova Scotia","Upgrade Perimeter Security Fence, Greenwood, Nova Scotia",449300,43916,449300
2015/2016,16,"National Defence",018,"National Defence","Eastern Restoration Services Inc, Dartmouth, Nova Scotia","Construct Male and Female Locker Rooms Hangar 10, Greenwood, Nova Scotia",425000,0,328388
2015/2016,16,"National Defence",018,"National Defence","Edgeline Construction Ltd, Dieppe, New Brunswick","B-9 - Upgrade for Change of Use, Gagetown, New Brunswick",403149,30000,403149
2015/2016,16,"National Defence",018,"National Defence","Edgeline Construction Ltd, Dieppe, New Brunswick","Install Air Conditioning Argonaut Building N128 and N129 and N13, Gagetown, New Brunswick",721615,706615,706615
2015/2016,16,"National Defence",018,"National Defence","EllisDon Construction Services Inc, Edmonton, Alberta","Tactical Armoured Patrol Vehicle, Edmonton, Alberta",1329746,644334,1033006
2015/2016,16,"National Defence",018,"National Defence","EllisDon Corporation / Kinetic Construction Ltd in Joint Venture, Victoria, British Columbia","General construction services - Fleet Maintenance Facility, Esquimalt, British Columbia",206813411,52549633,113668897
2015/2016,16,"National Defence",018,"National Defence","EllisDon Corporation, Mississauga, Ontario","Declaration of Interest for preselection of design builders hangars, Petawawa, Ontario",154016033,123807,153439530
2015/2016,16,"National Defence",018,"National Defence","EllisDon Corporation, Mississauga, Ontario","Upgrade Sawyer complex, Kingston, Ontario",132435700,17321278,115568901
2015/2016,16,"National Defence",018,"National Defence","EllisDon Corporation, Ottawa, Ontario","New Mission Support Unit Facility A and E Services for Design, Kingston, Ontario",29970343,3231645,3231645
2015/2016,16,"National Defence",018,"National Defence","Entreprises Carco Inc, Saint-Tite des Caps, Quebec","Construction of a New Building at Mont-Triquet, Valcartier, Quebec",257719,257719,257719
2015/2016,16,"National Defence",018,"National Defence","Entreprises QMD Inc, Montréal, Quebec","Expand kitchen St-Jean Garrison, Saint-Jean-sur-Richelieu, Quebec",11082951,2813162,11082951
2015/2016,16,"National Defence",018,"National Defence","Escalera Entrepreneur General Inc, Québec, Quebec","Construction of New Buildings for Militia Camp Valcartier Garrison, Valcartier, Quebec",823800,823800,823800
2015/2016,16,"National Defence",018,"National Defence","Essa Sewer and Plumbing Inc, Angus, Ontario","Minor Recap PP Style 2 residential housing units, Borden, Ontario",315441,4500,315441
2015/2016,16,"National Defence",018,"National Defence","Evolution Roofing Ltd, Dieppe, New Brunswick","Upgrade Roof D23, Gagetown, New Brunswick",442270,300000,300000
2015/2016,16,"National Defence",018,"National Defence","Evolve Exteriors Inc, Calgary, Alberta","Exterior Retrofit Doors and Windows and Slidding, Cold Lake, Alberta",1162823,1088953,1088953
2015/2016,16,"National Defence",018,"National Defence","Evolve Exteriors Inc, Calgary, Alberta","Exterior Retrofit, Cold Lake, Alberta",1924380,237409,1924380
2015/2016,16,"National Defence",018,"National Defence","Evolve Exteriors Inc, Calgary, Alberta","Exterior Retrofit, Cold Lake, Alberta",1878766,1791376,1791376
2015/2016,16,"National Defence",018,"National Defence","Evolvecomp Construction Inc, Calgary, Alberta","Minor Recap 2 X KK 54S Style residential housing units, Cold Lake, Alberta",1589569,44807,1589569
2015/2016,16,"National Defence",018,"National Defence","Evolvecomp Construction Inc, Calgary, Alberta","Recapitalization of 4 JJ and 2 KK Residential Housing Units, Cold Lake, Alberta",2698857,2529922,2529922
2015/2016,16,"National Defence",018,"National Defence","Excel-7 Ltd, Brandon, Manitoba","Construct Demolition Bunker, Shilo, Manitoba",487431,9029,487431
2015/2016,16,"National Defence",018,"National Defence","Excel-7 Ltd, Brandon, Manitoba","Construction for Replacement of Ten Semi-Detached Residential Housing Units, Shilo, Manitoba",5928354,5554113,5554113
2015/2016,16,"National Defence",018,"National Defence","Excel-7 Ltd, Brandon, Manitoba","Renovation of L134 Cells, Shilo, Manitoba",375500,17228,17228
2015/2016,16,"National Defence",018,"National Defence","Flint Field Services Ltd, Bonnyville, Alberta","Design of Headworks Screens for the Waste Water Treatment Plant, Cold Lake, Alberta",525500,1020,525500
2015/2016,16,"National Defence",018,"National Defence","Flynn Canada Ltd, Brandon, Manitoba","Roof Replacement L-125, Brandon, Manitoba",898079,898079,898079
2015/2016,16,"National Defence",018,"National Defence","Formula Alberta Ltd, Stony Plain, Alberta","C-Span Concrete Slab, Edmonton, Alberta",598384,588339,588339
2015/2016,16,"National Defence",018,"National Defence","Frank's Electric, Pembroke, Ontario","Upgrade Heating Ventilation and Air Conditioning and Fire Alarm - Ammunition Compound, Pembroke, Ontario",493116,0,0
2015/2016,16,"National Defence",018,"National Defence","Frecon Construction Ltd, Pembroke, Ontario","Barrier Free Access Upgrade to Building Z-11, Pembroke, Ontario",602008,424600,424600
2015/2016,16,"National Defence",018,"National Defence","Frecon Construction Ltd, Pembroke, Ontario","Construct Engine Run Up Building, Petawawa, Ontario",1844798,1358810,1827335
2015/2016,16,"National Defence",018,"National Defence","Frecon Construction Ltd, Pembroke, Ontario","Upgrade Maintenance Pit D-104, Petawawa, Ontario",262754,64212,262754
2015/2016,16,"National Defence",018,"National Defence","Fred Trottier Construction Ltd, Ottawa, Ontario","Construction of a Fire Fighter Training Tower, Ottawa, Ontario",955310,783737,783737
2015/2016,16,"National Defence",018,"National Defence","G A Leblanc Construction and Services, Halifax, Nova Scotia","Recapitalization of three 744 Style Housing Units, Halifax, Nova Scotia",425575,383000,383000
2015/2016,16,"National Defence",018,"National Defence","G A Leblanc Construction and Services, Halifax, Nova Scotia","S7 Chapel Window Replacement, Halifax, Nova Scotia",270791,5791,270791
2015/2016,16,"National Defence",018,"National Defence","G A Leblanc Construction and Services, Halifax, Nova Scotia","Upgrade one Paint Booth BM212, Halifax, Nova Scotia",257158,257158,257158
2015/2016,16,"National Defence",018,"National Defence","Gabriel Construction Ltd, Cremona, Alberta","Upgrade Cadet Camp Sewage Treatment System, Cremona, Alberta",1673302,501579,501579
2015/2016,16,"National Defence",018,"National Defence","Gabriel Construction Ltd, Regina, Saskatchewan","Upgrade Flat Roofs - Regina Armoury, Regina, Saskatchewan",598150,598150,598150
2015/2016,16,"National Defence",018,"National Defence","Gary Parker Excavating Ltd, Kingston, Nova Scotia","Replacement of Wooden Bullet Backstops - Camp Aldershot, Kentville, Nova Scotia",307204,307204,307204
2015/2016,16,"National Defence",018,"National Defence","Genesis Integration Inc, Edmonton, Alberta","Installation of Video Monitoring and Access Control Systems for Building 236, Edmonton, Alberta",627066,117818,117818
2015/2016,16,"National Defence",018,"National Defence","GenMec ACL Inc, Bonnyville, Alberta","Curtain Wall Canopy Replacement Building 172, Bonnyville, Alberta",522413,522413,522413
2015/2016,16,"National Defence",018,"National Defence","Germain Construction Inc, Sainte-Foy, Quebec","Kitchens and Bathrooms Renovations, Sainte-Foy, Quebec",963431,963431,963431
2015/2016,16,"National Defence",018,"National Defence","Germain Construction Inc, Sainte-Foy, Quebec","Make Compliant Petroleum Oil and Lubricants Storage Facilities, Valcartier, Quebec",507833,474422,474422
2015/2016,16,"National Defence",018,"National Defence","Germain Construction Inc, Sainte-Foy, Quebec","Recap types JJ/ CC/ M-143/ K and KK lodgings, Valcartier, Quebec",1913661,165589,1913661
2015/2016,16,"National Defence",018,"National Defence","Germain Construction Inc, Sainte-Foy, Quebec","Renovations of Type K and KK Housing Units, Sainte-Foy, Quebec",537741,535466,535466
2015/2016,16,"National Defence",018,"National Defence","Germain Construction Inc, Sainte-Foy, Quebec","Upgrade storage tanks and consultant services, Valcartier, Quebec",530061,5813,530060
2015/2016,16,"National Defence",018,"National Defence","Germain Construction Inc, Sainte-Foy, Quebec","Upgrade to Code for Petroleum Product Storage System, Sainte-Foy, Quebec",320700,264544,264544
2015/2016,16,"National Defence",018,"National Defence","Germain Construction Inc, Sainte-Foy, Quebec","Upgrade Walls and Ventilation Systems, Sainte-Foy, Quebec",446671,435671,435671
2015/2016,16,"National Defence",018,"National Defence","Ger-Ro Construction Inc, Saguenay, Quebec","Construct of building for Canadian Forces Housing Agency, Bagotville, Quebec",697722,175898,697721
2015/2016,16,"National Defence",018,"National Defence","Gil-Son Construction Ltd, Halifax, Nova Scotia","Installation of a New 500KW Generator for Hangar 14, Halifax, Nova Scotia",538940,538940,538940
2015/2016,16,"National Defence",018,"National Defence","Gil-Son Construction Ltd, Halifax, Nova Scotia","Installation of a New Generator for B166, Halifax, Nova Scotia",745442,704224,704224
2015/2016,16,"National Defence",018,"National Defence","Gil-Son Construction Ltd, Halifax, Nova Scotia","Installation of New Utility Meterings at Various Buildings, Halifax, Nova Scotia",996900,419700,419700
2015/2016,16,"National Defence",018,"National Defence","Gil-Son Construction Ltd, Halifax, Nova Scotia","Replace Main High Voltage Switchgear, Greenwood, Nova Scotia",739001,347071,739001
2015/2016,16,"National Defence",018,"National Defence","Gil-Son Construction Ltd, Halifax, Nova Scotia","Upgrade 4 16/ 2 4 KV Substation to 12 47/ 7 2, Greenwood, Nova Scotia",677658,295618,677658
2015/2016,16,"National Defence",018,"National Defence","Gil-Son Construction Ltd, Halifax, Nova Scotia","Upgrade Main Substation - Shearwater, Halifax, Nova Scotia",676600,0,0
2015/2016,16,"National Defence",018,"National Defence","Graham Construction and Engineering Inc, Mississauga, Ontario","Canadian Forces Military Police Academy, Angus, Ontario",31736885,1910165,31550171
2015/2016,16,"National Defence",018,"National Defence","Graham Construction and Engineering Inc, Mississauga, Ontario","New Integrated Healthcare Services Centre, Borden, Ontario",20499476,10986593,19652765
2015/2016,16,"National Defence",018,"National Defence","Greendale Resources Inc, Lower Sackville, Nova Scotia","Construct Fire Training Tower Shearwater and Dockyard, Halifax, Nova Scotia",578219,569594,578219
2015/2016,16,"National Defence",018,"National Defence","Greendale Resources Inc, Lower Sackville, Nova Scotia","Fire Training Tower Her Majesty's Canadian Ship Dockyard, Lower Sackville, Nova Scotia",530326,441226,441226
2015/2016,16,"National Defence",018,"National Defence","Greendale Resources Inc, Lower Sackville, Nova Scotia","New Fall Protection System BM253-257/BM226-229/BM239, Lower Sackville, Nova Scotia",348121,348121,348121
2015/2016,16,"National Defence",018,"National Defence","Greenwood Paving Ltd, Pembroke, Ontario","Pave Messer Trail, Pembroke, Ontario",715933,715933,715933
2015/2016,16,"National Defence",018,"National Defence","Groupe BGR Construction Inc, Québec, Quebec","Construction New Museum Warehouse Building 394, Bagotville, Quebec",623152,60949,623152
2015/2016,16,"National Defence",018,"National Defence","Groupe Decarel Inc, Québec, Quebec","Construction of infrastructure for light armoured vehicle, Courcelette, Quebec",17076743,85000,17076743
2015/2016,16,"National Defence",018,"National Defence","GWL Realty Advisors Inc, Edmonton, Alberta","Lease Edmonton Armoury - South, Edmonton, Alberta",21495129,1528883,10751840
2015/2016,16,"National Defence",018,"National Defence","H and H Construction Inc, Petawawa, Ontario","Construction of a Running Trail, Petawawa, Ontario",594045,162783,162783
2015/2016,16,"National Defence",018,"National Defence","H and H Construction Inc, Petawawa, Ontario","Construction of a Running Trail, Petawawa, Ontario",617953,0,0
2015/2016,16,"National Defence",018,"National Defence","H and H Construction Inc, Petawawa, Ontario","Pave Roads at Ammunition Compound, Petawawa, Ontario",322496,322496,322496
2015/2016,16,"National Defence",018,"National Defence","H E Armstrong Mechanical Limited, Kingston, Nova Scotia","Upgrade Building Automation System Hangar 14, Greenwood, Nova Scotia",358788,108638,108638
2015/2016,16,"National Defence",018,"National Defence","Harrington Plumbing and Heating Limited, Pembroke, Ontario","Upgrade Various Battery Rooms, Pembroke, Ontario",486800,0,0
2015/2016,16,"National Defence",018,"National Defence","Heron Enterprises Inc, Saint John, New Brunswick","Extinguisher Maintenance Rooms Building G-3, Saint John, New Brunswick",444800,158751,158751
2015/2016,16,"National Defence",018,"National Defence","Heron Enterprises Inc, Saint John, New Brunswick","K-15 Upgrade for Change of Use, Gagetown, New Brunswick",281356,180204,281356
2015/2016,16,"National Defence",018,"National Defence","Hexagon Construction Ltd, Oromocto, New Brunswick","Recap 6 - residential housing units Canadian Forces Housing Agency, Gagetown, New Brunswick",545735,22000,545735
2015/2016,16,"National Defence",018,"National Defence","Holland Contracting Inc E, Noonan, New Brunswick","Upgrade Base Roadway Lighting, Gagetown, New Brunswick",447986,120916,447986
2015/2016,16,"National Defence",018,"National Defence","Hydro Ottawa, Ottawa, Ontario","Leitrim Road Construction, Ottawa, Ontario",842980,14471,686632
2015/2016,16,"National Defence",018,"National Defence","Intact Insurance Company, Vancouver, British Columbia","Vehicle Maintenance Facility, Wainwright, Alberta",40837197,6096257,38918661
2015/2016,16,"National Defence",018,"National Defence","Ironclad Earthworks Ltd, Calgary, Alberta","Replace Purple Bridge, Wainwright, Alberta",617787,617787,617787
2015/2016,16,"National Defence",018,"National Defence","Irvcon Limited, Pembroke, Ontario","Repair of Roof Buildling Y-102, Petawawa, Ontario",801413,801413,801413
2015/2016,16,"National Defence",018,"National Defence","J and J Enterprises Ltd, Gander, Newfoundland and Labrador","KKK Style Whole House Renovations, Gander, Newfoundland and Labrador",288309,288309,288309
2015/2016,16,"National Defence",018,"National Defence","J and J Enterprises Ltd, Gander, Newfoundland and Labrador","Minor Recap 6Plex residential housing units, Gander, Newfoundland and Labrador",777214,350239,777214
2015/2016,16,"National Defence",018,"National Defence","J W Lindsay Enterprises Ltd, Dartmouth, Nova Scotia","Design and build cadet accommodation buildings, Gagetown, New Brunswick",13266480,8407,13266480
2015/2016,16,"National Defence",018,"National Defence","Jasper Construction Corporation, Vaughan, Ontario","Construct Storage Buildings and Hazardous Waste Facility, Quinte West, Ontario",6456174,2132749,6456174
2015/2016,16,"National Defence",018,"National Defence","Jetco Contracting Inc, Bedford, Nova Scotia","Halifax Recap 2 744 Style residential housing units, Halifax, Nova Scotia",324846,43149,324846
2015/2016,16,"National Defence",018,"National Defence","Johnson Controls LP, Ottawa, Ontario","Upgrade Johnson Controls in Various Buildings, Ottawa, Ontario",250378,87089,87089
2015/2016,16,"National Defence",018,"National Defence","K Knudsen Construction Limited, Belleville, Ontario","Minor Recapitalization of 744 Style Housings Units,Quinte West, Ontario",628336,606820,606820
2015/2016,16,"National Defence",018,"National Defence","Kabian Construction Inc, La Présentation, Quebec","Complex Design Residental Townhouses, Bagotville, Quebec",335000,335000,335000
2015/2016,16,"National Defence",018,"National Defence","Keith's Plumbing and Heating Inc, Burlington, Ontario","Curtis Hall Heating Ventilation and Air Conditioning System Upgrade Phase 2, Toronto, Ontario",2153628,823370,823370
2015/2016,16,"National Defence",018,"National Defence","Key West Civil Contracting Ltd, Chilliwack, British Columbia","Standing offer agreement - Construction services, Chilliwack, British Columbia",793664,0,793664
2015/2016,16,"National Defence",018,"National Defence","Kinetic Construction Ltd, Campbell River, Alberta","Personnel Support Centre, Comox, British Columbia",246145,0,246145
2015/2016,16,"National Defence",018,"National Defence","Kinetic Construction Ltd, Victoria, British Columbia","Replace Building Systems - Dockyard Building 70, Esquimalt, British Columbia",179119,0,179119
