Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Contractor-details_Details-entrepr_eng,Proj-desc_eng,Contract-amt_Mnt-contrat,Xpnd-current-yr_Dep-ex-courant,Xpnd-to-date_Dep-a-jour
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Wildstone Construction group, Penticton, British Columbia","Port of entry roof remediation, Osoyoos, British Columbia",2456457,0,2456457
2019/2020,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","9006-9311 Québec Inc, Saint-Jérôme, Quebec","Temporary accommodations at the border crossing, Saint-Bernard-de-Lacolle, Quebec",3661548,42949,3661548
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Aberdeen Paving Ltd, Bedford, Nova Scotia","Containment berm construction, Pinkney's Point, Nova Scotia",388086,388086,388086
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Acadian Marine & Diving Ltd, Caraquet, New Brunswick","Breakwater extension and crib structure replacement, Parker's Cove, Nova Scotia",2029442,0,2029442
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Ainsworth Inc, North York, Ontario","Holland building electrical system upgrade, Dartmouth, Nova Scotia",390000,235000,235000
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Alva Construction Ltd, Antigonish, Nova Scotia","Construction of breakwater Murphy's Pond, Antigonish, Nova Scotia",1397034,84366,1397034
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Alva Construction Ltd, Antigonish, Nova Scotia","Floating Wharf Pile Replacement, Meteghan, Nova Scotia",847500,0,847500
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Alva Construction, Antigonish, Nova Scotia","Wharf reconstruction, Chéticamp, Nova Scotia",3204960,2443154,2443154
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Apple Electric Ltd, Campbell River, British Columbia","Electrical Upgrades, Bella Coola, British Columbia",348226,59075,59075
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Aral Contruction Ltd, Victoria, British Columbia","Construction of Hangar Bridge Walkway and entry vestibule, Vancouver, British Columbia",3400264,911562,1550320
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Architecture49 Incorporated, Winnipeg, Manitoba","Canadian Forest Fire Weather Index System, Winnipeg, Manitoba",1921521,111063,852647
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Arctic Canada Construction Ltd, Yellowknife, Northwest Territories","Wharf Rehabilitation on the east channel, Hay River, Northwest Territories",648557,648557,648557
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Atlantica Mechanical Contractors Inc, Dartmouth, Nova Scotia","CCG Workplace Construction, Dartmouth, Nova Scotia",446363,0,446363
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Atlantica Mechanical Contractors Inc, Dartmouth, Nova Scotia","Installation of solar panels at the Bedford Institute of Oceanography, Dartmouth, Nova Scotia",725590,0,725590
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Avondale Construction Limited, Halifax, Nova Scotia","Demolition and construction of a new chlorination laboratory at the Biological Station, St Andrews, New Brunswick",1890806,1306531,1306531
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Avondale Construction Limited, Halifax, Nova Scotia","Technical electronics workshop fit-up and mechanical electrical upgrades, Vulcan building, Dartmouth, Nova Scotia",708168,708168,708168
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","ARCP - Atlantic Road Construction & Paving Ltd, Eastern Passage, Nova Scotia","Construction of a secondary access road for Bedford Institute of Oceanography Campus, Dartmouth, Nova Scotia",6199468,0,6199468
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","B Spicer Construction Ltd, Bridgetown, Nova Scotia","Centerville West Breakwater Construction, Digby County, Nova Scotia",1048627,0,1048627
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","B&R Enterprises Ltd, Springdale, Newfoundland and Labrador","Marginal Wharf Construction, Charlottetown, Newfoundland and Labrador",3609624,1498982,3409244
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","B&R Enterprises Ltd, Springdale, Newfoundland and Labrador","Wharf reconstruction, Joe Batt's Arm, Newfoundland and Labrador",3634368,2604132,3634367
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Béton Provincial Ltd, Matane, Quebec","Concrete Element Manufacturing, Entry Island, Quebec",1684669,1214431,1534714
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Balodis Contracting Ltd, Westville, Nova Scotia","Construction of a new concrete launching ramp, Havre Boucher, Nova Scotia",259213,259214,259213
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Balodis Contracting Ltd, Westville, Nova Scotia","Construction of breakwater and float, Caribou Ferry, Nova Scotia",1845920,0,542571
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Balodis Custom Bulldozing and Trucking Incorporated, Westville, Nova Scotia","Wharf reconstruction, Pictou Island, Nova Scotia",2900060,2900060,290060
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Barry's Bulldozing, Rosedale, British Columbia","Site preparation at Chehalis River hatchery, Agassiz, British Columbia",342370,0,341505
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Barry's Bulldozing, Rosedale, British Columbia","Well water supply and drainage upgrades, Inch Creek Hatchery, British Columbia",728769,199415,728769
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Bennett's Construction & Supplies Ltd, Grand Bank, Newfoundland and Labrador","Launchway Construction, Ochre Pit Cove, Newfoundland and Labrador",288592,288592,288592
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Bennett's Construction & Supplies Ltd, Grand Bank, Newfoundland and Labrador","Prefab Building Construction, Green Island, Newfoundland and Labrador",425622,425622,425622
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Birch Hill Construction Ltd., Moncton, New-Brunswick","Harbour dredging and containment cell construction, New Mills, New-Brunswick",1169381,1169381,1169381
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Birch Hill Construction, Moncton, New Brunswick","Construction of new containement cell, Pointe Sapin, New Brunswick",1536190,0,29516
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Blair Roche Contracting Ltd, Bay Bulls, Newfoundland and Labrador","Prefab Building Construction, Pass Island, Newfoundland and Labrador",323372,55836,55836
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Bridge Excavating Ltd, Lions Head, Ontario","Breakwater and wharf protection, Lions Head, Ontario",498479,281409,498409
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Broadwater Industries Ltd, Prince Rupert, British Columbia","Skidegate Channel aids to navigation pile construction, Haida Gwaii, British Columbia",768980,0,768980
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Budgell's Equipment & Rentals Ltd, Triton, Newfoundland and Labrador","Harbour Development, Makkovik, Newfoundland and Labrador",4279814,544858,4279814
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","BGIS Global Integrated Solutions, Markham, Ontario","Non-AIP Major Capital at Freshwater Institute, Winnipeg, Manitoba",2670297,1646449,2666775
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","BGIS Global Integrated Solutions, Markham, Ontario","Non-AIP Major Capital POP at Freshwater Institute, Winnipeg, Manitoba",1894892,399812,528981
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","BGIS Global Integrated Solutions, Markham, Ontario","Non-AIP Major Capital POP at Freshwater Institute, Winnipeg, Manitoba",582116,576395,576395
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Can-AM Platforms & Construction Ltd, Shearstown, Newfoundland and Labrador","Building modifications, St John's, Newfoundland and Labrador",5590850,2244976,5345826
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Can-AM Platforms & Construction Ltd, Shearstown, Newfoundland and Labrador","Construction of communication traffic center and repairs to storage facility, Argentia, Newfoundland and Labrador",6939080,122426,6937506
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Canotech Consultants Ltd, Winnipeg, Manitoba","Elevator modernization at Freshwater Institute, Winnipeg, Manitoba",709910,283366,682153
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Chimo Construction Ltd, St John's, Newfoundland and Labrador","Construction of new CCG Stations, Old Perlican, Newfoundland and Labrador",5238032,2010529,5192886
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Chimo Construction Ltd, St John's, Newfoundland and Labrador","Construction of Search and Rescue Station at Old Perlican, St John's, Newfoundland and Labrador",3521018,0,3521018
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Christian Larocque Services Ltee, Haut-Lamèque, New-Brunswick","Construction of a boat ramp, breakwater and containment cell, Anse-Bleue, New-Brunswick",1623873,1379798,1379798
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Coady Construction & Excavating Ltd, Torbay, Newfoundland and Labrador","Harbour improvements and wharf reconstruction at search and rescue station, Twillingate, Newfoundland and Labarador",2075673,1245673,2075673
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Coady's Construction and Excavating Ltd, Torbay, Newfoundland and Labrador","Breakwater Extension, O'Donnells, Newfoundland and Labrador",756000,756000,756000
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Coady's Construction LTD, Torbay, Newfoundland and Labrador","Wharf Construction, St. John's, Newfoundland and Labrador",8286009,5172000,5881297
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Construction Bugère Inc, Saint-Hyacinthe, Quebec","Enhancement of heating, plumbing and lighting at Sorel base, Saint-Hyacinthe, Quebec",2756924,447786,1009657
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Construction Danoco Inc, Sorel, Quebec","Fixed Aids to Navigation Refurbishment Program, Sorel, Quebec",1370614,769683,1350016
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Construction LFG Inc, Carleton-sur-Mer, Quebec","Harbor Revitalization, L'Anse-à-Brillant, Quebec",2968438,0,2523401
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Construction LFG Inc, Carleton-sur-Mer, Quebec","Restoration work, Mal-Bay-St-Georges, Quebec",624257,0,514499
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Construction LFG Inc, Carleton-sur-Mer, Quebec","Wharf reconstruction 402 and 404, Étang-du-Nord, Quebec",9554410,0,9103329
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Construction LFG Inc, Carleton-sur-Mer, Quebec","Wharf 401 to 405 reconstruction, Grande Entrée, Quebec",7303289,0,7303289
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Construction Technipro BSL, Rimouski, Quebec","Maurice Lamontagne Institute levels 5 and 6 works, Mont-Joli, Quebec,",852284,852284,852284
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Contracts under $250,000 and cost plus contracts under $25,000 (539 contractors)",Total,0,28178027,0
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Copcan Contracting Ltd, Nanaimo, British columbia","Rock Wall Repairs, French Creek, British Columbia",285640,285640,285640
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Copcan Contracting Ltd, Nanaimo, British Columbia","Construction of a new sewage treatment plant building, Entrance Island, British Columbia",259905,0,123855
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Copcan Contracting Ltd, Nanaimo, British Columbia","Construction of new equipment building at Amphitrite Point, Ucluelet, British Columbia",3194878,3192678,3192678
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Copcan Contracting Ltd, Nanaimo, British Columbia","Heavy Equipment, French Creek, British Columbia",372000,26570,222000
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","CBCL Ltd, Halifax, Nova Scotia","Reconstruction wharf 405, Caraquet, New Brunswick",415743,0,188023
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","CCM Construction Ltd, Sidney, British Columbia","Construction of the Nootka Sound Search and Rescue station, Tahsis, British Columbia",3511572,2277116,2277116
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","D J Lowe (1980) Limited, Annapolis Royal, Nova Scotia","Wharf reconstruction, Hall's Harbour, Nova Scotia",1451771,28750,1451771
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Dean Construction Company Limited, Windsor, Ontario","East wall rehabilitation, Wheatley, Ontario",2192933,0,1787685
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Dexter Construction Company Ltd, Bedford, Nova Scotia","Construction of a containment berm at Chegoggin Point, Yarmouth County, Nova Scotia",371148,74034,371148
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Dexter Construction Company Ltd, Bedford, Nova Scotia","Construction of courtyard landscape at the Bedford Institute of Oceanography, Dartmouth, Nova Scotia",679358,0,348939
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Dexter Construction Company Ltd, Bedford, Nova Scotia","Construction of new water and sanitary infrastructure at the Bedford Institute of Oceanography, Dartmouth, Nova Scotia",1934866,0,1934866
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Dexter Construction Company Ltd, Bedford, Nova Scotia","Landscaping of two courtyards at Bedford Institute of Oceanography, Dartmouth, Nova Scotia",679358,0,606212
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Dynamic Construction Ltd, Harbour Breton, Newfoundland and Labrador","Wharf reconstruction, Connaigre Bay, Newfoundland and Labrador",1720396,1329102,1720395
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","DFI Télécom Inc, St-Agapit, Quebec","Installation of a shelter in Rivière-au-Renard, Gaspé, Quebec",304884,0,303866
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","East Elgin Concrete Forming Ltd, Tillsonburg, Ontario","Jetty rehabilitation, Rondeau, Ontario",1671679,407925,1671679
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Eastern Contracting Ltd, Mount Pearl, Newfoundland and Labrador","Roof Replacement at SSB Buoy Maintenance Facility, St. John's, Newfoundland and Labrador",363128,261883,261883
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Enercon Builders Inc, St John's, Newfoundland and Labrador","Search and rescue station refurbishment, St Anthony, Newfoundland and Labrador",1120978,27973,1120978
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Eureka Enterprises Inc, Winnipeg, Manitoba","Boat launch ramp construction, Kenora, Ontario",293339,159040,233466
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Exploits Welding and Machine Shop Ltd, Grand Falls, Newfoundland and Labrador","Fishway enhancement, Salmon Brook, Colinet, Newfoundland and Labrador",499001,92313,499001
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","EBC Inc, Ancienne-Lorette, Quebec","Construction of a new fishing harbor, Harrington Harbour, Quebec",7096389,756778,5946564
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","EBC Inc, Ancienne-Lorette, Quebec","Harbor revitalization, Ste-Thérèse de Gapé, Quebec",572181,572181,572181
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Feltham's Construction Ltd, Glovertown, Newfoundland and Labrador","Upland Improvements, Fogo, Newfoundland and Labrador",274338,274338,274338
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Floyd's Construction Ltd, Rocky Harbour, Newfoundland and Labrador","Slipway Reconstruction, River of Ponds, Newfoundland and Labrador",877123,864257,864257
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Floyd's Construction Ltd, Rocky Harbour, Newfoundland and Labrador","Wharf Construction, Cartwright, Newfoundland and Labrador",4024725,1157165,1157165
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Fundy Contractors Ltd, St George, New Brunswick","Upgrades to the existing Breakwater and construction of a new breakwater, Charlotte County, New Brunswick",2567244,0,2567244
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","FCNQ Construction Inc, Baie D'Urfé, Quebec","Construction of four foundations for thirty (30) to fifty (50) foot navigation towers, Puvirnituq, Quebec",321757,0,0
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Gaudette's Transit Mix Ltd, Tignish, Prince Edward Island","Reconstruction of Boat Pen 414A and 414B, Tignish, Prince Edward Island",1409241,1409241,1409241
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Gaudette's Transit Mix Ltd, Tignish, Prince Edward Island","Whaf Reconstruction #405, Nine Miles Creek, Prince Edward island",1431253,1194573,1194573
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Gemtec Consulting Engineers, Grand Falls, New Brunswick","Dredging and rock protection, Le Goulet, New Brunswick",291120,0,58783
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Gestion AJ 2003 Inc, Rimouski, Quebec","Floating pontoon manufacturing, Various Locations, Quebec",436266,436266,436266
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Granite Management Ltd, Mount Pearl, Newfoundland and Labrador","Wharf Reconstruction, Bauline, Newfoundland and Labrador",338400,321890,321890
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Greendale Resources Inc, Lower Sackville, Nova Scotia","Reconstruction of hangar doors at the Shearwater Base, Shearwater, Nova Scotia",518834,0,381829
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Greenfield Construction Ltd, Miramichi, New Brunswick","Construction of north and south breakwater wharfs, Port l'Hebert, Nova Scotia",6671775,3652514,3652514
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Greenfield Construction Ltd, Miramichi, New Brunswick","Harbour Improvements, Port Latour, Nova Scotia",6204466,3914959,4880651
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Greenfield Constuction Ltd, Miramichi, New-Brunswick","Breakwater reconstruction, Graham's Pond, Prince-Edward-Island",6997380,1912827,1912827
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","GW Realty Inc, Arcadia, Nova Scotia","Bear Point Wharf Reconstruction, Shelburne County, Nova Scotia",2234991,947218,2060346
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","GW Realty Inc, Arcadia, Nova Scotia","Cheboque wharf reconstruction, Yarmouth county, Nova Scotia",1297575,315438,315438
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","GW Realty Inc, Arcadia, Nova Scotia","Construction at Pereaux Harbour Approach, Kings County, Nova Scotia",1363379,826874,1363379
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Heavy Metal Marine Ltd, Malahat, British Columbia","Harbour Development Phase 2, Port Edward, British Columbia",2522900,903909,2522761
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Heavy Metal Marine Ltd, Malahat, British Columbia","Heavy equipment rental phase 2, Cambell River, British Columbia",1010152,317416,983291
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Heavy Metal Marine Ltd, Shawnigan Lake, British Columbia","Modular Wharf Construction Phase I, Port Edward, British Columbia",2593330,2578347,2578347
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Heavy Metal Marine Ltd, Shawnigan Lake, British Columbia","Steveston float reconstruction phase II, Steveston, British Columbia",261630,261360,261360
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Helicarrier Helicopters Inc, Québec, Quebec","Quebec heliport, Québec, Quebec",1787366,0,1787366
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Helicarrier Helicopters Inc, Québec, Quebec","Quebec heliport, Québec, Quebec",373624,373624,373624
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Horizon Maritime Services Ltd, Dartmouth, Nova Scotia","Provision of equipment and operators to CCG for work on 28 fixed aids to navigation, Varioux Locations, British Columbia",1026213,1026213,1026213
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Industra Construction Corp, Coquitlam, British Columbia","Construction of navigational aids, Kootenay Lake and Arrow Lake, British Columbia",498878,0,313308
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","J & E Enterprises, Aberdeen, Mississippi","Launchway Reconstruction, Long Cove, Newfoundland and Labrador",414125,414125,414125
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","J & E Enterprises, Aberdeen, Mississippi","Rocky River Fishway Diversion Wall, Colinet, Newfoundland and Labrador",315000,145000,145000
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Jim Construction Ltd, Delta, British Columbia","Hard ground dredging and sediment remediation, Campbell River, British Columbia",794700,794700,794700
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","John Hunter Co Ltd, Squamish, British Columbia","Repair of damage to the Bonaparte Fishway caused by flood, Bonaparte, British Columbia",372600,372600,372600
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Johnson's Constructions Ltd, Corner Brook, Newfoundland and Labrador","Breakwater construction, Mary's Harbour, Newfoundland and Labrador",1286938,1052278,1286938
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","L Breau and Sons Ltd, Neguac, New Brunswick","Reconstruction of wharf 402, Lamèque, New Brunswick",512083,368405,512083
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","L Breau and Sons Ltd, Neguac, New Brunswick","Wharf reconstruction, Cap-Lumiere, New Brunswick",1649503,197161,1649503
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","L Breau and Sons Ltd, Neguac, New-Brunswick","Boat haulout construction at McEachern's Point, Tabusintac, New Brunswick",352368,352368,352368
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Landtec Ground Experts, Langley, British Columbia","Construction of residence building at Babine River counting fence, Babine River, British Columbia",779000,225000,225000
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Les Entreprises PEC Inc, Bonaventure, Quebec","Dredging and rock protection, Shippagan, New-Brunswick",8556556,1207229,1207229
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Les Entreprises PEC Inc, Bonaventure, Quebec","Dredging at wharf, Le Goulet, New Brunswick",865294,0,193748
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Les Entreprises PEC Inc, Bonaventure, Quebec","Reconstruction of the wharf, Carleton-sur-Mer, Quebec",9913062,5785922,8668384
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Leslie & Benn Contracting Limited, Port Hawkesbury, Nova Scotia","Construction of a new wharf extension in Port Bickerton East, Guysborough County, Nova Scotia",2900989,0,2900989
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Leslie & Benn Contracting Limited, Port Hawkesbury, Nova Scotia","Reconstruction of the west breakwater structure, New Harbour, Nova Scotia",3181822,0,3181822
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Leslie & Benn Contracting Limited, Port Hawkesbury, Nova Scotia","Wharf reconstruction, Little Liscombe, Nova Scotia",2071644,2042675,2042675
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Lindsay's Construction, St John's, Newfoundland and Labrador","Southside Base reconstruction, St John's, Newfoundland and Labrador",24374563,973972,22402128
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Luxton Construction Inc, Vancouver, British Columbia","Construction of modular building for search and rescue operations, Hartley Bay, British Columbia",1254055,903500,903500
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","LCL Construction Ltd, Carman, Manitoba","Construction of boat storage building of search and rescue station, Gimli, Manitoba",1057544,0,914184
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Madysta Télécom Ltée, Trois-Rivières, Quebec","Replacement of a guyed tower and installation of an outdoor cable tray and fences, les Îles-de-la-Madeleine, Quebec",618410,473116,473116
