Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Min-portfolio_Portefeuille-min_fra,Dept-nbr_No-min,Dept-name_Nom-min_eng,Dept-name_Nom-min_fra,Contractor-details_Details-entrepr_eng,Contractor-details_Details-entrepr_fra,Proj-desc_eng,Proj-desc_fra,Contract-amt_Mnt-contrat,Xpnd-current-yr_Dep-ex-courant,Xpnd-to-date_Dep-a-jour
2023/2024,14,"Innovation, Science and Industry","Innovation, Sciences et Industrie",035,"National Research Council of Canada","Conseil national de recherches du Canada","Regional Elevator Services, Ottawa, Ontario","Regional Elevator Services, Ottawa, Ontario","Royalmount facility modification to accommodate GMP laboratory, Montréal, Quebec","Modification de l'installation de Royalmount pour accueillir le laboratoire GMP, Montréal, Québec",291962,6500,662467
2023/2024,14,"Innovation, Science and Industry","Innovation, Sciences et Industrie",035,"National Research Council of Canada","Conseil national de recherches du Canada","Serge Zimola Construction Inc, Ottawa, Ontario","Serge Zimola Construction Inc, Ottawa, Ontario","Building M-48 refurbishment, Ottawa, Ontario","Rénovation du bâtiment M-48, Ottawa, Ontario",448396,81752,291962
2023/2024,14,"Innovation, Science and Industry","Innovation, Sciences et Industrie",035,"National Research Council of Canada","Conseil national de recherches du Canada","Serge Zimola Construction Inc, Ottawa, Ontario","Serge Zimola Construction Inc, Ottawa, Ontario","Tunnels utilities infrastructure upgrade at Montreal road location, Ottawa, Ontario","Modernisation de l'infrastructure des services publics et des tunnels à l'emplacement du chemin Montréal, Ottawa, Ontario",256049,335034,448396
2023/2024,14,"Innovation, Science and Industry","Innovation, Sciences et Industrie",035,"National Research Council of Canada","Conseil national de recherches du Canada","Serge Zimola Construction Inc, Ottawa, Ontario","Serge Zimola Construction Inc, Ottawa, Ontario","U-88 Fall arrest, Ottawa, Ontario","U-88 antichute, Ottawa, Ontario",3301389,256049,256049
2023/2024,14,"Innovation, Science and Industry","Innovation, Sciences et Industrie",035,"National Research Council of Canada","Conseil national de recherches du Canada","Siemens Energy Canada Ltd, Oakville, Ontario","Siemens Energy Canada Ltd, Oakville, Ontario","Building M-06 low emissions cogeneration system renewal, Ottawa, Ontario","Renouvellement du système de cogénération à faibles émissions dans l'immeuble M-06, Ottawa, Ontario",437553,0,941093
2023/2024,14,"Innovation, Science and Industry","Innovation, Sciences et Industrie",035,"National Research Council of Canada","Conseil national de recherches du Canada","TK Elevator (Canada) Limited, Saskatoon, Saskatchewan","TK Elevator (Canada) Limited, Saskatoon, Saskatchewan","SAS-01 Elevator upgrade, Saskatoon, Saskatchewan","SAS-01 ascenseur mise a niveau, Saskatoon, Saskatchewan",593547,190228,190228
2023/2024,14,"Innovation, Science and Industry","Innovation, Sciences et Industrie",035,"National Research Council of Canada","Conseil national de recherches du Canada","TP Crawford Ltd, Ottawa, Ontario","TP Crawford Ltd, Ottawa, Ontario","Sussex building air handler replacement in unit 0159-Auditorium, Ottawa, Ontario","Remplacement d'un appareil de traitement de l'air dans l'immeuble Sussex dans l'unité 0159-Auditorium, Ottawa, Ontario",515445,525197,593547
2023/2024,14,"Innovation, Science and Industry","Innovation, Sciences et Industrie",035,"National Research Council of Canada","Conseil national de recherches du Canada","TP Crawford Ltd, Ottawa, Ontario","TP Crawford Ltd, Ottawa, Ontario","Sussex building autoclaves replacement, Ottawa, Ontario","Remplacement des autoclaves de l'immeuble Sussex, Ottawa, Ontario",275123,297110,515445
2023/2024,14,"Innovation, Science and Industry","Innovation, Sciences et Industrie",035,"National Research Council of Canada","Conseil national de recherches du Canada","T3P Construction Inc, Montréal, Quebec","T3P Construction Inc, Montréal, Québec","MT-5 Cold room, Montréal, Quebec","MT-5 chambre froide, Montréal, Québec",1300000,217203,217203
2023/2024,14,"Innovation, Science and Industry","Innovation, Sciences et Industrie",035,"National Research Council of Canada","Conseil national de recherches du Canada","University of Waterloo, Waterloo, Ontario","University of Waterloo, Waterloo, Ontario","Renovation of NRC-University Collaboration Centre, Waterloo, Ontario","Rénovation du Centre de collaboration CNRC-Université, Waterloo, Ontario",419911,0,1216598
2023/2024,14,"Innovation, Science and Industry","Innovation, Sciences et Industrie",035,"National Research Council of Canada","Conseil national de recherches du Canada","WSP Canada Inc, Ottawa, Ontario","WSP Canada Inc, Ottawa, Ontario","M-59 Roofing design, Ottawa, Ontario","M-59 conception de toiture, Ottawa, Ontario",2384275,0,0
2023/2024,14,"Innovation, Science and Industry","Innovation, Sciences et Industrie",035,"National Research Council of Canada","Conseil national de recherches du Canada","1457478 Ontario Inc, Ottawa, Ontario","1457478 Ontario Inc, Ottawa, Ontario","Parking lot reconstruction M-9, M-12, M-36, Ottawa, Ontario","Redevelopment de stationnement a M-9, M-12 et M-36, Ottawa, Ontario",371196,2126657,2126657
2023/2024,14,"Innovation, Science and Industry","Innovation, Sciences et Industrie",035,"National Research Council of Canada","Conseil national de recherches du Canada","6739741 Canada Inc, Chelsea, Quebec","6739741 Canada Inc, Chelsea, Québec","Building M-50 room 066 storage modifications, Ottawa, Ontario","Modifications de la salle d'entreposage du bâtiment M-50 pièce 066, Ottawa, Ontario",583769,290643,371196
2023/2024,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles","Aral Construction, Victoria, British Columbia","Aral Construction, Victoria, Colombie-Britannique","Computer room air conditioning unit replacement for Pacific Forestry Centre, Victoria, British Columbia","Remplacement de l'unité de climatisation de la salle informatique du Centre de foresterie du Pacifique, Victoria, Colombie-Britannique",3700858,461704,461704
2023/2024,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles","Brookfield Global Integrated Solutions, Markham, Ontario","Brookfield Solutions Globales Intégrées, Markham, Ontario","Construction of CABER (Center for Advanced Building Envelope Research) building, Ottawa, Ontario","Construction du CRAEB (Centre de Recherche Avancée sur l'Enveloppe du Bâtiment), Ottawa, Ontario",515638,0,3669548
2023/2024,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles","Brookfield Global Integrated Solutions, Markham, Ontario","Brookfield Solutions Globales Intégrées, Markham, Ontario","Cooling tower replacement, Québec, Quebec","Remplacement d'une tour de refroidissement, Québec, Québec",543524,300638,370638
2023/2024,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles","Brookfield Global Integrated Solutions, Markham, Ontario","Brookfield Solutions Globales Intégrées, Markham, Ontario","Main entrance new canopy and rebuild stairs, Cantley, Quebec","Nouvel auvent et reconstruction des escaliers de l'entrée principale, Cantley, Québec",962050,92089,496024
2023/2024,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles","Brookfield Global Integrated Solutions, Markham, Ontario","Brookfield Solutions Globales Intégrées, Markham, Ontario","Modernization of elevators, Ottawa, Ontario","Modernisation des ascenseurs, Ottawa, Ontario",3109253,535373,535373
2023/2024,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles","Brookfield Global Integrated Solutions, Markham, Ontario","Brookfield Solutions Globales Intégrées, Markham, Ontario","Prioritized Bells Corners Complex roofs replacement phase I, Ottawa, Ontario","Phase I de remplacement prioritaire de toits au complexe de Bells Corners, Ottawa, Ontario",415353,81238,3099662
2023/2024,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles","Brookfield Global Integrated Solutions, Markham, Ontario","Brookfield Solutions Globales Intégrées, Markham, Ontario","Replace current free cooling fluid cooler, Ottawa, Ontario","Remplacement du refroidisseur de liquide de refroidissement, Ottawa, Ontario",319853,121421,502549
2023/2024,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles","Brookfield Global Integrated Solutions, Markham, Ontario","Brookfield Global Integrated Solutions, Markham, Ontario","Replacement of cast iron piping, Ottawa, Ontario","Remplacement de la tuyauterie en fonte, Ottawa, Ontario",637348,275034,319853
2023/2024,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles","Chernoff Thompson Architects, Vancouver, British Columbia","Chernoff Thompson Architects, Vancouver, Colombie-Britannique","Greenhouse upgrade, Saanich, British Columbia","Amélioration d'une serre, Saanich, Colombie-Britannique",0,397218,471338
2023/2024,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles","Contracts under $250,000 and cost plus contracts under $25,000  (13contractors)","Contrats inférieurs à 250 000 $ et contrats à prix coûtant majoré inférieurs à 25 000 $ (13 entrepreneurs)",Total,Total,482415,2104819,2104819
2023/2024,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles","Convergint, Calgary, Alberta","Convergint, Calgary, Alberta","Alarm system upgrade, Calgary, Alberta","Amélioration d'un système d'alarme, Calgary, Alberta",1564658,0,482415
2023/2024,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles","Delnor Construction, Edmonton, Alberta","Delnor Construction, Edmonton, Alberta","Replacement of elevators for Northern Forestry Centre, Edmonton, Alberta","Remplacement des ascenseurs du Centre de foresterie du Nord, Edmonton, Alberta",95992640,712245,1499158
2023/2024,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles","First Longwood Innovation GP Corporation & The First Longwood Innovation Trust,Hamilton,Ontario","First Longwood Innovation GP Corporation & The First Longwood Innovation Trust,Hamilton,Ontario","Repayment of capital lease obligation on leased research building, Hamilton, Ontario","Remboursement de l'obligation liée au contrat de location-acquisition d'un immeuble de recherche, Hamilton, Ontario",5999578,3577733,46187161
2023/2024,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles","Northwind Industries, Inuvik, Northwest Territories","Northwind Industries, Inuvik, Territoires du Nord-Ouest","Road rehabilitation in Inuvik","Réfection d'une route à Inuvik",1012725,900000,900000
2023/2024,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles","St-Denis Thompson, Montréal, Quebec","St-Denis Thompson, Montréal, Québec","Upgrades to facility exterior façade, Sainte-Foy, Quebec","Modernisation de la façade extérieure de l'établissement, Sainte-Foy, Québec",5953240,790789,925997
2023/2024,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles","Stantec Architecture Ltd, Iqaluit, Nunavut","Stantec Architecture Ltee, Iqaluit, Nunavut","Betterments to the Polar Continental Shelf Program buildings, Resolute, Nunavut","Améliorations aux bâtiments du Programme du plateau continental polaire, Resolute, Nunavut",0,322386,816892
2023/2024,13,"Crown-Indigenous Relations and Northern Affairs","Relations Couronne-Autochtones et Affaires du Nord",042,"Department of Crown-Indigenous Relations and Northern Affairs","Ministère des Relations Couronne-Autochtones et des Affaires du Nord","Contracts under $250,000 and cost plus contracts under $25,000 (1 contractor)","Contrats inférieurs à 250 000 $ et contrats à prix coûtant majoré inférieurs à 25 000 $ (1 entrepreneur)",Total,Total,137199290,0,0
2023/2024,13,"Crown-Indigenous Relations and Northern Affairs","Relations Couronne-Autochtones et Affaires du Nord",042,"Department of Crown-Indigenous Relations and Northern Affairs","Ministère des Relations Couronne-Autochtones et des Affaires du Nord","EllisDon Corporation, Ottawa, Ontario","EllisDon Corporation, Ottawa, Ontario","Building Construction - Canadian High Arctic Research Station, Cambridge Bay, Nunavut","Construction de bâtiment - Station canadienne de recherche dans l'Extrême-Arctique, Cambridge Bay, Nunavut",13255433,0,135824116
2023/2024,13,"Crown-Indigenous Relations and Northern Affairs","Relations Couronne-Autochtones et Affaires du Nord",042,"Department of Crown-Indigenous Relations and Northern Affairs","Ministère des Relations Couronne-Autochtones et des Affaires du Nord","EVOQ Architecture, Montréal, Québec","Architecture EVOQ, Montréal, Québec","Building Construction - Canadian High Arctic Research Station, Cambridge Bay, Nunavut","Construction de bâtiment - Station canadienne de recherche dans l'Extrême-Arctique, Cambridge Bay, Nunavut",350098,0,8318523
2023/2024,13,"Crown-Indigenous Relations and Northern Affairs","Relations Couronne-Autochtones et Affaires du Nord",042,"Department of Crown-Indigenous Relations and Northern Affairs","Ministère des Relations Couronne-Autochtones et des Affaires du Nord","Public Services and Procurement Canada","Services publics et Approvisionnement Canada","Building Construction - Canadian High Arctic Research Station, Cambridge Bay, Nunavut","Construction de bâtiment - Station canadienne de recherche dans l'Extrême-Arctique, Cambridge Bay, Nunavut",0,0,350098
2023/2024,05,"Immigration, Refugees and Citizenship","Immigration, Réfugiés et Citoyenneté",050,"Department of Citizenship and Immigration","Ministère de la Citoyenneté et de l'Immigration","Contracts under $250,000 and cost plus contracts under $25,000 (1 contractor)","Contrats inférieurs à 250 000 $ et contrats à prix coûtant majoré inférieurs à 25 000 $ (1 entrepreneur)",Total,Total,4104540,26415,0
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","Alliance Energy Ltd, Regina, Saskatchewan","Alliance Energy Ltd, Régina, Saskatchewan","Electrical assessment & upgrades at Saskatchewan Penitentiary, Prince Albert, Saskatchewan","Évaluation et amélioration de l'électricité au pénitencier de Saskatchewan, Prince Albert, Saskatchewan",9507998,537868,4104540
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","Alpha Construction Inc, Morinville, Alberta","Alpha Construction Inc, Morinville, Alberta","Wastewater Lagoon Remediation at Bowden Institution, Innisfail, Alberta","Assainissement du bassin d'épuration des eaux usées de l'établissement Bowden, Innisfail, Alberta",49166723,7002131,8524659
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","Ameresco Canada Inc, Richmond Hill, Ontario","Ameresco Canada Inc, Richmond Hill, Ontario","Federal Building Initiative energy performance contracting at Bath/Millhaven and Joyceville Institutions, Joyceville, Ontario","Initiative des bâtiments fédéraux Contrats de performance énergétique aux établissements Bath/Millhaven et Joyceville, Joyceville, Ontario",19080902,14387018,28033170
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","Ameresco Canada Inc, Richmond Hill, Ontario","Ameresco Canada Inc, Richmond Hill, Ontario","Federal Building Initiative energy performance contracting at Matsqui Institution, Abbotsford, British Columbia","Initiative des bâtiments fédéraux Contrats de performance énergétique à l'établissement Matsqui, Abbotsford, Colombie-Britannique",2140735,7658494,15576053
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","Beaulieu Plumbing & Mechanical Inc, Edmundston, New Brunswick","Beaulieu Plumbing & Mechanical Inc, Edmundston, Nouveau-Brunswick","Heating plant upgrade at Atlantic Institution, Renous, New Brunswick","Modernisation de l'installation de chauffage à l'établissement Atlantique, Renous, Nouveau-Brunswick",1104696,50,2140735
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","Bird Construction Group, Bedford, Nova Scotia","Bird Construction Group, Bedford, Nouvelle-Écosse","Upgrades to powerhouse building at Stony Mountain Institution, Stony Mountain, Manitoba","Améliorations au bâtiment de la centrale électrique de l'établissement de Stony Mountain, Stony Mountain, Manitoba",408951,0,1104696
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","Blue Lake Construction & Consulting, Winnipeg, Manitoba","Blue Lake Construction & Consulting, Winnipeg, Manitoba","Landscaping minimum housing units at Stony Mountain Institution, Stony Mountain, Manitoba","Aménagement d'un minimum d'unités de logement à l'établissement de Stony Mountain, Stony Mountain, Manitoba",721398,0,62277
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","Brook Restoration Ltd, Ottawa, Ontario","Brook Restoration Ltd, Ottawa, Ontario","Repair of museum stairs, Kingston, Ontario","Réparation d'escaliers au musée du Service correctionnel du Canada, Kingston, Ontario",382500,174529,721398
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","BI Pure Water Canada Ltd, Surrey, British Columbia","BI Pure Water Canada Ltd, Surrey, Colombie-Britannique","Waste water treatment plant for sludge de-watering equipment at Mountain Institution, Agassiz, British Columbia","Station d'épuration des eaux usées pour équipement de déshydratation des boues à Mountain Institution, Agassiz, Colombie-Britannique",8214876,39150,382500
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","Clearway Construction Inc, Maple, Ontario","Clearway Construction Inc, Maple, Ontario","Beaver Creek Institution Sanitary Sewer System, Gravenhurst, Ontario","Réseau d'égouts sanitaires de l'établissement Beaver Creek, Gravenhurst, Ontario",1450883,1321546,1321546
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","Con-Pro Industries Canada Ltd, Winnipeg, Manitoba","Con-Pro Industries Canada Ltd, Winnipeg, Manitoba","Health Services Retrofit at at Stony Mountain Institution, Stony Mountain, Manitoba","Modernisation des services de santé à l'établissement de Stony Mountain, Stony Mountain, Manitoba",4552828,815676,815676
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","Con-Pro Industries Canada Ltd, Winnipeg, Manitoba","Con-Pro Industries Canada Ltd, Winnipeg, Manitoba","Wastewater trash removal building at Stony Mountain Institution, Stony Mountain, Manitoba","Bâtiment d'enlèvement des déchets d'eaux usées à l'établissement de Stony Mountain, Stony Mountain, Manitoba",6356490,3054080,3977806
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","Consortium Raymond Inc, Mirabel, Quebec","Consortium Raymond Inc, Mirabel, Québec","Aboriginal development at Archambault Institution, Sainte-Anne-Des-Plaines, Quebec","Développement autochtone à l'Établissement Archambault, Sainte-Anne-Des-Plaines, Québec",1173348,3947229,3947229
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","Construction & Pavage Portneuf Inc, St-Marc-des-Carrieres, Quebec","Construction & Pavage Portneuf Inc, St-Marc-des-Carrieres, Québec","Replacement of the sanitary discharge line at Donnacona Institution, Donnacona, Quebec","Remplacement de la conduite de refoulement sanitaire à l'établissement  Donnacona, Donnacona, Québec",2047695,652686,652687
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","Construction L Morin, Notre Dame des Prairies, Quebec","Construction L Morin, Notre Dame des Prairies, Québec","Reorganization of the filing system at the Archambault minimum establishment, Sainte-Anne-des-Plaines, Quebec","Réaménagement du dépôt des dossiers à l'établissement Archambault minimum, Sainte-Anne-des-Plaines, Québec",6202975,2047695,2047695
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","Construction Socam Ltd, Laval, Quebec","Construction Socam Ltd, Laval, Québec","D-31 native building construction and D-04 building demolition, La Macaza, Quebec","Construction du bâtiment autochtone D-31 et démolition du bâtiment D-04, La Macaza, Québec",0,0,6202975
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","Contracts under $250,000 and cost plus contracts under $25,000 (301 contractors)","Contrats inférieurs à 250 000 $ et contrats à prix coûtant majoré inférieurs à 25 000 $ (301 entrepreneurs)",Total,Total,708000,72858192,0
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","Cube Construction Ltd, Edmonton, Alberta","Cube Construction Ltd, Edmonton, Alberta","Exterior lighting betterments at Edmonton Institution, Edmonton, Alberta","Améliorations de l'éclairage extérieur à l'établissement d'Edmonton, Edmonton, Alberta",1192056,503200,503200
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","Cube Construction Ltd, Edmonton, Alberta","Cube Construction Ltd, Edmonton, Alberta","Structured Intervention Unit at Edmonton Institution for Women, Edmonton, Alberta","Unité d'intervention structurée à l'établissement d'Edmonton pour les femmes, Edmonton, Alberta",5580026,675000,675000
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","Custom Corporation, Calgary, Alberta","Custom Corporation, Calgary, Alberta","Electrical upgrade at Bowden Institution, Innisfail, Alberta","Modernisation électrique à l'établissement Bowden, Innisfail, Alberta",311259,2572855,2572855
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CMD Convergint GP Inc, Burnaby, British Columbia","CMD Convergint GP Inc, Burnaby, Colombie-Britannique","CCTV Internal Camera Replacement at Kent Institution, Agassiz, British Columbia","Remplacement des caméras de vidéosurveillance à l'établissement de Kent, Agassiz, Colombie-Britannique",228905,118845,118845
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CORCAN, Ottawa, Ontario","CORCAN, Ottawa, Ontario","Access control upgrade at Cowansville Institution, Cowansville, Quebec","Amélioration du contrôle d'accès à l'établissement Cowansville, Cowansville, Québec",150000,0,228905
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CORCAN, Ottawa, Ontario","CORCAN, Ottawa, Ontario","Addition of barbed wire to building 4/5/6/7/8/9/10 at Drummond Establishment, Drummondville, Quebec","Ajout de barbelé bâtiment 4/5/6/7/8/9/10 à l'établissement Drummond, Drummondville, Québec",755668,150000,150000
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CORCAN, Ottawa, Ontario","CORCAN, Ottawa, Ontario","Addition of windows in building S at the Archambault Institution, Sainte-Anne-des-Plaines, Quebec","Ajout de fenêtres dans le bâtiment S à l'établissement Archambault médium, Sainte-Anne-des-Plaines, Québec",99869,742838,755668
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CORCAN, Ottawa, Ontario","CORCAN, Ottawa, Ontario","Building B duty desk at Kwikwexwelhp Healing Lodge, Harrison Mills, British Columbia","Bureau de service du bâtiment B au pavillon de ressourcement Kwikwexwelhp, Harrison Mills, Colombie-Britannique",138340,580,99869
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CORCAN, Ottawa, Ontario","CORCAN, Ottawa, Ontario","Building F A&D cell expansion at Pacific Institution, Abbotsford, British Columbia","Agrandissement de la cellule A&D du bâtiment F à l'établissement Pacific, Abbotsford, Colombie-Britannique",1976041,0,135431
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CORCAN, Ottawa, Ontario","CORCAN, Ottawa, Ontario","Building 50/51 roof replacement at Springhill Institution, Springhill, Nova Scotia","Remplacement du toit du bâtiment 50/51 à l'établissement de Springhill, Springhill, Nouvelle-Écosse",932865,93074,1969072
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CORCAN, Ottawa, Ontario","CORCAN, Ottawa, Ontario","Building 57 roof replacement at Springhill Institution, Springhill, Nova Scotia","Remplacement du toit du bâtiment 58 à l'établissement de Springhill, Springhill, Nouvelle-Écosse",1028190,220406,220406
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CORCAN, Ottawa, Ontario","CORCAN, Ottawa, Ontario","Building 58 roof replacement at Springhill Institution, Springhill, Nova Scotia","Remplacement du toit du bâtiment 58 à l'établissement de Springhill, Springhill, Nouvelle-Écosse",82949,326521,653150
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CORCAN, Ottawa, Ontario","CORCAN, Ottawa, Ontario","B20 Exterior envelope 2020-2025 at Joliette Institution, Joliette, Quebec","B20 Enveloppe extérieure 2020-2025 à l'établissement Joliette, Joliette, Québec",2852384,82949,82949
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CORCAN, Ottawa, Ontario","CORCAN, Ottawa, Ontario","B6 and B7 exterior wall repointing at Dorchester Penitentiary, Dorchester, New Brunswick","Rejointoiement des murs extérieurs B6 et B7 du Pénitencier de Dorchester, Dorchester, Nouveau-Brunswick",62809,23441,2851354
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CORCAN, Ottawa, Ontario","CORCAN, Ottawa, Ontario","Concrete slab for trash compactor at Joliette Institution, Joliette, Quebec","Dalle de béton pour compacteur à déchets à l'établissement Joliette, Joliette, Québec",8795558,12558,62809
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CORCAN, Ottawa, Ontario","CORCAN, Ottawa, Ontario","Construction of a multipurpose building at Collins Bay Institution, Kingston, Ontario","Construction d'un bâtiment multifonctionnel à l'établissement Collins Bay, Kingston, Ontario",71991,0,8168532
