Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Contractor-details_Details-entrepr_eng,Proj-desc_eng,Contract-amt_Mnt-contrat,Xpnd-current-yr_Dep-ex-courant,Xpnd-to-date_Dep-a-jour
2017/2018,16,"National Defence",018,"Department of National Defence","Don Saywell Developments Ltd, Nanaimo, British Columbia","Building Completion and Finishing, Comox, British Columbia",729060,203347,729060
2017/2018,16,"National Defence",018,"Department of National Defence","1958448 Alberta Inc, Comox, British Columbia","Building Completion and Finishing, Comox, British Columbia",1031726,5000,1031726
2017/2018,16,"National Defence",018,"Department of National Defence","Industra Construction Corp, Okanagan Falls, British Columbia","Building Completion and Finishing, Okanagan Falls, British Columbia",5047532,2141737,2141737
2017/2018,16,"National Defence",018,"Department of National Defence","Groupe Pro-Excel Inc, Québec, Quebec","Building Completion and Finishing, Québec, Quebec",474775,207243,207243
2017/2018,16,"National Defence",018,"Department of National Defence","Germain Construction Inc, Sainte-Foy, Quebec","Building Completion and Finishing, Sainte-Foy, Quebec",1173737,1106485,1106485
2017/2018,16,"National Defence",018,"Department of National Defence","9283-6865 Québec Inc o/a Les Gestions Melly, Saint-Hubert, Quebec","Building Completion and Finishing, Saint-Hubert, Quebec",541367,0,541367
2017/2018,16,"National Defence",018,"Department of National Defence","Germain Construction Inc, Sainte-Foy, Quebec","Building Completion and Finishing, Valcartier, Quebec",1258165,53074,1258165
2017/2018,16,"National Defence",018,"Department of National Defence","Kinetic Construction Ltd, Victoria, British Columbia","Building Completion and Finishing, Victoria, British Columbia",825917,735930,735930
2017/2018,16,"National Defence",018,"Department of National Defence","Olson Construction and Consulting Services Ltd, Wainwright, Alberta","Building Completion and Finishing, Wainwright, Alberta",1499618,498466,1499618
2017/2018,16,"National Defence",018,"Department of National Defence","Graham Construction and Engineering Inc, Mississauga, Ontario","Canadian Forces Military Police Academy, Angus, Ontario",32332037,0,31700160
2017/2018,16,"National Defence",018,"Department of National Defence","Acrow Limited, Bolton, Ontario","Cattalo Bridge Upgrade - Wainwright Garrison, Wainwright, Alberta",326056,950,326056
2017/2018,16,"National Defence",018,"Department of National Defence","Black and McDonald Ltd, Ottawa, Ontario","Chiller System Replacement in Building G-14, Ottawa, Ontario",366850,0,366850
2017/2018,16,"National Defence",018,"Department of National Defence","Wilco Contractors Northwest Inc, Edmonton, Alberta","Construction of a New Sportsfield, Edmonton, Alberta",577489,26596,577489
2017/2018,16,"National Defence",018,"Department of National Defence","Dalren Limited, Cobourg, Ontario","Construction of an Office Building for Design Consultant Services, Quinte West, Ontario",1607531,0,1537833
2017/2018,16,"National Defence",018,"Department of National Defence","Bondfield Construction Company Ltd, Vaughan, Ontario","Construction of Hangar 6, Quinte West, Ontario",44335470,715825,43545346
2017/2018,16,"National Defence",018,"Department of National Defence","Eastern Restoration Services Inc, Dartmouth, Nova Scotia","Construction of Male and Female Locker Rooms Hangar 10, Greenwood, Nova Scotia",328388,0,328388
2017/2018,16,"National Defence",018,"Department of National Defence","Con-Pro Industries Canada Ltd, Winnipeg, Manitoba","Construction of Refuelling Point at Heating Plant, Winnipeg, Manitoba",853000,0,801691
2017/2018,16,"National Defence",018,"Department of National Defence","Construction Lem-Tech Inc, Saguenay, Quebec","Construction of Residential Housings with Garage, Bagotville, Quebec",1929809,7309,1929809
2017/2018,16,"National Defence",018,"Department of National Defence","M Sullivan and Son Ltd, Kingston, Ontario","Construction of the Tactical Armoured Patrol Vehicle Building, Petawawa, Ontario",21723333,452033,21720998
2017/2018,16,"National Defence",018,"Department of National Defence","Celeb Construction Ltée, Brossard, Quebec","Construction of Two Wharves, Valcartier, Quebec",2364803,28266,2364803
2017/2018,16,"National Defence",018,"Department of National Defence","Computershare Trust Company of Canada, Calgary, Alberta","Construction Works - Buildings, Calgary, Alberta",2282969,2282969,2282969
2017/2018,16,"National Defence",018,"Department of National Defence","Rutherford Contracting Ltd, Aurora, Ontario","Construction Works - Buildings, Aurora, Ontario",262537,243311,243311
2017/2018,16,"National Defence",018,"Department of National Defence","Construction Lem-Tech Inc, Saguenay, Quebec","Construction Works - Buildings, Bagotville, Quebec",5015455,220913,5015454
2017/2018,16,"National Defence",018,"Department of National Defence","Construction Lem-Tech Inc, Saguenay, Quebec","Construction Works - Buildings, Bagotville, Quebec",1350575,293454,1350575
2017/2018,16,"National Defence",018,"Department of National Defence","Construction Rock Dufour Inc, Bagotville, Quebec","Construction Works - Buildings, Bagotville, Quebec",507042,37548,507042
2017/2018,16,"National Defence",018,"Department of National Defence","Lapointe & Gagnon Ltée, Bagotville, Quebec","Construction Works - Buildings, Bagotville, Quebec",769104,177748,769104
2017/2018,16,"National Defence",018,"Department of National Defence","Les Entreprises de construction OPCR, Bagotville, Quebec","Construction Works - Buildings, Bagotville, Quebec",571613,0,571613
2017/2018,16,"National Defence",018,"Department of National Defence","Siderco Inc Les Entreprises, Saguenay, Quebec","Construction Works - Buildings, Bagotville, Quebec",846309,162134,846309
2017/2018,16,"National Defence",018,"Department of National Defence","Ultimate Construction Inc, Borden, Ontario","Construction Works - Buildings, Barrie, Ontario",291739,170801,170801
2017/2018,16,"National Defence",018,"Department of National Defence","Alvin Company Limited, Bedford, Nova Scotia","Construction Works - Buildings, Bedford, Nova Scotia",414130,279000,279000
2017/2018,16,"National Defence",018,"Department of National Defence","Jetco Contracting Inc, Bedford, Nova Scotia","Construction Works - Buildings, Bedford, Nova Scotia",420876,394130,394130
2017/2018,16,"National Defence",018,"Department of National Defence","Jetco Contracting Inc, Bedford, Nova Scotia","Construction Works - Buildings, Bedford, Nova Scotia",382677,358558,358558
2017/2018,16,"National Defence",018,"Department of National Defence","Jetco Contracting Inc, Bedford, Nova Scotia","Construction Works - Buildings, Bedford, Nova Scotia",432705,404435,404435
2017/2018,16,"National Defence",018,"Department of National Defence","2086370 Ontario Inc, Bloomfield, Ontario","Construction Works - Buildings, Bloomfield, Ontario",1256488,1247288,1247288
2017/2018,16,"National Defence",018,"Department of National Defence","Bononia Construction Inc, Borden, Ontario","Construction Works - Buildings, Borden, Ontario",1272657,13137,1272657
2017/2018,16,"National Defence",018,"Department of National Defence","Cherokee Contracting Inc, Borden, Ontario","Construction Works - Buildings, Borden, Ontario",2475683,18494,2475682
2017/2018,16,"National Defence",018,"Department of National Defence","Lynley Contracting Services Ltd, Borden, Ontario","Construction Works - Buildings, Borden, Ontario",283247,1400,283247
2017/2018,16,"National Defence",018,"Department of National Defence","Lynley Contracting Services Ltd, Borden, Ontario","Construction Works - Buildings, Borden, Ontario",456700,316700,456700
2017/2018,16,"National Defence",018,"Department of National Defence","Mapleridge Mechanical Contracting Inc, Borden, Ontario","Construction Works - Buildings, Borden, Ontario",424358,214850,424358
2017/2018,16,"National Defence",018,"Department of National Defence","Northview Windows and Doors Inc, Borden, Ontario","Construction Works - Buildings, Borden, Ontario",1292170,34225,1292170
2017/2018,16,"National Defence",018,"Department of National Defence","Ultimate Construction Inc, Borden, Ontario","Construction Works - Buildings, Borden, Ontario",1213104,72718,1213104
2017/2018,16,"National Defence",018,"Department of National Defence","1288808 Ontario Ltd o/a B&J Contracting, New Lowell, Ontario","Construction Works - Buildings, Borden, Ontario",592557,592557,592557
2017/2018,16,"National Defence",018,"Department of National Defence","Manefa Contracting Inc, Brampton, Ontario","Construction Works - Buildings, Brampton, Ontario",291280,163295,176895
2017/2018,16,"National Defence",018,"Department of National Defence","Centec Electric & Controls Ltd, Brandon, Manitoba","Construction Works - Buildings, Brandon, Manitoba",251340,56516,56516
2017/2018,16,"National Defence",018,"Department of National Defence","J&G Homes Ltd, Shilo, Manitoba","Construction Works - Buildings, Brandon, Manitoba",5561736,2979210,4904032
2017/2018,16,"National Defence",018,"Department of National Defence","Premier Commercial Builders Ltd, Brandon, Manitoba","Construction Works - Buildings, Brandon, Manitoba",844055,549006,549006
2017/2018,16,"National Defence",018,"Department of National Defence","True Dimensions, Brandon, Manitoba","Construction Works - Buildings, Brandon, Manitoba",490690,90673,490689
2017/2018,16,"National Defence",018,"Department of National Defence","True Dimensions, Brandon, Manitoba","Construction Works - Buildings, Brandon, Manitoba",2363377,1330637,1330637
2017/2018,16,"National Defence",018,"Department of National Defence","ATCO Structures & Logistics, Calgary, Alberta","Construction Works - Buildings, Calgary, Alberta",3224720,1580206,1580206
2017/2018,16,"National Defence",018,"Department of National Defence","Can-Tr Investments Inc, Calgary, Alberta","Construction Works - Buildings, Calgary, Alberta",352820,352820,352820
2017/2018,16,"National Defence",018,"Department of National Defence","Can-Tr Investments Inc, Calgary, Alberta","Construction Works - Buildings, Calgary, Alberta",542806,262056,262056
2017/2018,16,"National Defence",018,"Department of National Defence","Cobra Corporate Management Inc, Calgary, Alberta","Construction Works - Buildings, Calgary, Alberta",331586,98960,331586
2017/2018,16,"National Defence",018,"Department of National Defence","Cobra Corporate Management Inc, Calgary, Alberta","Construction Works - Buildings, Calgary, Alberta",608533,590870,590870
2017/2018,16,"National Defence",018,"Department of National Defence","Evolvecomp Construction Inc, Calgary, Alberta","Construction Works - Buildings, Calgary, Alberta",657696,656696,656696
2017/2018,16,"National Defence",018,"Department of National Defence","1081567 Alberta Ltd o/a Smart Flooring, Calgary, Alberta","Construction Works - Buildings, Calgary, Alberta",530990,264490,264490
2017/2018,16,"National Defence",018,"Department of National Defence","Barron's Refrigeration & Heating Ltd, Cold Lake, Alberta","Construction Works - Buildings, Cold Lake, Alberta",1304566,1027063,1027063
2017/2018,16,"National Defence",018,"Department of National Defence","Barron's Refrigeration & Heating Ltd, Cold Lake, Alberta","Construction Works - Buildings, Cold Lake, Alberta",1950528,1122055,1122055
2017/2018,16,"National Defence",018,"Department of National Defence","Evolve Exteriors Inc, Calgary, Alberta","Construction Works - Buildings, Cold Lake, Alberta",746800,5000,746800
2017/2018,16,"National Defence",018,"Department of National Defence","Evolvecomp Construction Inc, Calgary, Alberta","Construction Works - Buildings, Cold Lake, Alberta",1187196,73943,1187195
2017/2018,16,"National Defence",018,"Department of National Defence","Nails Enterprises (2007) Inc, Cold Lake, Alberta","Construction Works - Buildings, Cold Lake, Alberta",489374,0,0
2017/2018,16,"National Defence",018,"Department of National Defence","Nails Enterprises (2007) Inc, Cold Lake, Alberta","Construction Works - Buildings, Cold Lake, Alberta",686999,13000,686999
2017/2018,16,"National Defence",018,"Department of National Defence","NUR Construction Ltd, Cold Lake, Alberta","Construction Works - Buildings, Cold Lake, Alberta",637480,637480,637480
2017/2018,16,"National Defence",018,"Department of National Defence","Value Master Builders Ltd, Cold Lake, Alberta","Construction Works - Buildings, Cold Lake, Alberta",4005175,776854,4005175
2017/2018,16,"National Defence",018,"Department of National Defence","Value Master Builders Ltd, Cold Lake, Alberta","Construction Works - Buildings, Cold Lake, Alberta",1095623,1077023,1077023
2017/2018,16,"National Defence",018,"Department of National Defence","Value Master Builders Ltd, Cold Lake, Alberta","Construction Works - Buildings, Cold Lake, Alberta",782789,760935,760935
2017/2018,16,"National Defence",018,"Department of National Defence","Kinetic Construction Ltd, Victoria, British Columbia","Construction Works - Buildings, Comox, British Columbia",2054563,1433744,2054563
2017/2018,16,"National Defence",018,"Department of National Defence","Atlantica Mechanical Contractors Inc, Halifax, Nova Scotia","Construction Works - Buildings, Dartmouth, Nova Scotia",531358,523358,523358
2017/2018,16,"National Defence",018,"Department of National Defence","Atlantica Mechanical Contractors Inc, Halifax, Nova Scotia","Construction Works - Buildings, Dartmouth, Nova Scotia",457522,230870,230870
2017/2018,16,"National Defence",018,"Department of National Defence","Maxim Construction Inc, Dartmouth, Nova Scotia","Construction Works - Buildings, Dartmouth, Nova Scotia",8116053,1404177,1404177
2017/2018,16,"National Defence",018,"Department of National Defence","A-Tech Roofing Ltd, Dieppe, New Brunswick","Construction Works - Buildings, Dieppe, New Brunswick",564317,482311,482311
2017/2018,16,"National Defence",018,"Department of National Defence","Saskcon Repair Services Ltd, Dundurn, Saskatchewan","Construction Works - Buildings, Dundurn, Saskatchewan",597291,488507,597291
2017/2018,16,"National Defence",018,"Department of National Defence","AMAN Builders Inc, Edmonton, Alberta","Construction Works - Buildings, Edmonton, Alberta",36971384,21333849,33455233
2017/2018,16,"National Defence",018,"Department of National Defence","EllisDon Construction Services Inc, Edmonton, Alberta","Construction Works - Buildings, Edmonton, Alberta",33327091,16855550,17259942
2017/2018,16,"National Defence",018,"Department of National Defence","K-Rite Construction Ltd, Edmonton, Alberta","Construction Works - Buildings, Edmonton, Alberta",787925,779765,779765
2017/2018,16,"National Defence",018,"Department of National Defence","Stanley Construction Ltd, Edmonton, Alberta","Construction Works - Buildings, Edmonton, Alberta",841574,491574,841574
2017/2018,16,"National Defence",018,"Department of National Defence","Tri-Tec Project Management Inc, Edmonton, Alberta","Construction Works - Buildings, Edmonton, Alberta",610770,400993,400993
2017/2018,16,"National Defence",018,"Department of National Defence","1190428 Alberta Ltd o/a RTM Electric, Edmonton, Alberta","Construction Works - Buildings, Edmonton, Alberta",341251,173173,173173
2017/2018,16,"National Defence",018,"Department of National Defence","WSC Colpitts Developments (2003) Ltd, Oromocto, New Brunswick","Construction Works - Buildings, Fredericton, New Brunswick",2093676,2088676,2088676
2017/2018,16,"National Defence",018,"Department of National Defence","WSC Colpitts Developments (2003) Ltd, Oromocto, New Brunswick","Construction Works - Buildings, Fredericton, New Brunswick",1951949,1951949,1951949
2017/2018,16,"National Defence",018,"Department of National Defence","Seaway Construction & Management Inc, Gananoque, Ontario","Construction Works - Buildings, Gananoque, Ontario",1215521,63000,63000
2017/2018,16,"National Defence",018,"Department of National Defence","Tyco Integrated Fire & Security, Saint-Laurent, Quebec","Construction Works - Buildings, Gander, Newfoundland and Labrador",575685,478109,575685
2017/2018,16,"National Defence",018,"Department of National Defence","Emmanuel Construction Services Ltd, Glovertown, Newfoundland and Labrador","Construction Works - Buildings, Glovertown, Newfoundland and Labrador",840453,840453,840453
2017/2018,16,"National Defence",018,"Department of National Defence","Churchill Construction Ltd, Happy Valley-Goose Bay, Newfoundland and Labrador","Construction Works - Buildings, Goose Bay, Newfoundland and Labrador",3513942,2088527,2088527
2017/2018,16,"National Defence",018,"Department of National Defence","Access Contracting Limited, Waterville, Nova Scotia","Construction Works - Buildings, Greenwood, Nova Scotia",466580,466580,466580
2017/2018,16,"National Defence",018,"Department of National Defence","Access Contracting Limited, Waterville, Nova Scotia","Construction Works - Buildings, Greenwood, Nova Scotia",505576,51844,505576
2017/2018,16,"National Defence",018,"Department of National Defence","Mid-Valley Construction Ltd, Kingston, Nova Scotia","Construction Works - Buildings, Greenwood, Nova Scotia",429438,7500,429438
2017/2018,16,"National Defence",018,"Department of National Defence","Mid-Valley Construction Ltd, Kingston, Nova Scotia","Construction Works - Buildings, Greenwood, Nova Scotia",670755,309449,615204
2017/2018,16,"National Defence",018,"Department of National Defence","Mid-Valley Construction Ltd, Kingston, Nova Scotia","Construction Works - Buildings, Greenwood, Nova Scotia",680173,9935,680173
2017/2018,16,"National Defence",018,"Department of National Defence","Pomerleau Inc, Montréal, Quebec","Construction Works - Buildings, Greenwood, Nova Scotia",14492351,8433950,10972897
2017/2018,16,"National Defence",018,"Department of National Defence","Rikjak Construction Ltd, Greenwood, Nova Scotia","Construction Works - Buildings, Greenwood, Nova Scotia",638038,321938,615532
2017/2018,16,"National Defence",018,"Department of National Defence","Rikjak Construction Ltd, Greenwood, Nova Scotia","Construction Works - Buildings, Greenwood, Nova Scotia",759633,81560,759633
2017/2018,16,"National Defence",018,"Department of National Defence","Roscoe Construction Ltd, Waterville, Nova Scotia","Construction Works - Buildings, Greenwood, Nova Scotia",1456968,656538,1456820
2017/2018,16,"National Defence",018,"Department of National Defence","Roscoe Construction Ltd, Waterville, Nova Scotia","Construction Works - Buildings, Greenwood, Nova Scotia",703434,0,703434
2017/2018,16,"National Defence",018,"Department of National Defence","Atlantica Mechanical Contractors Inc, Halifax, Nova Scotia","Construction Works - Buildings, Halifax, Nova Scotia",3222440,2804764,2954764
2017/2018,16,"National Defence",018,"Department of National Defence","Avondale Construction Limited, Halifax, Nova Scotia","Construction Works - Buildings, Halifax, Nova Scotia",640729,224786,224786
2017/2018,16,"National Defence",018,"Department of National Defence","Bell Multi Construction Inc, Halifax, Nova Scotia","Construction Works - Buildings, Halifax, Nova Scotia",321255,13319,321255
2017/2018,16,"National Defence",018,"Department of National Defence","Blunden Construction Ltd, Halifax, Nova Scotia","Construction Works - Buildings, Halifax, Nova Scotia",321456,2500,321456
2017/2018,16,"National Defence",018,"Department of National Defence","Blunden Construction Ltd, Halifax, Nova Scotia","Construction Works - Buildings, Halifax, Nova Scotia",434968,408695,408695
2017/2018,16,"National Defence",018,"Department of National Defence","DORA Construction Limited, Halifax, Nova Scotia","Construction Works - Buildings, Halifax, Nova Scotia",609384,7000,609384
2017/2018,16,"National Defence",018,"Department of National Defence","Churchill Construction Ltd, Happy Valley-Goose Bay, Newfoundland and Labrador","Construction Works - Buildings, Happy Valley-Goose Bay, Newfoundland and Labrador",276173,18960,276172
2017/2018,16,"National Defence",018,"Department of National Defence","Lynley Contracting Services Ltd, Borden, Ontario","Construction Works - Buildings, Innisfil, Ontario",838799,778187,778187
2017/2018,16,"National Defence",018,"Department of National Defence","Lynley Contracting Services Ltd, Borden, Ontario","Construction Works - Buildings, Innisfil, Ontario",2069623,1139492,1139492
2017/2018,16,"National Defence",018,"Department of National Defence","Lynley Contracting Services Ltd, Borden, Ontario","Construction Works - Buildings, Innisfil, Ontario",501295,337018,337018
2017/2018,16,"National Defence",018,"Department of National Defence","Somerset Carpentry Limited, King's County, Newfoundland and Labrador","Construction Works - Buildings, King's County, Newfoundland and Labrador",828611,488145,488145
2017/2018,16,"National Defence",018,"Department of National Defence","Mid-Valley Construction Ltd, Kingston, Nova Scotia","Construction Works - Buildings, Kingston, Nova Scotia",1027605,1027605,1027605
2017/2018,16,"National Defence",018,"Department of National Defence","Mid-Valley Construction Ltd, Kingston, Nova Scotia","Construction Works - Buildings, Kingston, Nova Scotia",496370,0,0
2017/2018,16,"National Defence",018,"Department of National Defence","Mid-Valley Construction Ltd, Kingston, Nova Scotia","Construction Works - Buildings, Kingston, Nova Scotia",326502,326502,326502
2017/2018,16,"National Defence",018,"Department of National Defence","Mid-Valley Construction Ltd, Kingston, Nova Scotia","Construction Works - Buildings, Kingston, Nova Scotia",470276,470276,470276
2017/2018,16,"National Defence",018,"Department of National Defence","Mid-Valley Construction Ltd, Kingston, Nova Scotia","Construction Works - Buildings, Kingston, Nova Scotia",510393,510393,510393
2017/2018,16,"National Defence",018,"Department of National Defence","Emmons & Mitchell Construction 2000 Ltd, Kingston, Ontario","Construction Works - Buildings, Kingston, Ontario",1114688,180562,180562
2017/2018,16,"National Defence",018,"Department of National Defence","Emmons & Mitchell Construction 2000 Ltd, Kingston, Ontario","Construction Works - Buildings, Kingston, Ontario",305427,80712,80712
2017/2018,16,"National Defence",018,"Department of National Defence","Emmons & Mitchell Construction 2000 Ltd, Kingston, Ontario","Construction Works - Buildings, Kingston, Ontario",625000,59025,59025
2017/2018,16,"National Defence",018,"Department of National Defence","Emmons & Mitchell Construction 2000 Ltd, Kingston, Ontario","Construction Works - Buildings, Kingston, Ontario",362160,274689,274689
2017/2018,16,"National Defence",018,"Department of National Defence","Emmons & Mitchell Construction 2000 Ltd, Kingston, Ontario","Construction Works - Buildings, Kingston, Ontario",938151,571754,924976
2017/2018,16,"National Defence",018,"Department of National Defence","Frecon Construction Ltd, Pembroke, Ontario","Construction Works - Buildings, Kingston, Ontario",368689,76577,368689
2017/2018,16,"National Defence",018,"Department of National Defence","P C McNeill Contracting Ltd, Napanee, Ontario","Construction Works - Buildings, Kingston, Ontario",1050916,71736,1050916
2017/2018,16,"National Defence",018,"Department of National Defence","Quad Pro Construction Inc, Kingston, Ontario","Construction Works - Buildings, Kingston, Ontario",593740,390269,390269
2017/2018,16,"National Defence",018,"Department of National Defence","Townsend & Sons Contracting Ltd, Kingston, Ontario","Construction Works - Buildings, Kingston, Ontario",1810060,1500,1810060
2017/2018,16,"National Defence",018,"Department of National Defence","Modern Niagara HVAC Services Inc, Kingston, Ontario","Construction Works - Buildings, Kinston, Ontario",254280,254280,254280
2017/2018,16,"National Defence",018,"Department of National Defence","Construction Jessiko Inc, Montréal, Quebec","Construction Works - Buildings, Lavaltrie, Quebec",427411,406411,406411
2017/2018,16,"National Defence",018,"Department of National Defence","Construction Couture & Tanguay Inc, Lévis, Quebec","Construction Works - Buildings, Lévis, Quebec",1145000,1112772,1112772
2017/2018,16,"National Defence",018,"Department of National Defence","Greendale Resources Inc, Lower Sackville, Nova Scotia","Construction Works - Buildings, Lower Sackville, Nova Scotia",1077752,1047873,1047873
2017/2018,16,"National Defence",018,"Department of National Defence","Rikjak Construction Ltd, Greenwood, Nova Scotia","Construction Works - Buildings, Lunenburg, Nova Scotia",1029375,0,0
2017/2018,16,"National Defence",018,"Department of National Defence","Construction Jessiko Inc, Montréal, Quebec","Construction Works - Buildings, Montréal, Quebec",482038,174932,482038
2017/2018,16,"National Defence",018,"Department of National Defence","C & S Builders Ltd, Moose Jaw, Saskatchewan","Construction Works - Buildings, Moose Jaw, Saskatchewan",405373,174897,174987
2017/2018,16,"National Defence",018,"Department of National Defence","C & S Builders Ltd, Moose Jaw, Saskatchewan","Construction Works - Buildings, Moose Jaw, Saskatchewan",778449,286845,286845
2017/2018,16,"National Defence",018,"Department of National Defence","Leeville Construction Ltd, Moose Jaw, Saskatchewan","Construction Works - Buildings, Moose Jaw, Saskatchewan",1731875,915535,915535
2017/2018,16,"National Defence",018,"Department of National Defence","Excel-7 Ltd, Brandon, Manitoba","Construction Works - Buildings, Moose Jaw, Saskatchewan",1555359,0,1551359
2017/2018,16,"National Defence",018,"Department of National Defence","F&M Installations Ltd, Nanaimo, British Columbia","Construction Works - Buildings, Nanaimo, British Columbia",1260600,578880,578880
2017/2018,16,"National Defence",018,"Department of National Defence","Trainor Mechanical Contractors Ltd, Nelson, British Columbia","Construction Works - Buildings, Nelson, British Columbia",354692,288103,354692
2017/2018,16,"National Defence",018,"Department of National Defence","Trainor Mechanical Contractors Ltd, Nelson, British Columbia","Construction Works - Buildings, Nelson, British Columbia",401980,401980,401980
2017/2018,16,"National Defence",018,"Department of National Defence","Ontario Electrical Construction Company Limited, North Bay, Ontario","Construction Works - Buildings, North Bay, Ontario",504352,88470,504351
2017/2018,16,"National Defence",018,"Department of National Defence","Thermo Coustics Limited, North Bay, Ontario","Construction Works - Buildings, North Bay, Ontario",387251,376131,376131
2017/2018,16,"National Defence",018,"Department of National Defence","Thermo Coustics Limited, North Bay, Ontario","Construction Works - Buildings, North Bay, Ontario",323329,199500,199500
2017/2018,16,"National Defence",018,"Department of National Defence","Aztec Builders Ltd, Oakbank, Manitoba","Construction Works - Buildings, Oakbank, Manitoba",257351,108351,257351
2017/2018,16,"National Defence",018,"Department of National Defence","JW Lindsay Enterprises Limited, Oromocto, New Brunswick","Construction Works - Buildings, Oromocto, New Brunswick",518405,518405,518405
2017/2018,16,"National Defence",018,"Department of National Defence","M J Roy Enterprises Ltd, Oromocto, New Brunswick","Construction Works - Buildings, Oromocto, New Brunswick",643000,615000,615000
2017/2018,16,"National Defence",018,"Department of National Defence","M J Roy Enterprises Ltd, Oromocto, New Brunswick","Construction Works - Buildings, Oromocto, New Brunswick",921532,592041,921532
2017/2018,16,"National Defence",018,"Department of National Defence","Maxim Construction Inc, Dartmouth, Nova Scotia","Construction Works - Buildings, Oromocto, New Brunswick",24137600,14364493,23606767
2017/2018,16,"National Defence",018,"Department of National Defence","WSC Colpitts Developments (2003) Ltd, Oromocto, New Brunswick","Construction Works - Buildings, Oromocto, New Brunswick",2210735,296107,2210735
2017/2018,16,"National Defence",018,"Department of National Defence","WSC Colpitts Developments (2003) Ltd, Oromocto, New Brunswick","Construction Works - Buildings, Oromocto, New Brunswick",1110320,10000,1110320
2017/2018,16,"National Defence",018,"Department of National Defence","Acme Future Security Controls Inc, Ottawa, Ontario","Construction Works - Buildings, Ottawa, Ontario",490516,490516,490516
2017/2018,16,"National Defence",018,"Department of National Defence","Dolyn Developments Inc, Ottawa, Ontario","Construction Works - Buildings, Ottawa, Ontario",799808,21699,21699
2017/2018,16,"National Defence",018,"Department of National Defence","M Sullivan and Son Ltd, Kingston, Ontario","Construction Works - Buildings, Ottawa, Ontario",677172,677172,677172
2017/2018,16,"National Defence",018,"Department of National Defence","McDonald Bros Construction Inc, Ottawa, Ontario","Construction Works - Buildings, Ottawa, Ontario",3641768,2830879,2830879
2017/2018,16,"National Defence",018,"Department of National Defence","Pin Project General Contracting and Management Inc, Ottawa, Ontario","Construction Works - Buildings, Ottawa, Ontario",276544,14340,276544
2017/2018,16,"National Defence",018,"Department of National Defence","PCL Constructors Canada, Dartmouth, Nova Scotia","Construction Works - Buildings, Ottawa, Ontario",220000000,29744557,29744557
2017/2018,16,"National Defence",018,"Department of National Defence","Raytheon Canada Ltd, Ottawa, Ontario","Construction Works - Buildings, Ottawa, Ontario",320513,320513,320513
2017/2018,16,"National Defence",018,"Department of National Defence","RE Hein Construction, Ottawa, Ontario","Construction Works - Buildings, Ottawa, Ontario",3444000,102530,102530
2017/2018,16,"National Defence",018,"Department of National Defence","Terrix Construction Corporation, Ottawa, Ontario","Construction Works - Buildings, Ottawa, Ontario",397282,397282,397282
2017/2018,16,"National Defence",018,"Department of National Defence","VCI Controls Inc, Ottawa, Ontario","Construction Works - Buildings, Ottawa, Ontario",824187,0,0
2017/2018,16,"National Defence",018,"Department of National Defence","Bondfield Construction Company Ltd, Vaughan, Ontario","Construction Works - Buildings, Petawawa, Ontario",31165140,13917900,21299366
2017/2018,16,"National Defence",018,"Department of National Defence","Wade General Contracting Ltd, Petawawa, Ontario","Construction Works - Buildings, Petawawa, Ontario",708078,444574,708078
2017/2018,16,"National Defence",018,"Department of National Defence","152610 Canada Inc o/a Laurin and Co, Ottawa, Ontario","Construction Works - Buildings, Petawawa, Ontario",4166440,3920329,4161983
2017/2018,16,"National Defence",018,"Department of National Defence","2347962 Ontario Inc o/a Kent Construction, Petawawa, Ontario","Construction Works - Buildings, Petawawa, Ontario",296455,11242,296455
2017/2018,16,"National Defence",018,"Department of National Defence","Island Lightning Rod Co Ltd, Pownal, Nova Scotia","Construction Works - Buildings, Pownal, Nova Scotia",1131991,1011991,1011991
2017/2018,16,"National Defence",018,"Department of National Defence","Canevas Construction Inc, Québec, Quebec","Construction Works - Buildings, Québec, Quebec",400000,400000,400000
2017/2018,16,"National Defence",018,"Department of National Defence","Construction Galipeau Inc, Québec, Quebec","Construction Works - Buildings, Québec, Quebec",828552,356861,356861
2017/2018,16,"National Defence",018,"Department of National Defence","Construction Galipeau Inc, Québec, Quebec","Construction Works - Buildings, Québec, Quebec",622328,622328,622328
2017/2018,16,"National Defence",018,"Department of National Defence","AGC and Associates Inc, Quinte West, Ontario","Construction Works - Buildings, Quinte West, Ontario",3303032,3188780,3188780
2017/2018,16,"National Defence",018,"Department of National Defence","AGC and Associates Inc, Quinte West, Ontario","Construction Works - Buildings, Quinte West, Ontario",663700,0,0
2017/2018,16,"National Defence",018,"Department of National Defence","2086370 Ontario Inc, Bloomfield, Ontario","Construction Works - Buildings, Quinte West, Ontario",800789,40000,800789
2017/2018,16,"National Defence",018,"Department of National Defence","IMC Construction Ltd, Red Deer, Alberta","Construction Works - Buildings, Red Deer, Alberta",709768,125974,125974
2017/2018,16,"National Defence",018,"Department of National Defence","Amron Construction, Redcliff, Alberta","Construction Works - Buildings, Redcliff, Alberta",408743,397443,397443
2017/2018,16,"National Defence",018,"Department of National Defence","Amron Construction, Redcliff, Alberta","Construction Works - Buildings, Redcliff, Alberta",1302800,1041224,1041224
