Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Contractor-details_Details-entrepr_eng,Proj-desc_eng,Contract-amt_Mnt-contrat,Xpnd-current-yr_Dep-ex-courant,Xpnd-to-date_Dep-a-jour
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Stantec Consulting Ltd, Regina, Saskatchewan","Architecture and engineering services for roof system, Regina, Saskatchewan",515821,13579,13579
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Stantec Consulting Ltd, Regina, Saskatchewan","Design of multiple detachements, Regina, Saskatchewan",475269,0,0
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Stephens Kozak Architects Ltd, Edmonton, Alberta","Architecture and engineering services for new detachment, Manning, Alberta",323220,15800,313720
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Summit Brooke Construction, Abbotsford, British Columbia","Detachment construction, 100 Mile House, British Columbia",5530366,4502122,5317385
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","SEPW Architecture Inc, Regina, Saskatchewan","Architecture and engineering services for new detachment, Maidstone, Saskatchewan",495000,329175,391050
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","SEPW Architecture Inc, Regina, Saskatchewan","Architecture and engineering services for new detachment, Onion Lake, Saskatchewan",495000,69300,69300
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","SEPW Architecture Inc, Regina, Saskatchewan","Depot redevelopment B block, Regina, Saskatchewan",1027557,224413,977495
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","SEPW Architecture Inc, Saskatoon, Saskatchewan","Architecture and engineering services for new detachment and housing, Black Lake, Saskatchewan",746077,546458,546458
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","SEPW Architecture Inc, Saskatoon, Saskatchewan","Architecture and engineering services for new detachment, Ahtahkakoop, Saskatchewan",537556,27866,27866
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","SNC Lavalin Operations & Maintenance Inc, Etobicoke, Ontario**","Betterments to various buildings, Various locations, Ontario",183580,0,183580
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","SNC Lavalin Operations & Maintenance Inc, Etobicoke, Ontario**","Betterments to various buildings, Various locations, Ontario",37204,37204,37204
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","SNC Lavalin Operations & Maintenance Inc, Etobicoke, Ontario**","Betterments to various buildings, Various locations, Various Provinces",8222028,6269504,6269504
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","SPD Construction Ltd, Port Coquitlam, British Columbia**","Detachment construction, Port Simpson, British Columbia",1714902,0,1714902
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Taurus Contractors Ltd, Edmonton, Alberta","Detachment cell retrofit, Ulukhaktok, Northwest Territories",745651,143571,745651
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Trainor Mechanical Contractors Ltd, Nelson, British Columbia","Fire system upgrade, Innisfail, Alberta",897785,0,897785
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Tri City Canada Inc, Calgary, Alberta","Detachment construction, Grande Cache, Alberta",4819656,424409,4819656
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Valid Manufacturing Ltd, Salmon Arm, British Columbia","Construction of new transportable cells, Various locations, British Columbia",5404120,269199,5404120
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Westridge Construction Ltd, Regina, Saskatchewan","Detachment construction, Emerald Park, Saskatchewan",6452674,0,6452674
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Wild Stone Engineering Ltd, Penticton, British Columbia**","Detachment demolition and reconstruction, Inuvik, Nunavut",18739183,6000000,6000000
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","2015168 Ontario Inc, Cornwall, Ontario","Cornwall lease, Cornwall, Ontario",9834623,400387,1138561
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","5226 Nunavut Ltd, Arviat, Nunavut","Duplex construction, Rankin Inlet, Nunavut",1174688,255188,1174688
2014/2015,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","5226 Nunavut Ltd, Arviat, Nunavut**","RCMP modular homes, Resolute Bay, Nunavut",1264850,0,1264850
2014/2015,14,Industry,033,Industry,"Contracts under $250,000 and cost plus contracts under $25,000 (1 contractor)",Total,0,33735,0
2014/2015,22,Transport,034,Transport,"Bluebird Investments Ltd, Grand Falls-Windsor, Newfoundland and Labrador**","Building modifications, Wabush, Newfoundland and Labrador",1716800,188759,1712702
2014/2015,22,Transport,034,Transport,"Bouchard et Blanchette Marine Ltée, Sept-Îles, Quebec**","Natashquan Wharf sheet pile wall rehabilitation, Natashquan, Quebec",2142927,1853876,1853876
2014/2015,22,Transport,034,Transport,"BGLA Inc, Québec, Quebec**","Upgrade air terminal building at Sept-Îles Airport, Sept-Îles, Quebec",468028,262918,262918
2014/2015,22,Transport,034,Transport,"Cegertec Experts-Conseils Inc, Chicoutimi, Quebec**","Havre Saint-Pierre Airport rehabilitation project, Havre Saint-Pierre, Quebec",336400,292629,292629
2014/2015,22,Transport,034,Transport,"Cegertec Experts-Conseils Inc, Chicoutimi, Quebec**","Schefferville Airport rehabilitation project, Schefferville, Quebec",389044,44790,337945
2014/2015,22,Transport,034,Transport,"Construction Binet, Lebel-sur-Quévillon, Quebec**","Repair of versatile building - Shefferville Airport, Shefferville, Quebec",3369009,0,3369009
2014/2015,22,Transport,034,Transport,"Construction Qisaruataq Inc, Kuujjuaq, Quebec**","Developing a turning place at the runway threshold 07-25 - Kuujjuaq Airport, Kuujjuaq, Quebec",523403,0,523403
2014/2015,22,Transport,034,Transport,"Contracts under $250,000 and cost plus contracts under $25,000 (137 contractors)",Total,0,9252862,0
2014/2015,22,Transport,034,Transport,"CBCL Ltd, Sydney, Nova Scotia**","Resurface runway 18/36, Wabush, Newfoundland and Labrador",725812,47728,202495
2014/2015,22,Transport,034,Transport,"Dessau Inc, Montréal, Quebec**","Replace air terminal power plant at Îles-de-la-Madeleine Airport, Îles-de-la-Madeleine, Quebec",279464,216407,216407
2014/2015,22,Transport,034,Transport,"Expertech Marine Inc, Québec, Quebec**","Installation of a cathodic protection at Les Méchins Wharf, Les Méchins, Quebec",634375,577218,577218
2014/2015,22,Transport,034,Transport,"Expertech Marine Inc, Québec, Quebec**","Rehabilitate wharf deck and install cathodic protection at Matane Wharf, Matane, Quebec",388999,238341,338334
2014/2015,22,Transport,034,Transport,"Gervais Dubé Inc, Trois-Pistoles, Quebec**","Breakwater rehabilitation at Gros-Cacouna port, Gros-Cacouna, Quebec",3451760,113494,3451760
2014/2015,22,Transport,034,Transport,"Gil-son Construction Limited, Halifax, Nova Scotia**","Replace the electrical and mechanical systems at the Digby Ferry Terminal, Digby, Nova Scotia",825208,176000,176000
2014/2015,22,Transport,034,Transport,"Groupe Stavibel Inc/Amiskv/Consortium, Val-d'Or, Quebec**","Kuujjuaq Airport rehabilitation project, Kuujjuaq, Quebec",318071,242118,242118
2014/2015,22,Transport,034,Transport,"IGLU Construction Inc, Kangiqsujuaq, Quebec**","Kuujjuaq Airport rehabilitation project, Kuujjuaq, Quebec",5248218,4820091,4820091
2014/2015,22,Transport,034,Transport,"Les équipements Claude Pednault, Saguenay, Quebec**","Compliance of petroleum and allied petroleum products storage tank systems, various locations, Quebec",2154484,0,0
2014/2015,22,Transport,034,Transport,"Les constructions BLH (1997) Inc, Sept-Îles, Quebec**","Lighting replacement, Sept-Îles, Quebec",673961,36133,596928
2014/2015,22,Transport,034,Transport,"Les constructions BLH (1997) Inc, Sept-Îles, Quebec**","Upgrade air terminal building at Sept-Îles Airport, Sept-Îles, Quebec",793312,698107,698107
2014/2015,22,Transport,034,Transport,"Les installations GMR Inc, Saint-Romuald, Quebec**","Work on compliance of Transport Canada's storage Tank Systems for Petroleum Products and Allied Petroleum Products, various locations, Quebec",1174384,0,1174384
2014/2015,22,Transport,034,Transport,"Les Constructions Des Iles Inc, L'Étang-du-Nord, Quebec**","Cap-aux-Meules fisherman's wharf rehabilitation, Îles-de-la-Madeleine, Quebec",1227639,215845,694985
2014/2015,22,Transport,034,Transport,"Modern Construction Ltd, Moncton, New Brunswick**","Construction of parking lot holding area for Confederation Bridge, Cape Jourimain, New Brunswick",607377,607377,607377
2014/2015,22,Transport,034,Transport,"Neve Refrigeration Inc, Longueuil, Quebec**","Chiller replacement at the Dorval regional office, Dorval, Quebec",326003,267080,267080
2014/2015,22,Transport,034,Transport,"NFOE/GRC en Consortium, Montréal, Quebec**","Upgrade air terminal building at Îles-de-la-Madeleine Airport, Îles-de-la-Madeleine, Quebec",696637,98158,98158
2014/2015,22,Transport,034,Transport,"P et B Entreprises Ltée, Îles-de-la-Madeleine, Quebec**","Surface treatment of runway 07-25, Îles-de-la-Madelaine, Quebec",383068,333068,383068
2014/2015,22,Transport,034,Transport,"Peters Bros Construction Ltd, Penticton, British Columbia**","Penticton Airport runway restoration, Penticton, British Columbia",6262037,6262037,6262037
2014/2015,22,Transport,034,Transport,"Progressive Fence Installations Ltd, Langley, British Columbia**","Port Hardy Airport perimeter fencing replacement, Port Hardy, British Columbia",405540,405540,405540
2014/2015,22,Transport,034,Transport,"Progressive Ventures Construction Ltd, Terrace, British Columbia**","Sandspit Airport perimeter fencing replacement, Sandspit, British Columbia",300220,300220,300220
2014/2015,22,Transport,034,Transport,"Projexco Inc, Sainte-Luce, Quebec**","Replace walkway Cap-aux-Meules Wharf, Îles-de-la-Madeleine, Quebec",449879,391284,391284
2014/2015,22,Transport,034,Transport,"Protec Petroleum Services Ltd, West Kelowna, British Columbia**","Sandspit Airport fuel tank replacement, Sandspit, British Columbia",337382,337382,337382
2014/2015,22,Transport,034,Transport,"Public Works and Government Services Canada, Calgary, Alberta","Penticton Airport runway restoration, Penticton, British Columbia",766791,463086,766791
2014/2015,22,Transport,034,Transport,"PAVEX Ltée, Charlesbourg, Quebec**","Havre Saint-Pierre Airport rehabilitation project, Havre Saint-Pierre, Quebec",6166835,4735617,4735617
2014/2015,22,Transport,034,Transport,"PAVEX Ltée, Charlesbourg, Quebec**","Schefferville Airport rehabilitation project, Schefferville, Quebec",9741945,849829,849829
2014/2015,22,Transport,034,Transport,"PHB Group, Corner Brook, Newfoundland and Labrador**","St Anthony airport air terminal building expansion, St Anthony, Newfoundland and Labrador",496691,85647,448582
2014/2015,22,Transport,034,Transport,"Richard Poirier et frères électrique Ltée, Sayabec, Quebec**","Replace air terminal power plant at Îles-de-la-Madeleine Airport, Îles-de-la-Madeleine, Quebec",1754504,1525987,1525987
2014/2015,22,Transport,034,Transport,"Sani-Sable LB Inc, Maria, Quebec**","Rehabilitate Paspébiac Wharf, Paspébiac, Quebec",2670659,2390859,2390859
2014/2015,22,Transport,034,Transport,"Sani-Sable LB Inc, Maria, Quebec**","Site preparation for Mont-Louis Wharf, Saint-Maxime-du-Mont-Louis, Quebec",3111906,680730,950923
2014/2015,22,Transport,034,Transport,"Seguin Morris, Gatineau, Quebec**","Replace field electrical centre switchgear, Wabush, Newfoundland and Labrador",400856,100856,400856
2014/2015,22,Transport,034,Transport,"Seguin Morris, Gatineau, Quebec**","Replace lighting system 10/28, St Anthony, Newfoundland and Labrador",484530,20000,484530
2014/2015,22,Transport,034,Transport,"SNC-Lavalin Inc, Montréal, Quebec**","Schefferville Airport rehabilitation project, Schefferville, Quebec",390255,7988,7988
2014/2015,22,Transport,034,Transport,"SNC-Lavalin Operations & Maintenance Inc, Etobicoke, Ontario**","Rehabilitate Structures at Pickering Lands Site, Pickering, Ontario",175605,175605,175605
2014/2015,22,Transport,034,Transport,"The Ontario Construction Company Ltd, Niagara-on-the-Lake, Ontario**","Wall Restoration Structure 1 and 1A, Owen Sound, Ontario",1415379,9627,1415379
2014/2015,22,Transport,034,Transport,"Traytown Builders Ltd, Traytown, Newfoundland and Labrador**","Air Terminal Building Modifications, St Anthony, Newfoundland and Labrador",3558829,2215190,3558829
2014/2015,22,Transport,034,Transport,"Wendake Construction SEC, Wendake, Quebec**","La Romaine fisherman's wharf rehabilitation, La Romaine, Quebec",314851,272678,272678
2014/2015,22,Transport,034,Transport,"9165-2214 Québec Inc, Kuujjuaq, Quebec**","Replacing the power plant aerodrome Kuujjuaq Airport, Kuujjuaq, Quebec",4080883,0,4028253
2014/2015,22,Transport,034,Transport,"9165-2214 Québec Inc, Kuujjuaq, Quebec**","Work on compliance of Transport Canada's storage Tank Systems for Petroleum Products and Allied Petroleum Products, various locations, Quebec",884021,0,884021
2014/2015,14,Industry,035,"National Research Council of Canada","AMD Holdings Ltd, St-John's, Newfoundland and Labrador","Roofing replacement phase I, St-John's, Newfoundland and Labrador",482000,20980,482000
2014/2015,14,Industry,035,"National Research Council of Canada","Black & MacDonald Ltd, Saskatoon, Saskatchewan","Replacement of the chiller and heat rejection system, Saskatoon, Saskatchewan",1028980,368954,1028980
2014/2015,14,Industry,035,"National Research Council of Canada","Coco Paving Inc, Ottawa, Ontario","U-61 Road reconstruction, Ottawa, Ontario",400863,400863,400863
2014/2015,14,Industry,035,"National Research Council of Canada","Contracts under $250,000 and cost plus contracts of less than $25,000 (118 contractors)",Total,0,8301177,0
2014/2015,14,Industry,035,"National Research Council of Canada","Dalcon Enterprises Inc, Ottawa, Ontario","M-49 Synthetic fuels facility, Ottawa, Ontario",811934,36388,732834
2014/2015,14,Industry,035,"National Research Council of Canada","Drycore Electric 2002 Inc, Ottawa, Ontario","M-32 Electrical room upgrade, Ottawa, Ontario",823427,373335,823427
2014/2015,14,Industry,035,"National Research Council of Canada","Flynn Canada, Mount Pearl, Newfoundland and Labrador","Roof replacement phase III, St-John's, Newfoundland and Labrador",714300,684822,684822
2014/2015,14,Industry,035,"National Research Council of Canada","Konecranes Canada, Burlington, Ontario","U-70 Crane replacement, Ottawa, Ontario",262545,133048,133048
2014/2015,14,Industry,035,"National Research Council of Canada","McNolty Mechanical, Clarence-Rockland, Ontario","M-6 Piping replacement, Ottawa, Ontario",562514,562514,562514
2014/2015,14,Industry,035,"National Research Council of Canada","Morin Insulation and Roofing, Ottawa, Ontario","M-55 Main elevator modernization, Ottawa, Ontario",313630,313630,313630
2014/2015,14,Industry,035,"National Research Council of Canada","Polyval Construction Inc, St-Hubert, Quebec","Bathroom renovation, Boucherville, Quebec",260900,110371,110371
2014/2015,14,Industry,035,"National Research Council of Canada","Regina Elevator Co Ltd, Saskatoon, Saskatchewan","Elevator replacement, Saskatoon, Saskatchewan",335675,0,0
2014/2015,14,Industry,035,"National Research Council of Canada","Serge Zimola Construction Inc, Ottawa, Ontario","M-50 Laboratory construction, Ottawa, Ontario",1155869,942087,1155869
2014/2015,14,Industry,035,"National Research Council of Canada","SK Sheet Metal Ltd, Ottawa, Ontario","M-10 Electrical Room Ventilation, Ottawa, Ontario",269711,269711,269711
2014/2015,14,Industry,035,"National Research Council of Canada","Thompson Boiler Works, Ottawa, Ontario","M-10 Chiller replacement, Ottawa, Ontario",276900,33800,33800
2014/2015,14,Industry,035,"National Research Council of Canada","TP Crawford Ltd, Ottawa, Ontario","S-77 Nanolab fume exhaust system, Ottawa, Ontario",673727,673727,673727
2014/2015,14,Industry,035,"National Research Council of Canada","Waterdon Construction Ltd, Ottawa, Ontario","M-23A Nanolabs renovation, Ottawa, Ontario",331000,115850,115850
2014/2015,14,Industry,035,"National Research Council of Canada","168063 Canada Inc, Gatineau, Quebec","Electrical system upgrade, Ottawa, Ontario",3615884,2081610,3464010
2014/2015,17,"Natural Resources",041,"Natural Resources","Contracts under $250,000 and costs plus contracts under $25,000 (12 contractors)",Total,0,761497,0
2014/2015,17,"Natural Resources",041,"Natural Resources","Sanagatiit Construction Ltd, Rankin Inlet, Nunavut **","New facilities, Resolute, Nunavut",18895385,30822,17548189
2014/2015,13,"Indian Affairs and Northern Development",042,"Indian Affairs and Northern Development","Contracts under $250,000 and cost plus contracts under $25,000 (20 contractors)",Total,0,630452,0
2014/2015,13,"Indian Affairs and Northern Development",042,"Indian Affairs and Northern Development","EllisDon Corporation, Ottawa, Ontario**","Building Construction - Canadian High Arctic Research Station, Cambridge Bay, Nunavut",102623133,25806241,25806241
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Électricité Grimard Inc, Chicoutimi, Quebec","Adding lighting in the courtyards, Sainte-Anne-des-Plaines, Quebec",313115,244372,313115
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Ainsworth Inc, Toronto, Ontario**","Connect building 27 to combine heat and power service at Springhill Institution, Springhill, Nova Scotia",325144,11589,325144
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Atlantica Mechanical Contractors Inc, Dartmouth, Nova Scotia**","Boiler plant upgrade at Dorchester Institution, Dorchester, New Brunswick",1270489,872479,872479
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Avondale Construction Limited, Halifax, Nova Scotia**","Corcan multipurpose buildings Westmorland and Dorchester Institutions, Dorchester, New Brunswick",3657836,0,3657836
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Avondale Construction Limited, Halifax, Nova Scotia**","Generic support buildings, Springhill, Nova Scotia and Renous, New Brunswick",7563106,0,7563106
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Bervin Construction Ltd, Abbotsford, British Columbia**","Generic support buildings GI/GO at Pacific Institution Regional Treatment Centre and Matsqui Institution, Abbotsford, British Columbia",5362853,56281,5362853
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Bervin Construction Ltd, Abbotsford, British Columbia**","Non cell window upgrade, Agassiz, British Columbia",254132,0,254132
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Bervin Construction Ltd, Abbotsford, British Columbia**","Parole office relocation, Abbotsford, British Columbia",2749246,24897,2749246
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Birch Hill Construction Ltd, Moncton, New Brunswick**","Parking lot expansion at Springhill Institution, Springhill, Nova Scotia",1761080,0,1759579
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Bird Construction Company, Winnipeg, Manitoba**","96 beds unit at Mission Institution, Mission, British Columbia",11185560,0,11185560
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Bondfield Construction Company Limited, Concord, Ontario**","New medium security housing units, Kingston, Ontario",22611297,421304,22601346
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","BECC Construction Group Ltd, Brampton, Ontario**","Finance and parole hearing building, Gravenhurst, Ontario",2494100,346407,2494100
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","BECC Construction Group Ltd, Brampton, Ontario**","50 bed living units, Gravenhurst, Ontario",7150217,2797977,6279579
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Castle Rock Construction Services Inc, Saint John, New Brunswick**","Firing range reconstruction at Atlantic Institution, Renous, New Brunswick",1833046,1461063,1461063
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Consoltec Inc, Laval, Quebec**","Construction of a building, Cowansville, Quebec",2660567,293247,2660567
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Consoltec Inc, Laval, Quebec**","Housing unit at Montée St-François Institution, Laval, Quebec",6614674,42640,6614238
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Construction Cybco Inc, St-Laurent, Quebec**","Project realization road demolishing and new entry and security equipment, Laval, Quebec",9674572,0,9674572
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Construction Cybco Inc, St-Laurent, Quebec**","96 bed living units construction, Laval, Quebec",11703197,563663,11657617
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Construction D L T Inc, Saint-Jean-sur-Richelieu, Quebec**","Roof replacement and exterior corridors, Cowansville, Quebec",1035632,23404,1035632
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Construction Giron Inc, Cowansville, Quebec**","Institution kitchen renovation, Cowansville, Quebec",1536938,51108,1536938
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Construction Ondel, Québec, Quebec**","New electric generator at Saint-Anne-des-Plaines establishment, Saint-Anne-des-Plaines, Quebec",4177701,0,4177701
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Construction Socam Ltée, Laval, Quebec**","Expansion of the institution, Joliette, Quebec",7274683,4487298,7216458
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Contracts under $250,000 and cost plus contracts under $25,000 (281 contractors)",Total,0,64177651,0
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Moncton, New Brunswick**","Structural repairs of Block C at Westmorland Institution, Dorchester, New Brunswick",293316,293316,293316
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Bath and Millhaven Institutions temporary kitchen, Bath, Ontario",690242,0,690242
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Building range construction, Sainte-Anne-des-Plaines, Quebec",731608,228330,715688
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Enlargment of peepholes in the cell doors at Archambault Institution, Sainte-Anne-des-Plaines, Quebec",975881,118221,118221
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Phoenix Unit renovations at Collins Bay Institution, Kingston, Ontario",446002,446002,446002
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Replacement of the steam line of well #5 at Federal Training Centre, Laval, Quebec",550000,375000,375000
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Retrofit and expansion of Joyceville Institution admissions and discharges, Kingston, Ontario",253088,0,253088
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Retrofit of a metal shop at Federal Training Centre, Laval, Quebec",483065,483065,483065
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Retrofit of EVI Building C-29 admissions and discharge, Kingston, Ontario",336260,9974,336260
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Retrofit of Joyceville Medium Institution broad based area to an assessment area, Kingston, Ontario",375220,245588,375220
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Store relocation at Archambault Institution, Sainte-Anne-des-Plaines, Quebec",291154,246154,246154
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario**","Dust collection system upgrade, Springhill, Nova Scotia",795567,62572,795567
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario**","Structural repair, Springhill, Nova Scotia",344903,70000,344903
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario**","20 living units Fraser Valley Institution, Abbotsford, British Columbia",4049219,362301,4049219
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","D R Garrett Construction Ltd, Hope, British Columbia**","Replacement of toilets and lavatories at Kent Institution, Agassiz, British Columbia",60000,0,60000
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","D R Garrett Construction Ltd, Hope, British Columbia**","Replacement of toilets, Agassiz, British Columbia",630432,0,630432
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Dalren Limited, Cobourg, Ontario**","Warkworth Institution inner perimeter lighting enhancement, Campbellford, Ontario",927425,768546,790096
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Delco Automation Inc, Saskatoon, Saskatchewan","Security electronics for door controls, Various locations, Saskatchewan",313875,265325,265325
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Delco Automation Inc, Saskatoon, Saskatchewan","Supply and install and provide operational and training on closed circuit television equipment, Various locations, Ontario",1214150,145069,1214150
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Delco Automation Inc, Saskatoon, Saskatchewan","Supply and install on range closed circuit television equipment in Ontario region medium institutions, Various locations, Ontario",2233838,0,2233838
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Dig'n Dirt Ltd, Inverary, Ontario**","New parking lot extension, Bath, Ontario",579371,579371,579371
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Dorbec Construction Inc, Montréal, Quebec","Repair of Hochelaga Community Correctional Centre, Montréal, Quebec",729000,453661,453661
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Dowland Contracting Ltd, Whitehorse, Yukon**","96 bed living units at Drumheller Institution, Drumheller, Alberta",12335411,3181294,12110330
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Elite Construction Inc, Concord, Ontario**","CBI front entrace renovations Kingston Institution, Kingston, Ontario",627400,0,627400
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Elite Construction Inc, Concord, Ontario**","Hospital Building S upgrade, Bath, Ontario",1006354,0,1006354
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Elite Construction Inc, Concord, Ontario**","New maximum security housing unit, Kingston, Ontario",18080270,760651,18080270
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Elite Construction Inc, Concord, Ontario**","50 bed living units at Frontenac Institution, Kingston, Ontario",7911442,1250201,7604665
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Elmara Construction Co Ltd, Oldcastle, Ontario**","Warkworth Institution fire alarm system upgrades, Campbellford, Ontario",2551872,627887,2295157
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Elmara Construction Co Ltd, Oldcastle, Ontario**","Warkworth Institution underground duct replacement, Campbellford, Ontario",909061,837966,889466
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Emmons & Mitchell Construction, Kingston, Ontario**","New recreation yard, Kingston, Ontario",1019801,0,1019801
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","EBC Inc, L'Ancienne-Lorette, Quebec**","Construction of two housing units at the institution, Cowansville, Quebec",19867676,557454,19825937
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Ferguson Electric Company Ltd, Cobourg, Ontario**","Millhaven Institution electrical distribution system upgrade, Bath, Ontario",670110,610210,670110
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Foulem Construction Ltée, Caraquet, New Brunswick**","50 bed living units at Dorchester Institution, Westmorland, New Brunswick",6888788,22407,6888788
